#model:pConst	end_point_b=1.00
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100090	-16520.813997	-15412.363030	31933.177027	1108.450968	48453.991025	1.614527	1.734142	-0.801734	0.820231	0.541849	-0.112146	-0.035892	-0.089305	0.108541
0.100180	-16520.813997	-15412.363030	31933.177027	1108.450968	48453.991025	1.658777	1.897492	3.134360	0.816049	0.523090	0.001117	-0.071982	-0.177242	-0.154414
0.100270	-16520.813997	-15412.363030	31933.177027	1108.450968	48453.991025	1.701823	2.058738	0.748130	0.809031	0.492136	0.104681	-0.106615	-0.261200	0.112789
0.100360	-16520.813997	-15412.363030	31933.177027	1108.450968	48453.991025	1.745278	2.219323	-1.603561	0.798770	0.449217	-0.156238	-0.140803	-0.340453	-0.005121
0.100450	-16520.813997	-15412.363030	31933.177027	1108.450968	48453.991025	1.788032	2.377218	2.313970	0.786729	0.396037	0.112753	-0.173646	-0.413050	-0.103612
0.100540	-16520.813997	-15412.363030	31933.177027	1108.450968	48453.991025	1.829664	2.532806	-0.064078	0.771753	0.332682	-0.009963	-0.204368	-0.477227	0.155268
0.100630	-16520.813997	-15412.363030	31933.177027	1108.450968	48453.991025	1.871468	2.686293	-2.409975	0.754688	0.260768	-0.103534	-0.234008	-0.532606	-0.115315
0.100720	-16520.813997	-15412.363030	31933.177027	1108.450968	48453.991025	1.911456	2.836160	1.490656	0.736263	0.181977	0.153049	-0.260990	-0.577157	0.012292
0.100810	-16520.813997	-15412.363030	31933.177027	1108.450968	48453.991025	1.950792	2.984132	-0.867547	0.715480	0.096919	-0.119188	-0.285768	-0.610421	0.101054
0.100900	-16520.813997	-15412.363030	31933.177027	1108.450968	48453.991025	1.989254	3.128716	3.055956	0.694012	0.008139	0.013133	-0.308643	-0.632015	-0.152988
0.100990	-16520.813997	-15412.363030	31933.177027	1108.450968	48453.991025	2.025448	-3.012534	0.675551	0.671519	-0.083137	0.096946	-0.328242	-0.640603	0.120981
0.101080	-16520.813997	-15412.363030	31933.177027	1108.450968	48453.991025	2.061142	-2.872762	-1.672864	0.647917	-0.175466	-0.154559	-0.345879	-0.636902	-0.015831
0.101170	-16520.813997	-15412.363030	31933.177027	1108.450968	48453.991025	2.094553	-2.736256	2.233795	0.624800	-0.266234	0.120985	-0.360860	-0.620452	-0.094480
0.101260	-16520.813997	-15412.363030	31933.177027	1108.450968	48453.991025	2.125947	-2.601268	-0.130648	0.601123	-0.354663	-0.020313	-0.372825	-0.591232	0.154591
0.101350	-16520.813997	-15412.363030	31933.177027	1108.450968	48453.991025	2.156186	-2.468939	-2.487173	0.577918	-0.438587	-0.093790	-0.383101	-0.550586	-0.122249
0.101440	-16520.813997	-15412.363030	31933.177027	1108.450968	48453.991025	2.183117	-2.338562	1.417076	0.555861	-0.516156	0.152770	-0.390425	-0.498268	0.023671
0.101530	-16520.813997	-15412.363030	31933.177027	1108.450968	48453.991025	2.208501	-2.209536	-0.936586	0.534007	-0.586734	-0.125243	-0.395690	-0.435701	0.092126
0.101620	-16520.813997	-15412.363030	31933.177027	1108.450968	48453.991025	2.231419	-2.082867	2.976305	0.514010	-0.648018	0.025301	-0.399439	-0.364238	-0.151674
0.101710	-16520.813997	-15412.363030	31933.177027	1108.450968	48453.991025	2.250939	-1.956946	0.607999	0.495346	-0.699346	0.088783	-0.400685	-0.284327	0.127572
0.101800	-16520.813997	-15412.363030	31933.177027	1108.450968	48453.991025	2.269034	-1.832723	-1.749088	0.477895	-0.739942	-0.152087	-0.401087	-0.198368	-0.027407
