#model:pConst	end_point_b=0.20
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100067	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.604130	1.604218	1.607030	0.821617	0.548139	0.152877	-0.027397	-0.018327	-0.005542
0.100133	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.637463	1.637640	1.643261	0.820244	0.547221	0.152598	-0.054764	-0.036633	-0.011077
0.100200	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.670797	1.671062	1.679485	0.817956	0.545691	0.152132	-0.082070	-0.054898	-0.016600
0.100267	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.704131	1.704484	1.715699	0.814758	0.543551	0.151481	-0.109284	-0.073102	-0.022105
0.100333	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.737465	1.737906	1.751899	0.810651	0.540804	0.150644	-0.136375	-0.091225	-0.027584
0.100400	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.770800	1.771328	1.788083	0.805642	0.537453	0.149624	-0.163315	-0.109245	-0.033033
0.100467	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.804135	1.804750	1.824246	0.799735	0.533502	0.148421	-0.190072	-0.127143	-0.038444
0.100533	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.837471	1.838172	1.860386	0.792937	0.528955	0.147037	-0.216616	-0.144899	-0.043812
0.100600	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.870808	1.871594	1.896500	0.785256	0.523817	0.145473	-0.242918	-0.162493	-0.049131
0.100667	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.904146	1.905016	1.932584	0.776700	0.518093	0.143731	-0.268949	-0.179906	-0.054394
0.100733	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.937485	1.938438	1.968635	0.767278	0.511791	0.141812	-0.294680	-0.197118	-0.059596
0.100800	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.970824	1.971860	2.004651	0.757002	0.504917	0.139720	-0.320081	-0.214109	-0.064731
0.100867	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.004165	2.005282	2.040627	0.745883	0.497479	0.137455	-0.345124	-0.230861	-0.069793
0.100933	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.037508	2.038704	2.076563	0.733933	0.489486	0.135022	-0.369782	-0.247355	-0.074777
0.101000	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.070851	2.072126	2.112454	0.721166	0.480946	0.132422	-0.394026	-0.263573	-0.079676
0.101067	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.104196	2.105548	2.148297	0.707595	0.471868	0.129659	-0.417830	-0.279496	-0.084486
0.101133	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.137542	2.138970	2.184091	0.693237	0.462263	0.126735	-0.441167	-0.295107	-0.089201
0.101200	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.170891	2.172392	2.219833	0.678107	0.452142	0.123654	-0.464011	-0.310388	-0.093815
0.101267	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.204240	2.205814	2.255521	0.662221	0.441516	0.120420	-0.486337	-0.325322	-0.098323
0.101333	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.237592	2.239237	2.291151	0.645599	0.430397	0.117035	-0.508119	-0.339892	-0.102721
0.101400	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.270945	2.272659	2.326722	0.628257	0.418797	0.113504	-0.529334	-0.354083	-0.107003
0.101467	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.304300	2.306081	2.362232	0.610217	0.406729	0.109830	-0.549957	-0.367878	-0.111164
0.101533	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.337658	2.339503	2.397678	0.591497	0.394207	0.106018	-0.569965	-0.381262	-0.115201
0.101600	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.371017	2.372925	2.433059	0.572119	0.381245	0.102073	-0.589336	-0.394220	-0.119107
0.101667	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.404378	2.406347	2.468373	0.552105	0.367857	0.097997	-0.608049	-0.406738	-0.122879
0.101733	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.437742	2.439770	2.503618	0.531476	0.354058	0.093797	-0.626082	-0.418800	-0.126513
0.101800	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.471108	2.473192	2.538793	0.510256	0.339864	0.089476	-0.643416	-0.430395	-0.130005
0.101867	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.504476	2.506614	2.573896	0.488469	0.325290	0.085040	-0.660030	-0.441509	-0.133349
0.101933	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.537847	2.540037	2.608926	0.466139	0.310352	0.080493	-0.675907	-0.452130	-0.136544
0.102000	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.571221	2.573459	2.643881	0.443291	0.295069	0.075841	-0.691029	-0.462245	-0.139585
0.102067	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.604596	2.606882	2.678761	0.419950	0.279456	0.071089	-0.705379	-0.471844	-0.142468
0.102133	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.637975	2.640304	2.713564	0.396143	0.263530	0.066241	-0.718940	-0.480915	-0.145191
0.102200	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.671356	2.673727	2.748289	0.371896	0.247311	0.061305	-0.731698	-0.489449	-0.147750
0.102267	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.704740	2.707149	2.782936	0.347236	0.230815	0.056284	-0.743638	-0.497436	-0.150142
0.102333	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.738126	2.740572	2.817504	0.322191	0.214062	0.051184	-0.754748	-0.504868	-0.152365
0.102400	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.771515	2.773995	2.851993	0.296788	0.197070	0.046013	-0.765014	-0.511735	-0.154416
0.102467	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.804908	2.807418	2.886401	0.271057	0.179858	0.040774	-0.774425	-0.518030	-0.156294
0.102533	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.838303	2.840841	2.920729	0.245026	0.162445	0.035474	-0.782970	-0.523747	-0.157994
0.102600	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.871701	2.874264	2.954975	0.218724	0.144851	0.030119	-0.790641	-0.528878	-0.159517
0.102667	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.905102	2.907687	2.989141	0.192181	0.127096	0.024715	-0.797428	-0.533418	-0.160859
0.102733	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.938506	2.941111	3.023225	0.165425	0.109198	0.019268	-0.803325	-0.537362	-0.162020
0.102800	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.971913	2.974534	3.057228	0.138488	0.091179	0.013784	-0.808323	-0.540706	-0.162998
0.102867	-218.146913	-182.535673	400.682587	35.611240	618.829500	3.005323	3.007958	3.091150	0.111398	0.073059	0.008269	-0.812419	-0.543445	-0.163793
0.102933	-218.146913	-182.535673	400.682587	35.611240	618.829500	3.038736	3.041382	3.124990	0.084188	0.054857	0.002730	-0.815606	-0.545577	-0.164402
0.103000	-218.146913	-182.535673	400.682587	35.611240	618.829500	3.072152	3.074806	-3.124435	0.056885	0.036594	-0.002828	-0.817882	-0.547100	-0.164825
0.103067	-218.146913	-182.535673	400.682587	35.611240	618.829500	3.105572	3.108230	-3.090756	0.029523	0.018290	-0.008399	-0.819244	-0.548011	-0.165062
0.103133	-218.146913	-182.535673	400.682587	35.611240	618.829500	3.138994	-3.141531	-3.057156	0.002130	-0.000034	-0.013975	-0.819691	-0.548310	-0.165113
0.103200	-218.146913	-182.535673	400.682587	35.611240	618.829500	-3.110765	-3.108107	-3.023637	-0.025262	-0.018357	-0.019551	-0.819222	-0.547996	-0.164977
0.103267	-218.146913	-182.535673	400.682587	35.611240	618.829500	-3.077336	-3.074682	-2.990196	-0.052624	-0.036659	-0.025120	-0.817838	-0.547070	-0.164655
0.103333	-218.146913	-182.535673	400.682587	35.611240	618.829500	-3.043904	-3.041257	-2.956834	-0.079923	-0.054921	-0.030677	-0.815540	-0.545533	-0.164146
0.103400	-218.146913	-182.535673	400.682587	35.611240	618.829500	-3.010469	-3.007832	-2.923550	-0.107130	-0.073120	-0.036215	-0.812330	-0.543386	-0.163452
0.103467	-218.146913	-182.535673	400.682587	35.611240	618.829500	-2.977031	-2.974407	-2.890344	-0.134215	-0.091237	-0.041728	-0.808213	-0.540632	-0.162573
0.103533	-218.146913	-182.535673	400.682587	35.611240	618.829500	-2.943589	-2.940982	-2.857213	-0.161146	-0.109253	-0.047210	-0.803193	-0.537274	-0.161509
0.103600	-218.146913	-182.535673	400.682587	35.611240	618.829500	-2.910145	-2.907556	-2.824158	-0.187895	-0.127145	-0.052654	-0.797275	-0.533316	-0.160263
0.103667	-218.146913	-182.535673	400.682587	35.611240	618.829500	-2.876697	-2.874130	-2.791178	-0.214430	-0.144896	-0.058054	-0.790467	-0.528761	-0.158836
0.103733	-218.146913	-182.535673	400.682587	35.611240	618.829500	-2.843246	-2.840704	-2.758271	-0.240723	-0.162483	-0.063405	-0.782775	-0.523616	-0.157228
