#model:pConst	end_point_b=0.20
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100033	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.587463	1.587906	1.601968	0.821958	0.548365	0.152914	-0.013701	-0.009383	-0.004768
0.100067	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.604130	1.605016	1.633133	0.821605	0.548124	0.152745	-0.027397	-0.018764	-0.009534
0.100100	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.620797	1.622126	1.664283	0.821018	0.547722	0.152463	-0.041085	-0.028139	-0.014295
0.100133	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.637464	1.639235	1.695412	0.820197	0.547160	0.152068	-0.054761	-0.037506	-0.019049
0.100167	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.654131	1.656344	1.726512	0.819141	0.546437	0.151561	-0.068421	-0.046861	-0.023793
0.100200	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.670798	1.673453	1.757575	0.817852	0.545554	0.150941	-0.082060	-0.056202	-0.028525
0.100233	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.687466	1.690562	1.788597	0.816329	0.544510	0.150210	-0.095675	-0.065527	-0.033243
0.100267	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.704134	1.707669	1.819568	0.814573	0.543308	0.149367	-0.109261	-0.074832	-0.037944
0.100300	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.720802	1.724777	1.850483	0.812584	0.541946	0.148412	-0.122815	-0.084115	-0.042626
0.100333	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.737471	1.741883	1.881335	0.810363	0.540425	0.147347	-0.136332	-0.093373	-0.047287
0.100367	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.754140	1.758989	1.912118	0.807912	0.538746	0.146171	-0.149808	-0.102602	-0.051924
0.100400	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.770810	1.776095	1.942826	0.805229	0.536909	0.144885	-0.163240	-0.111802	-0.056534
0.100433	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.787481	1.793199	1.973451	0.802317	0.534915	0.143490	-0.176623	-0.120968	-0.061116
0.100467	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.804152	1.810302	2.003990	0.799177	0.532764	0.141986	-0.189953	-0.130097	-0.065667
0.100500	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.820823	1.827405	2.034436	0.795808	0.530457	0.140374	-0.203226	-0.139188	-0.070186
0.100533	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.837496	1.844506	2.064784	0.792213	0.527994	0.138654	-0.216439	-0.148238	-0.074668
0.100567	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.854169	1.861607	2.095028	0.788392	0.525378	0.136828	-0.229587	-0.157243	-0.079113
0.100600	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.870843	1.878706	2.125165	0.784347	0.522607	0.134895	-0.242667	-0.166202	-0.083518
0.100633	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.887518	1.895804	2.155188	0.780078	0.519684	0.132858	-0.255674	-0.175110	-0.087881
0.100667	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.904194	1.912900	2.185095	0.775587	0.516608	0.130716	-0.268606	-0.183967	-0.092199
0.100700	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.920871	1.929995	2.214880	0.770876	0.513382	0.128471	-0.281457	-0.192769	-0.096470
0.100733	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.937548	1.947089	2.244540	0.765946	0.510005	0.126123	-0.294224	-0.201513	-0.100692
0.100767	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.954227	1.964181	2.274072	0.760798	0.506479	0.123674	-0.306903	-0.210198	-0.104864
0.100800	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.970907	1.981272	2.303472	0.755435	0.502806	0.121125	-0.319491	-0.218819	-0.108982
0.100833	-503.281098	-325.293084	828.574181	177.988014	1331.855279	1.987588	1.998361	2.332736	0.749856	0.498986	0.118477	-0.331984	-0.227376	-0.113045
0.100867	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.004270	2.015448	2.361863	0.744065	0.495020	0.115730	-0.344378	-0.235865	-0.117050
0.100900	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.020954	2.032533	2.390850	0.738064	0.490909	0.112887	-0.356669	-0.244283	-0.120995
0.100933	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.037639	2.049617	2.419694	0.731853	0.486656	0.109947	-0.368854	-0.252629	-0.124879
0.100967	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.054325	2.066698	2.448393	0.725435	0.482260	0.106914	-0.380929	-0.260899	-0.128699
0.101000	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.071012	2.083778	2.476946	0.718812	0.477724	0.103787	-0.392890	-0.269092	-0.132453
0.101033	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.087701	2.100856	2.505351	0.711986	0.473049	0.100569	-0.404735	-0.277205	-0.136139
0.101067	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.104391	2.117931	2.533606	0.704959	0.468236	0.097260	-0.416459	-0.285235	-0.139756
0.101100	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.121083	2.135005	2.561711	0.697732	0.463287	0.093862	-0.428059	-0.293181	-0.143301
0.101133	-503.281098	-325.293084	828.574181	177.988014	1331.855279	2.137777	2.152076	2.589664	0.690310	0.458203	0.090377	-0.439532	-0.301039	-0.146772
