#model:pConst	end_point_b=1.00
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100600	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	1.865628	1.944430	-2.015533	0.779288	0.511755	-0.167811	-0.236656	-0.200633	-0.079975
0.101200	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	2.153526	2.303633	0.415917	0.674278	0.418514	0.070926	-0.444401	-0.376679	0.160580
0.101800	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	2.456158	2.663855	-3.066706	0.503880	0.268760	-0.011752	-0.616223	-0.519103	-0.156640
0.102400	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	2.755959	3.006595	-0.497215	0.290660	0.081459	-0.091198	-0.715981	-0.599746	0.168048
0.103000	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	3.060175	-2.950300	1.997582	0.061432	-0.120630	0.149220	-0.752865	-0.622895	-0.067856
0.103600	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	-2.900863	-2.626417	-1.456261	-0.174193	-0.326162	-0.165971	-0.709573	-0.576082	0.019093
0.104200	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	-2.582259	-2.321422	1.016924	-0.373221	-0.500874	0.161658	-0.596179	-0.467198	0.099977
0.104800	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	-2.248036	-2.022455	-2.662798	-0.534370	-0.639749	-0.071704	-0.429690	-0.310344	-0.138137
0.105400	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	-1.899352	-1.724939	0.111956	-0.627268	-0.718716	0.019917	-0.213843	-0.111671	0.177160
0.106000	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	-1.555543	-1.440752	2.543222	-0.647826	-0.733080	0.103293	0.009882	0.095874	-0.151512
0.106600	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	-1.193842	-1.152199	-1.018038	-0.599024	-0.684496	-0.130918	0.237145	0.304526	0.080765
0.107200	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	-0.832101	-0.865656	1.649247	-0.472371	-0.568251	0.186453	0.430189	0.483647	-0.014658
0.107800	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	-0.481515	-0.583945	-2.188835	-0.300013	-0.409007	-0.141116	0.574145	0.618937	-0.100326
0.108400	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	-0.122156	-0.290986	0.618578	-0.080867	-0.209713	0.092162	0.658699	0.700241	0.129483
0.109000	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	0.220521	-0.000280	-3.114183	0.148206	-0.000199	-0.005239	0.661143	0.710197	-0.191096
0.109600	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	0.551277	0.296619	-0.601857	0.368780	0.202073	-0.091838	0.599776	0.661155	0.133706
0.110200	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	0.883829	0.608496	2.222972	0.562662	0.379971	0.134330	0.461524	0.545401	-0.102580
0.110800	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	1.195242	0.920743	-1.599065	0.695992	0.506232	-0.189372	0.274406	0.384882	-0.005355
0.111400	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	1.503815	1.250757	1.025545	0.773606	0.581268	0.132050	0.051895	0.192651	0.080100
0.112000	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	1.811004	1.595578	-2.496624	0.768114	0.584663	-0.108482	-0.188139	-0.014492	-0.144202
0.112600	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	2.102049	1.943346	-0.072556	0.693886	0.526246	-0.013179	-0.407728	-0.205657	0.181321
0.113200	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	2.400080	2.311855	2.675871	0.552648	0.408654	0.069058	-0.603415	-0.373931	-0.137403
0.113800	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	2.693557	2.683072	-0.966654	0.353866	0.241214	-0.155565	-0.736247	-0.488676	0.107376
0.114400	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	2.980579	3.048951	1.484450	0.131074	0.050884	0.169691	-0.807008	-0.547685	0.014689
0.115000	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	-3.002885	-2.862001	-1.973104	-0.112107	-0.155292	-0.148095	-0.803037	-0.540874	-0.063017
0.115600	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	-2.709655	-2.507345	0.546804	-0.332046	-0.342536	0.099663	-0.720323	-0.465629	0.163727
0.116200	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	-2.410692	-2.165447	3.085395	-0.520867	-0.500964	0.008953	-0.580974	-0.338809	-0.159153
0.116800	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	-2.097835	-1.827889	-0.381635	-0.653996	-0.609951	-0.064166	-0.380591	-0.160363	0.159891
0.117400	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	-1.789910	-1.512303	2.063303	-0.713703	-0.654712	0.165434	-0.158934	0.038340	-0.088774
0.118000	-2084.729665	-1745.793992	3830.523657	338.935674	5915.253322	-1.464530	-1.202393	-1.559835	-0.707749	-0.639403	-0.153718	0.075495	0.246827	0.001685
