#model:pConst	end_point_b=0.20
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100018	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.579887	1.579911	1.580678	0.822041	0.548423	0.152964	-0.007473	-0.004999	-0.001512
0.100036	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.588978	1.589026	1.590561	0.821939	0.548355	0.152943	-0.014946	-0.009998	-0.003023
0.100055	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.598069	1.598142	1.600443	0.821768	0.548241	0.152908	-0.022417	-0.014996	-0.004534
0.100073	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.607160	1.607257	1.610324	0.821530	0.548081	0.152860	-0.029887	-0.019992	-0.006045
0.100091	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.616251	1.616372	1.620206	0.821223	0.547876	0.152797	-0.037354	-0.024987	-0.007556
0.100109	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.625342	1.625487	1.630087	0.820849	0.547626	0.152721	-0.044818	-0.029980	-0.009066
0.100127	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.634433	1.634602	1.639968	0.820406	0.547330	0.152631	-0.052278	-0.034970	-0.010575
0.100145	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.643524	1.643717	1.649848	0.819896	0.546988	0.152527	-0.059734	-0.039958	-0.012083
0.100164	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.652615	1.652832	1.659728	0.819317	0.546601	0.152409	-0.067185	-0.044942	-0.013590
0.100182	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.661706	1.661947	1.669607	0.818671	0.546169	0.152277	-0.074631	-0.049922	-0.015096
0.100200	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.670797	1.671062	1.679485	0.817956	0.545691	0.152132	-0.082070	-0.054898	-0.016600
0.100218	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.679888	1.680177	1.689363	0.817174	0.545168	0.151973	-0.089502	-0.059870	-0.018104
0.100236	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.688979	1.689292	1.699239	0.816324	0.544599	0.151800	-0.096927	-0.064837	-0.019606
0.100255	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.698070	1.698408	1.709115	0.815407	0.543985	0.151613	-0.104344	-0.069798	-0.021106
0.100273	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.707161	1.707523	1.718990	0.814422	0.543327	0.151412	-0.111752	-0.074753	-0.022604
0.100291	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.716252	1.716638	1.728864	0.813369	0.542622	0.151198	-0.119151	-0.079703	-0.024101
