#model:pConst	end_point_b=0.20
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100014	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.577939	1.577939	1.577945	0.822054	0.548432	0.152967	-0.005872	-0.003918	-0.001094
0.100029	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.585082	1.585082	1.585094	0.821991	0.548390	0.152955	-0.011744	-0.007835	-0.002187
0.100043	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.592225	1.592225	1.592244	0.821886	0.548320	0.152935	-0.017615	-0.011752	-0.003281
0.100057	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.599368	1.599369	1.599393	0.821739	0.548222	0.152908	-0.023485	-0.015668	-0.004374
0.100071	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.606511	1.606512	1.606542	0.821551	0.548096	0.152873	-0.029354	-0.019584	-0.005467
0.100086	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.613653	1.613655	1.613691	0.821320	0.547942	0.152830	-0.035221	-0.023498	-0.006560
0.100100	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.620796	1.620798	1.620840	0.821048	0.547760	0.152779	-0.041087	-0.027412	-0.007652
0.100114	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.627939	1.627941	1.627989	0.820733	0.547551	0.152721	-0.046950	-0.031324	-0.008744
0.100129	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.635082	1.635084	1.635138	0.820377	0.547313	0.152654	-0.052811	-0.035234	-0.009836
0.100143	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.642225	1.642227	1.642287	0.819979	0.547047	0.152580	-0.058670	-0.039142	-0.010927
0.100157	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.649368	1.649370	1.649436	0.819539	0.546754	0.152498	-0.064525	-0.043049	-0.012017
0.100171	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.656511	1.656513	1.656585	0.819057	0.546432	0.152408	-0.070377	-0.046953	-0.013107
0.100186	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.663653	1.663656	1.663734	0.818533	0.546083	0.152311	-0.076226	-0.050855	-0.014196
0.100200	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.670796	1.670799	1.670883	0.817968	0.545706	0.152206	-0.082071	-0.054755	-0.015285
0.100214	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.677939	1.677942	1.678032	0.817361	0.545301	0.152093	-0.087911	-0.058651	-0.016373
0.100229	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.685082	1.685085	1.685181	0.816712	0.544868	0.151972	-0.093747	-0.062545	-0.017460
0.100243	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.692225	1.692228	1.692330	0.816022	0.544407	0.151843	-0.099578	-0.066435	-0.018546
0.100257	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.699368	1.699371	1.699479	0.815289	0.543919	0.151707	-0.105404	-0.070322	-0.019631
0.100271	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.706511	1.706514	1.706628	0.814516	0.543403	0.151563	-0.111225	-0.074206	-0.020715
0.100286	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.713653	1.713657	1.713777	0.813700	0.542859	0.151411	-0.117040	-0.078085	-0.021798
0.100300	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.720796	1.720800	1.720926	0.812844	0.542287	0.151251	-0.122849	-0.081961	-0.022880
0.100314	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.727939	1.727943	1.728075	0.811945	0.541688	0.151084	-0.128652	-0.085832	-0.023960
0.100329	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.735082	1.735086	1.735224	0.811006	0.541061	0.150909	-0.134448	-0.089699	-0.025040
0.100343	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.742225	1.742229	1.742373	0.810025	0.540406	0.150726	-0.140238	-0.093562	-0.026118
0.100357	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.749368	1.749373	1.749522	0.809002	0.539724	0.150536	-0.146020	-0.097420	-0.027195
0.100371	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.756511	1.756516	1.756671	0.807939	0.539015	0.150338	-0.151795	-0.101272	-0.028270
0.100386	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.763654	1.763659	1.763820	0.806834	0.538277	0.150132	-0.157562	-0.105120	-0.029344
0.100400	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.770796	1.770802	1.770969	0.805688	0.537513	0.149919	-0.163321	-0.108962	-0.030417
0.100414	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.777939	1.777945	1.778118	0.804501	0.536721	0.149698	-0.169072	-0.112799	-0.031488
0.100429	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.785082	1.785088	1.785267	0.803272	0.535901	0.149469	-0.174814	-0.116630	-0.032557
0.100443	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.792225	1.792231	1.792416	0.802003	0.535055	0.149232	-0.180547	-0.120455	-0.033625
0.100457	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.799368	1.799374	1.799565	0.800693	0.534181	0.148988	-0.186271	-0.124274	-0.034691
0.100471	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.806511	1.806517	1.806714	0.799342	0.533279	0.148737	-0.191985	-0.128086	-0.035755
0.100486	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.813654	1.813660	1.813863	0.797950	0.532351	0.148478	-0.197690	-0.131892	-0.036818
0.100500	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.820796	1.820803	1.821012	0.796518	0.531395	0.148211	-0.203384	-0.135691	-0.037878
0.100514	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.827939	1.827946	1.828161	0.795045	0.530412	0.147936	-0.209069	-0.139483	-0.038937
0.100529	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.835082	1.835089	1.835309	0.793531	0.529402	0.147655	-0.214742	-0.143269	-0.039994
0.100543	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.842225	1.842232	1.842458	0.791977	0.528365	0.147365	-0.220405	-0.147047	-0.041048
0.100557	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.849368	1.849375	1.849607	0.790382	0.527302	0.147068	-0.226056	-0.150817	-0.042101
