#model:pConst	end_point_b=1.00
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100090	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.615796	1.615798	1.615835	0.821243	0.547891	0.152816	-0.036981	-0.024672	-0.006887
0.100180	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.660796	1.660799	1.660875	0.818748	0.546226	0.152351	-0.073887	-0.049295	-0.013761
0.100270	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.705796	1.705800	1.705913	0.814595	0.543455	0.151578	-0.110643	-0.073817	-0.020606
0.100360	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.750796	1.750801	1.750952	0.808793	0.539584	0.150497	-0.147176	-0.098191	-0.027410
0.100450	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.795796	1.795802	1.795991	0.801353	0.534621	0.149111	-0.183410	-0.122365	-0.034158
0.100540	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.840796	1.840804	1.841029	0.792291	0.528575	0.147424	-0.219273	-0.146292	-0.040838
0.100630	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.885796	1.885805	1.886066	0.781625	0.521459	0.145437	-0.254692	-0.169922	-0.047434
0.100720	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.930797	1.930806	1.931103	0.769376	0.513287	0.143156	-0.289595	-0.193208	-0.053934
0.100810	-167.240529	-166.825364	334.065893	0.415166	501.306422	1.975797	1.975807	1.976140	0.755569	0.504075	0.140585	-0.323912	-0.216103	-0.060326
0.100900	-167.240529	-166.825364	334.065893	0.415166	501.306422	2.020797	2.020808	2.021175	0.740233	0.493843	0.137728	-0.357574	-0.238561	-0.066595
0.100990	-167.240529	-166.825364	334.065893	0.415166	501.306422	2.065797	2.065810	2.066210	0.723398	0.482612	0.134593	-0.390511	-0.260535	-0.072729
0.101080	-167.240529	-166.825364	334.065893	0.415166	501.306422	2.110797	2.110811	2.111245	0.705098	0.470403	0.131185	-0.422657	-0.281982	-0.078716
0.101170	-167.240529	-166.825364	334.065893	0.415166	501.306422	2.155797	2.155812	2.156278	0.685370	0.457241	0.127511	-0.453948	-0.302858	-0.084544
0.101260	-167.240529	-166.825364	334.065893	0.415166	501.306422	2.200797	2.200813	2.201310	0.664255	0.443154	0.123578	-0.484319	-0.323121	-0.090200
0.101350	-167.240529	-166.825364	334.065893	0.415166	501.306422	2.245798	2.245814	2.246342	0.641795	0.428169	0.119395	-0.513710	-0.342730	-0.095674
0.101440	-167.240529	-166.825364	334.065893	0.415166	501.306422	2.290798	2.290816	2.291372	0.618035	0.412318	0.114970	-0.542061	-0.361645	-0.100954
0.101530	-167.240529	-166.825364	334.065893	0.415166	501.306422	2.335798	2.335817	2.336401	0.593024	0.395631	0.110312	-0.569314	-0.379827	-0.106029
0.101620	-167.240529	-166.825364	334.065893	0.415166	501.306422	2.380799	2.380818	2.381429	0.566813	0.378144	0.105430	-0.595414	-0.397240	-0.110890
0.101710	-167.240529	-166.825364	334.065893	0.415166	501.306422	2.425799	2.425819	2.426456	0.539454	0.359891	0.100335	-0.620309	-0.413849	-0.115527
0.101800	-167.240529	-166.825364	334.065893	0.415166	501.306422	2.470800	2.470820	2.471481	0.511002	0.340909	0.095036	-0.643948	-0.429620	-0.119929
