#model:pConst	end_point_b=1.00
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100129	-172.339906	-168.253630	340.593537	4.086276	512.933443	1.635082	1.635099	1.635641	0.820376	0.547312	0.152652	-0.052811	-0.035242	-0.009913
0.100257	-172.339906	-168.253630	340.593537	4.086276	512.933443	1.699368	1.699402	1.700484	0.815288	0.543916	0.151697	-0.105404	-0.070339	-0.019784
0.100386	-172.339906	-168.253630	340.593537	4.086276	512.933443	1.763654	1.763705	1.765322	0.806830	0.538272	0.150109	-0.157561	-0.105145	-0.029574
0.100514	-172.339906	-168.253630	340.593537	4.086276	512.933443	1.827940	1.828008	1.830153	0.795038	0.530403	0.147895	-0.209067	-0.139516	-0.039242
0.100643	-172.339906	-168.253630	340.593537	4.086276	512.933443	1.892226	1.892310	1.894976	0.779961	0.520342	0.145065	-0.259709	-0.173311	-0.048747
0.100771	-172.339906	-168.253630	340.593537	4.086276	512.933443	1.956513	1.956613	1.959787	0.761660	0.508130	0.141630	-0.309277	-0.206389	-0.058051
0.100900	-172.339906	-168.253630	340.593537	4.086276	512.933443	2.020801	2.020916	2.024586	0.740213	0.493817	0.137604	-0.357567	-0.238614	-0.067115
0.101029	-172.339906	-168.253630	340.593537	4.086276	512.933443	2.085088	2.085219	2.089369	0.715706	0.477463	0.133004	-0.404379	-0.269853	-0.075901
0.101157	-172.339906	-168.253630	340.593537	4.086276	512.933443	2.149377	2.149522	2.154134	0.688242	0.459136	0.127849	-0.449519	-0.299976	-0.084374
0.101286	-172.339906	-168.253630	340.593537	4.086276	512.933443	2.213666	2.213825	2.218881	0.657934	0.438910	0.122159	-0.492801	-0.328859	-0.092497
0.101414	-172.339906	-168.253630	340.593537	4.086276	512.933443	2.277955	2.278128	2.283607	0.624908	0.416871	0.115960	-0.534047	-0.356383	-0.100239
0.101543	-172.339906	-168.253630	340.593537	4.086276	512.933443	2.342246	2.342431	2.348310	0.589299	0.393108	0.109276	-0.573084	-0.382434	-0.107566
0.101671	-172.339906	-168.253630	340.593537	4.086276	512.933443	2.406537	2.406734	2.412989	0.551255	0.367721	0.102135	-0.609753	-0.406904	-0.114448
