#model:pConst	end_point_b=1.00
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.101800	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.471108	2.473192	2.538793	0.510256	0.339864	0.089476	-0.643416	-0.430395	-0.130005
0.103600	-218.146913	-182.535673	400.682587	35.611240	618.829500	-2.910145	-2.907556	-2.824158	-0.187895	-0.127145	-0.052654	-0.797275	-0.533316	-0.160263
0.105400	-218.146913	-182.535673	400.682587	35.611240	618.829500	-2.006055	-2.004935	-1.955902	-0.741065	-0.497174	-0.165159	-0.344596	-0.230509	-0.066946
0.107200	-218.146913	-182.535673	400.682587	35.611240	618.829500	-1.100738	-1.101948	-1.114141	-0.728288	-0.488627	-0.162266	0.369999	0.247499	0.079720
0.109000	-218.146913	-182.535673	400.682587	35.611240	618.829500	-0.195962	-0.198579	-0.265701	-0.159316	-0.108031	-0.045962	0.802561	0.536848	0.168893
0.110800	-218.146913	-182.535673	400.682587	35.611240	618.829500	0.706893	0.704866	0.621125	0.532797	0.354938	0.095511	0.623782	0.417259	0.133469
0.112600	-218.146913	-182.535673	400.682587	35.611240	618.829500	1.607772	1.607875	1.563419	0.821276	0.547906	0.154815	-0.030381	-0.020325	0.001142
0.114400	-218.146913	-182.535673	400.682587	35.611240	618.829500	2.507940	2.510094	2.538691	0.486520	0.323979	0.087200	-0.662181	-0.442949	-0.126670
0.116200	-218.146913	-182.535673	400.682587	35.611240	618.829500	-2.874080	-2.871504	-2.791903	-0.216767	-0.146466	-0.055438	-0.790881	-0.529040	-0.152018
0.118000	-218.146913	-182.535673	400.682587	35.611240	618.829500	-1.970895	-1.969856	-1.894104	-0.753417	-0.505446	-0.164057	-0.318627	-0.213139	-0.054970
0.119800	-218.146913	-182.535673	400.682587	35.611240	618.829500	-1.066034	-1.067334	-1.040143	-0.715090	-0.479810	-0.155458	0.395089	0.264282	0.091222
