#model:pLinear_up	end_point_b=0.20
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100018	-16259.762662	-15044.231829	31303.994491	1215.530833	47563.757152	1.572520	1.596696	2.363622	0.822056	0.548262	0.107428	-0.001417	-0.014203	-0.109035
0.100036	-16259.767480	-15044.239840	31304.007320	1215.527640	47563.774800	1.574221	1.622574	-3.127645	0.822007	0.547714	-0.002138	-0.002815	-0.028385	-0.153284
0.100055	-16259.772299	-15044.247851	31304.020150	1215.524447	47563.792449	1.575892	1.648422	-2.336964	0.821946	0.546815	-0.110631	-0.004188	-0.042532	-0.106455
0.100073	-16259.777117	-15044.255863	31304.032980	1215.521255	47563.810097	1.577540	1.674246	-1.547169	0.821890	0.545579	-0.153586	-0.005543	-0.056642	0.003630
0.100091	-16259.781936	-15044.263874	31304.045810	1215.518062	47563.827745	1.579189	1.700064	-0.757383	0.821846	0.544010	-0.105482	-0.006897	-0.070717	0.111564
0.100109	-16259.786754	-15044.271885	31304.058639	1215.514869	47563.845394	1.580858	1.725898	0.033272	0.821807	0.542105	0.005100	-0.008269	-0.084762	0.153219
0.100127	-16259.791573	-15044.279896	31304.071469	1215.511677	47563.863042	1.582556	1.751757	0.825177	0.821755	0.539851	0.112456	-0.009664	-0.098772	0.103847
0.100145	-16259.796392	-15044.287907	31304.084299	1215.508484	47563.880690	1.584273	1.777635	1.617985	0.821671	0.537239	0.152799	-0.011074	-0.112734	-0.007216
0.100164	-16259.801210	-15044.295918	31304.097129	1215.505292	47563.898339	1.585987	1.803511	2.410822	0.821550	0.534264	0.102158	-0.012481	-0.126625	-0.113977
0.100182	-16259.806029	-15044.303930	31304.109958	1215.502099	47563.915987	1.587676	1.829365	-3.080391	0.821400	0.530936	-0.009376	-0.013866	-0.140427	-0.153001
0.100200	-16259.810848	-15044.311941	31304.122788	1215.498907	47563.933636	1.589332	1.855182	-2.289664	0.821239	0.527268	-0.115533	-0.015224	-0.154125	-0.101099
0.100218	-16259.815666	-15044.319952	31304.135618	1215.495715	47563.951284	1.590964	1.880967	-1.499838	0.821085	0.523274	-0.153239	-0.016562	-0.167717	0.010892
0.100236	-16259.820485	-15044.327963	31304.148448	1215.492522	47563.968933	1.592595	1.906736	-0.710055	0.820943	0.518962	-0.100088	-0.017898	-0.181209	0.116433
0.100255	-16259.825304	-15044.335974	31304.161277	1215.489330	47563.986581	1.594245	1.932511	0.080566	0.820806	0.514327	0.012338	-0.019251	-0.194602	0.152816
0.100273	-16259.830122	-15044.343985	31304.174107	1215.486138	47564.004229	1.595922	1.958305	0.872423	0.820655	0.509360	0.117242	-0.020624	-0.207893	0.098426
0.100291	-16259.834941	-15044.351996	31304.186937	1215.482945	47564.021878	1.597615	1.984114	1.665195	0.820472	0.504053	0.152293	-0.022009	-0.221068	-0.014419
0.100309	-16259.839760	-15044.360007	31304.199767	1215.479753	47564.039526	1.599301	2.009922	2.458025	0.820253	0.498404	0.096665	-0.023388	-0.234107	-0.118669
0.100327	-16259.844579	-15044.368018	31304.212596	1215.476561	47564.057175	1.600960	2.035704	-3.033161	0.820006	0.492423	-0.016588	-0.024742	-0.246988	-0.152380
0.100345	-16259.849397	-15044.376028	31304.225426	1215.473369	47564.074823	1.602584	2.061447	-2.242388	0.819750	0.486127	-0.120175	-0.026066	-0.259701	-0.095521
0.100364	-16259.854216	-15044.384039	31304.238256	1215.470177	47564.092472	1.604182	2.087150	-1.452525	0.819502	0.479532	-0.152547	-0.027370	-0.272244	0.018127
0.100382	-16259.859035	-15044.392050	31304.251085	1215.466985	47564.110121	1.605778	2.112828	-0.662732	0.819268	0.472644	-0.094469	-0.028671	-0.284623	0.121038
0.100400	-16259.863854	-15044.400061	31304.263915	1215.463793	47564.127769	1.607392	2.138502	0.127865	0.819039	0.465461	0.019551	-0.029987	-0.296841	0.152070
0.100418	-16259.868673	-15044.408072	31304.276745	1215.460601	47564.145418	1.609030	2.164188	0.919675	0.818795	0.457976	0.121768	-0.031321	-0.308895	0.092784
0.100436	-16259.873492	-15044.416083	31304.289574	1215.457409	47564.163066	1.610682	2.189886	1.712403	0.818520	0.450181	0.151449	-0.032664	-0.320770	-0.021591
0.100455	-16259.878311	-15044.424093	31304.302404	1215.454217	47564.180715	1.612324	2.215582	2.505218	0.818209	0.442077	0.090958	-0.033998	-0.332446	-0.123096
0.100473	-16259.883130	-15044.432104	31304.315234	1215.451025	47564.198363	1.613935	2.241252	-2.985945	0.817873	0.433676	-0.023760	-0.035304	-0.343904	-0.151419
0.100491	-16259.887949	-15044.440115	31304.328063	1215.447834	47564.216012	1.615510	2.266881	-2.195122	0.817530	0.424997	-0.124544	-0.036579	-0.355135	-0.089729
0.100509	-16259.892768	-15044.448126	31304.340893	1215.444642	47564.233661	1.617058	2.292463	-1.405207	0.817198	0.416056	-0.151510	-0.037832	-0.366138	0.025320
0.100527	-16259.897586	-15044.456136	31304.353723	1215.441450	47564.251309	1.618602	2.318011	-0.615389	0.816880	0.406862	-0.088635	-0.039082	-0.376920	0.125373
