#model:pLinear_up	end_point_b=1.00
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100129	-37.085365	-33.272886	70.358251	3.812479	107.443616	1.583014	1.583031	1.583574	0.822013	0.548405	0.152959	-0.010044	-0.006710	-0.001955
0.100257	-37.104837	-33.292172	70.397009	3.812665	107.501846	1.595240	1.595274	1.596359	0.821829	0.548281	0.152923	-0.020092	-0.013423	-0.003910
0.100386	-37.124309	-33.311458	70.435767	3.812852	107.560076	1.607473	1.607524	1.609151	0.821521	0.548076	0.152863	-0.030144	-0.020139	-0.005866
0.100514	-37.143781	-33.330743	70.474525	3.813038	107.618306	1.619713	1.619781	1.621950	0.821090	0.547788	0.152779	-0.040197	-0.026855	-0.007822
0.100643	-37.163253	-33.350029	70.513282	3.813224	107.676535	1.631961	1.632046	1.634757	0.820535	0.547417	0.152670	-0.050250	-0.033571	-0.009778
0.100771	-37.182724	-33.369315	70.552039	3.813410	107.734764	1.644216	1.644319	1.647570	0.819857	0.546964	0.152538	-0.060302	-0.040287	-0.011734
0.100900	-37.202196	-33.388601	70.590796	3.813595	107.792992	1.656479	1.656598	1.660390	0.819055	0.546428	0.152382	-0.070351	-0.047000	-0.013689
0.101029	-37.221667	-33.407886	70.629553	3.813780	107.851220	1.668749	1.668885	1.673218	0.818128	0.545809	0.152201	-0.080395	-0.053710	-0.015643
0.101157	-37.241138	-33.427172	70.668310	3.813966	107.909447	1.681026	1.681180	1.686052	0.817078	0.545108	0.151996	-0.090433	-0.060417	-0.017596
0.101286	-37.260608	-33.446458	70.707066	3.814151	107.967674	1.693312	1.693482	1.698892	0.815904	0.544323	0.151768	-0.100464	-0.067118	-0.019548
0.101414	-37.280079	-33.465744	70.745822	3.814335	108.025901	1.705604	1.705792	1.711740	0.814605	0.543456	0.151514	-0.110485	-0.073813	-0.021497
0.101543	-37.299549	-33.485029	70.784578	3.814520	108.084127	1.717904	1.718109	1.724593	0.813183	0.542505	0.151237	-0.120496	-0.080501	-0.023445
0.101671	-37.319019	-33.504315	70.823334	3.814704	108.142353	1.730212	1.730433	1.737453	0.811636	0.541472	0.150936	-0.130494	-0.087181	-0.025390
