#model:pLinear_up	end_point_b=1.00
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100129	-71.171909	-47.551964	118.723874	23.619945	189.895783	1.583014	1.583185	1.588610	0.822013	0.548404	0.152951	-0.010044	-0.006795	-0.002725
0.100257	-71.196669	-47.571252	118.767921	23.625416	189.964590	1.595240	1.595582	1.606429	0.821826	0.548277	0.152894	-0.020092	-0.013592	-0.005450
0.100386	-71.221425	-47.590540	118.811965	23.630884	190.033390	1.607473	1.607986	1.624253	0.821514	0.548066	0.152798	-0.030144	-0.020392	-0.008176
0.100514	-71.246177	-47.609828	118.856005	23.636349	190.102182	1.619713	1.620397	1.642082	0.821077	0.547771	0.152663	-0.040197	-0.027192	-0.010901
0.100643	-71.270926	-47.629116	118.900042	23.641809	190.170968	1.631961	1.632815	1.659913	0.820515	0.547390	0.152490	-0.050249	-0.033992	-0.013625
0.100771	-71.295671	-47.648404	118.944075	23.647266	190.239746	1.644217	1.645241	1.677746	0.819827	0.546925	0.152278	-0.060300	-0.040791	-0.016348
0.100900	-71.320412	-47.667692	118.988104	23.652720	190.308516	1.656480	1.657675	1.695579	0.819014	0.546375	0.152028	-0.070348	-0.047588	-0.019069
0.101029	-71.345150	-47.686980	119.032130	23.658169	190.377280	1.668750	1.670116	1.713411	0.818076	0.545741	0.151739	-0.080391	-0.054382	-0.021788
0.101157	-71.369884	-47.706268	119.076152	23.663616	190.446036	1.681028	1.682564	1.731242	0.817011	0.545021	0.151411	-0.090427	-0.061171	-0.024504
0.101286	-71.394614	-47.725556	119.120171	23.669058	190.514785	1.693314	1.695020	1.749069	0.815822	0.544216	0.151045	-0.100456	-0.067954	-0.027216
0.101414	-71.419341	-47.744844	119.164185	23.674497	190.583527	1.705608	1.707483	1.766892	0.814506	0.543326	0.150640	-0.110475	-0.074731	-0.029924
0.101543	-71.444065	-47.764132	119.208197	23.679932	190.652261	1.717909	1.719953	1.784709	0.813064	0.542351	0.150197	-0.120482	-0.081500	-0.032628
0.101671	-71.468784	-47.783420	119.252204	23.685364	190.720988	1.730217	1.732431	1.802520	0.811497	0.541291	0.149715	-0.130477	-0.088261	-0.035327
0.101800	-71.493500	-47.802708	119.296208	23.690792	190.789709	1.742534	1.744916	1.820323	0.809804	0.540145	0.149195	-0.140457	-0.095012	-0.038021
0.101929	-71.518213	-47.821996	119.340209	23.696217	190.858421	1.754858	1.757408	1.838117	0.807985	0.538915	0.148636	-0.150422	-0.101752	-0.040708
0.102057	-71.542922	-47.841284	119.384205	23.701638	190.927127	1.767190	1.769908	1.855902	0.806041	0.537600	0.148039	-0.160368	-0.108480	-0.043389
0.102186	-71.567627	-47.860572	119.428199	23.707055	190.995826	1.779529	1.782415	1.873675	0.803971	0.536200	0.147404	-0.170296	-0.115195	-0.046063
0.102314	-71.592329	-47.879860	119.472188	23.712469	191.064517	1.791876	1.794929	1.891436	0.801776	0.534715	0.146730	-0.180202	-0.121895	-0.048729
0.102443	-71.617027	-47.899148	119.516174	23.717879	191.133201	1.804232	1.807451	1.909184	0.799455	0.533145	0.146018	-0.190086	-0.128581	-0.051387
0.102571	-71.641721	-47.918436	119.560157	23.723286	191.201878	1.816594	1.819980	1.926917	0.797009	0.531491	0.145268	-0.199946	-0.135250	-0.054037
0.102700	-71.666412	-47.937723	119.604136	23.728689	191.270548	1.828965	1.832516	1.944636	0.794438	0.529752	0.144480	-0.209781	-0.141901	-0.056678
0.102829	-71.691100	-47.957011	119.648111	23.734088	191.339211	1.841344	1.845060	1.962337	0.791742	0.527929	0.143654	-0.219588	-0.148535	-0.059309
0.102957	-71.715783	-47.976299	119.692083	23.739484	191.407866	1.853730	1.857610	1.980022	0.788922	0.526021	0.142790	-0.229366	-0.155148	-0.061929
0.103086	-71.740464	-47.995587	119.736051	23.744876	191.476514	1.866124	1.870169	1.997688	0.785977	0.524030	0.141888	-0.239113	-0.161741	-0.064540
0.103214	-71.765140	-48.014875	119.780015	23.750265	191.545156	1.878526	1.882734	2.015334	0.782908	0.521954	0.140949	-0.248829	-0.168312	-0.067139
0.103343	-71.789813	-48.034163	119.823976	23.755650	191.613790	1.890936	1.895307	2.032960	0.779715	0.519795	0.139971	-0.258511	-0.174860	-0.069726
0.103471	-71.814483	-48.053451	119.867934	23.761032	191.682417	1.903354	1.907887	2.050565	0.776399	0.517552	0.138957	-0.268157	-0.181384	-0.072302
0.103600	-71.839149	-48.072739	119.911888	23.766410	191.751037	1.915780	1.920474	2.068148	0.772959	0.515225	0.137905	-0.277766	-0.187884	-0.074864
0.103729	-71.863811	-48.092027	119.955838	23.771785	191.819650	1.928214	1.933068	2.085707	0.769397	0.512816	0.136816	-0.287337	-0.194357	-0.077414
0.103857	-71.888470	-48.111315	119.999785	23.777156	191.888255	1.940656	1.945670	2.103243	0.765711	0.510323	0.135690	-0.296868	-0.200802	-0.079950
0.103986	-71.913126	-48.130603	120.043728	23.782523	191.956854	1.953106	1.958279	2.120753	0.761904	0.507749	0.134527	-0.306356	-0.207220	-0.082471
0.104114	-71.937778	-48.149890	120.087668	23.787887	192.025446	1.965564	1.970895	2.138238	0.757975	0.505091	0.133328	-0.315802	-0.213608	-0.084978
0.104243	-71.962426	-48.169178	120.131604	23.793248	192.094030	1.978030	1.983518	2.155696	0.753924	0.502352	0.132092	-0.325202	-0.219966	-0.087470
0.104371	-71.987071	-48.188466	120.175537	23.798604	192.162608	1.990504	1.996149	2.173126	0.749753	0.499531	0.130819	-0.334556	-0.226292	-0.089946
0.104500	-72.011712	-48.207754	120.219466	23.803958	192.231178	2.002986	2.008787	2.190529	0.745461	0.496628	0.129510	-0.343862	-0.232585	-0.092406
0.104629	-72.036350	-48.227042	120.263392	23.809308	192.299742	2.015476	2.021432	2.207902	0.741049	0.493644	0.128165	-0.353117	-0.238845	-0.094849
0.104757	-72.060984	-48.246330	120.307314	23.814654	192.368298	2.027974	2.034084	2.225246	0.736518	0.490580	0.126785	-0.362322	-0.245069	-0.097275
0.104886	-72.085615	-48.265618	120.351232	23.819997	192.436847	2.040481	2.046744	2.242559	0.731867	0.487435	0.125368	-0.371473	-0.251258	-0.099684
0.105014	-72.110242	-48.284906	120.395148	23.825336	192.505389	2.052996	2.059410	2.259842	0.727099	0.484210	0.123916	-0.380570	-0.257410	-0.102074
0.105143	-72.134866	-48.304194	120.439059	23.830672	192.573925	2.065518	2.072084	2.277092	0.722212	0.480905	0.122429	-0.389611	-0.263524	-0.104446
0.105271	-72.159486	-48.323481	120.482967	23.836004	192.642453	2.078049	2.084765	2.294310	0.717208	0.477522	0.120907	-0.398594	-0.269599	-0.106798
0.105400	-72.184103	-48.342769	120.526872	23.841333	192.710974	2.090589	2.097453	2.311495	0.712088	0.474059	0.119350	-0.407518	-0.275634	-0.109131
0.105529	-72.208716	-48.362057	120.570773	23.846659	192.779489	2.103136	2.110148	2.328646	0.706851	0.470518	0.117759	-0.416381	-0.281628	-0.111443
0.105657	-72.233325	-48.381345	120.614670	23.851980	192.847996	2.115692	2.122851	2.345763	0.701500	0.466899	0.116133	-0.425182	-0.287579	-0.113735
0.105786	-72.257932	-48.400633	120.658565	23.857299	192.916496	2.128256	2.135560	2.362846	0.696033	0.463202	0.114473	-0.433918	-0.293488	-0.116006
0.105914	-72.282534	-48.419921	120.702455	23.862614	192.984990	2.140828	2.148277	2.379893	0.690453	0.459429	0.112779	-0.442590	-0.299352	-0.118255
0.106043	-72.307134	-48.439209	120.746342	23.867925	193.053476	2.153409	2.161001	2.396904	0.684759	0.455578	0.111052	-0.451194	-0.305170	-0.120483
0.106171	-72.331730	-48.458496	120.790226	23.873233	193.121955	2.165998	2.173732	2.413879	0.678953	0.451652	0.109291	-0.459730	-0.310942	-0.122687
0.106300	-72.356322	-48.477784	120.834106	23.878538	193.190428	2.178595	2.186470	2.430816	0.673035	0.447650	0.107497	-0.468195	-0.316667	-0.124869
0.106429	-72.380911	-48.497072	120.877983	23.883839	193.258894	2.191201	2.199216	2.447717	0.667006	0.443574	0.105671	-0.476590	-0.322343	-0.127028
0.106557	-72.405496	-48.516360	120.921856	23.889136	193.327352	2.203815	2.211968	2.464580	0.660867	0.439422	0.103812	-0.484911	-0.327970	-0.129162
0.106686	-72.430078	-48.535648	120.965726	23.894430	193.395804	2.216438	2.224728	2.481405	0.654619	0.435197	0.101920	-0.493157	-0.333547	-0.131272
0.106814	-72.454657	-48.554936	121.009592	23.899721	193.464249	2.229069	2.237494	2.498192	0.648262	0.430899	0.099997	-0.501328	-0.339072	-0.133357
0.106943	-72.479232	-48.574224	121.053455	23.905008	193.532687	2.241708	2.250268	2.514940	0.641798	0.426528	0.098042	-0.509420	-0.344544	-0.135417
0.107071	-72.503803	-48.593511	121.097314	23.910292	193.601118	2.254356	2.263049	2.531648	0.635227	0.422084	0.096056	-0.517434	-0.349963	-0.137452
0.107200	-72.528371	-48.612799	121.141170	23.915572	193.669542	2.267013	2.275837	2.548318	0.628550	0.417570	0.094039	-0.525368	-0.355327	-0.139460
0.107329	-72.552936	-48.632087	121.185023	23.920849	193.737959	2.279678	2.288632	2.564947	0.621768	0.412984	0.091991	-0.533219	-0.360637	-0.141441
0.107457	-72.577497	-48.651375	121.228872	23.926122	193.806369	2.292351	2.301434	2.581537	0.614882	0.408328	0.089913	-0.540987	-0.365889	-0.143396
0.107586	-72.602055	-48.670663	121.272718	23.931392	193.874773	2.305033	2.314244	2.598086	0.607893	0.403602	0.087805	-0.548670	-0.371084	-0.145323
0.107714	-72.626609	-48.689950	121.316560	23.936659	193.943169	2.317724	2.327060	2.614595	0.600802	0.398808	0.085667	-0.556267	-0.376221	-0.147221
0.107843	-72.651160	-48.709238	121.360399	23.941922	194.011559	2.330423	2.339883	2.631063	0.593611	0.393945	0.083500	-0.563777	-0.381299	-0.149092
0.107971	-72.675708	-48.728526	121.404234	23.947182	194.079942	2.343131	2.352714	2.647491	0.586319	0.389015	0.081303	-0.571197	-0.386316	-0.150934
0.108100	-72.700252	-48.747814	121.448066	23.952438	194.148318	2.355848	2.365552	2.663877	0.578928	0.384018	0.079079	-0.578527	-0.391273	-0.152747
0.108229	-72.724793	-48.767102	121.491894	23.957691	194.216687	2.368573	2.378396	2.680222	0.571440	0.378955	0.076825	-0.585765	-0.396167	-0.154530
0.108357	-72.749330	-48.786390	121.535719	23.962940	194.285049	2.381307	2.391248	2.696526	0.563855	0.373826	0.074544	-0.592910	-0.400998	-0.156283
0.108486	-72.773864	-48.805677	121.579541	23.968186	194.353405	2.394049	2.404107	2.712789	0.556174	0.368633	0.072236	-0.599960	-0.405765	-0.158005
0.108614	-72.798394	-48.824965	121.623359	23.973429	194.421754	2.406801	2.416973	2.729010	0.548399	0.363376	0.069900	-0.606914	-0.410467	-0.159697
0.108743	-72.822921	-48.844253	121.667174	23.978668	194.490096	2.419561	2.429846	2.745189	0.540530	0.358056	0.067538	-0.613771	-0.415103	-0.161357
0.108871	-72.847445	-48.863541	121.710986	23.983904	194.558431	2.432329	2.442726	2.761327	0.532569	0.352673	0.065149	-0.620530	-0.419673	-0.162986
0.109000	-72.871965	-48.882829	121.754794	23.989137	194.626759	2.445107	2.455613	2.777423	0.524517	0.347229	0.062734	-0.627189	-0.424175	-0.164583
0.109129	-72.896482	-48.902116	121.798598	23.994366	194.695081	2.457893	2.468508	2.793477	0.516376	0.341725	0.060294	-0.633746	-0.428609	-0.166148
0.109257	-72.920996	-48.921404	121.842400	23.999591	194.763395	2.470688	2.481409	2.809489	0.508145	0.336160	0.057829	-0.640202	-0.432973	-0.167679
0.109386	-72.945506	-48.940692	121.886198	24.004814	194.831703	2.483492	2.494317	2.825460	0.499828	0.330537	0.055338	-0.646553	-0.437268	-0.169178
0.109514	-72.970012	-48.959980	121.929992	24.010033	194.900005	2.496305	2.507232	2.841389	0.491424	0.324855	0.052824	-0.652800	-0.441491	-0.170643
0.109643	-72.994516	-48.979268	121.973783	24.015248	194.968299	2.509127	2.520155	2.857276	0.482936	0.319117	0.050286	-0.658940	-0.445643	-0.172074
0.109771	-73.019016	-48.998555	122.017571	24.020460	195.036587	2.521957	2.533084	2.873122	0.474364	0.313321	0.047724	-0.664973	-0.449722	-0.173471
0.109900	-73.043512	-49.017843	122.061355	24.025669	195.104868	2.534797	2.546021	2.888926	0.465710	0.307471	0.045139	-0.670897	-0.453727	-0.174833
0.110029	-73.068006	-49.037131	122.105136	24.030875	195.173142	2.547645	2.558965	2.904688	0.456975	0.301565	0.042532	-0.676712	-0.457658	-0.176160
0.110157	-73.092495	-49.056419	122.148914	24.036077	195.241410	2.560502	2.571915	2.920409	0.448161	0.295606	0.039902	-0.682416	-0.461515	-0.177452
