#model:pLinear_up	end_point_b=0.20
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100067	-1686.866497	-1575.094271	3261.960768	111.772225	4948.827265	1.577129	1.585993	1.867175	0.822034	0.548382	0.146430	-0.005205	-0.008334	-0.044716
0.100133	-1686.891634	-1575.114427	3262.006061	111.777207	4948.897694	1.583452	1.601181	2.163073	0.821912	0.548189	0.127356	-0.010402	-0.016662	-0.085693
0.100200	-1686.916774	-1575.134579	3262.051352	111.782195	4948.968126	1.589753	1.616348	2.457977	0.821715	0.547873	0.097344	-0.015579	-0.024974	-0.119490
0.100267	-1686.941916	-1575.154728	3262.096643	111.787188	4949.038559	1.596024	1.631484	2.751544	0.821448	0.547437	0.058905	-0.020727	-0.033263	-0.143282
0.100333	-1686.967060	-1575.174874	3262.141934	111.792186	4949.108994	1.602258	1.646583	3.043529	0.821122	0.546888	0.015256	-0.025842	-0.041526	-0.155075
0.100400	-1686.992207	-1575.195017	3262.187224	111.797190	4949.179431	1.608451	1.661640	-2.949362	0.820745	0.546232	-0.029950	-0.030919	-0.049759	-0.153880
0.100467	-1687.017356	-1575.215157	3262.232513	111.802199	4949.249869	1.614603	1.676654	-2.660731	0.820330	0.545477	-0.072932	-0.035959	-0.057960	-0.139794
0.100533	-1687.042508	-1575.235294	3262.277802	111.807213	4949.320310	1.620718	1.691628	-2.373609	0.819885	0.544631	-0.110091	-0.040964	-0.066131	-0.113994
0.100600	-1687.067662	-1575.255429	3262.323090	111.812233	4949.390752	1.626802	1.706565	-2.087736	0.819420	0.543698	-0.138320	-0.045940	-0.074274	-0.078636
0.100667	-1687.092818	-1575.275560	3262.368378	111.817258	4949.461196	1.632863	1.721473	-1.802768	0.818941	0.542684	-0.155256	-0.050894	-0.082395	-0.036675
0.100733	-1687.117977	-1575.295688	3262.413665	111.822289	4949.531642	1.638913	1.736362	-1.518306	0.818453	0.541592	-0.159481	-0.055837	-0.090498	0.008379
0.100800	-1687.143138	-1575.315814	3262.458952	111.827325	4949.602090	1.644964	1.751243	-1.233916	0.817956	0.540423	-0.150643	-0.060777	-0.098590	0.052760
0.100867	-1687.168302	-1575.335936	3262.504238	111.832366	4949.672540	1.651027	1.766125	-0.949164	0.817449	0.539175	-0.129479	-0.065725	-0.106676	0.092756
0.100933	-1687.193468	-1575.356055	3262.549523	111.837413	4949.742992	1.657114	1.781019	-0.663635	0.816926	0.537844	-0.097761	-0.070691	-0.114763	0.125023
0.101000	-1687.218637	-1575.376172	3262.594808	111.842465	4949.813445	1.663234	1.795934	-0.376964	0.816380	0.536427	-0.058143	-0.075680	-0.122853	0.146864
0.101067	-1687.243808	-1575.396285	3262.640093	111.847523	4949.883900	1.669395	1.810878	-0.088859	0.815802	0.534916	-0.013939	-0.080698	-0.130949	0.156454
0.101133	-1687.268981	-1575.416395	3262.685376	111.852585	4949.954357	1.675599	1.825854	0.200874	0.815181	0.533305	0.031152	-0.085747	-0.139052	0.152993
0.101200	-1687.294157	-1575.436503	3262.730659	111.857654	4950.024816	1.681847	1.840864	0.492305	0.814507	0.531587	0.073359	-0.090825	-0.147160	0.136773
0.101267	-1687.319335	-1575.456607	3262.775942	111.862727	4950.095277	1.688136	1.855907	0.785374	0.813770	0.529755	0.109149	-0.095928	-0.155269	0.109154
0.101333	-1687.344515	-1575.476709	3262.821224	111.867806	4950.165739	1.694459	1.870976	1.079878	0.812961	0.527803	0.135528	-0.101049	-0.163372	0.072449
0.101400	-1687.369698	-1575.496807	3262.866505	111.872891	4950.236204	1.700808	1.886065	1.375488	0.812075	0.525728	0.150289	-0.106178	-0.171464	0.029732
0.101467	-1687.394883	-1575.516903	3262.911786	111.877981	4950.306670	1.707171	1.901164	1.671770	0.811108	0.523526	0.152199	-0.111306	-0.179536	-0.015420
0.101533	-1687.420071	-1575.536995	3262.957067	111.883076	4950.377138	1.713538	1.916262	1.968224	0.810059	0.521199	0.141097	-0.116421	-0.187579	-0.059227
0.101600	-1687.445261	-1575.557085	3263.002346	111.888176	4950.447608	1.719894	1.931347	2.264333	0.808931	0.518749	0.117913	-0.121511	-0.195585	-0.098021
0.101667	-1687.470454	-1575.577172	3263.047626	111.893282	4950.518079	1.726229	1.946408	2.559616	0.807730	0.516179	0.084587	-0.126569	-0.203546	-0.128552
0.101733	-1687.495649	-1575.597255	3263.092904	111.898393	4950.588553	1.732534	1.961433	2.853670	0.806464	0.513494	0.043909	-0.131585	-0.211457	-0.148265
0.101800	-1687.520846	-1575.617336	3263.138182	111.903510	4950.659028	1.738801	1.976414	-3.136980	0.805143	0.510703	-0.000717	-0.136555	-0.219312	-0.155506
0.101867	-1687.546046	-1575.637414	3263.183460	111.908632	4950.729505	1.745026	1.991345	-2.846116	0.803776	0.507813	-0.045557	-0.141476	-0.227110	-0.149668
0.101933	-1687.571248	-1575.657489	3263.228736	111.913759	4950.799984	1.751209	2.006222	-2.556940	0.802375	0.504831	-0.086858	-0.146350	-0.234849	-0.131237
0.102000	-1687.596452	-1575.677560	3263.274013	111.918892	4950.870465	1.757351	2.021044	-2.269337	0.800950	0.501764	-0.121163	-0.151179	-0.242533	-0.101752
0.102067	-1687.621659	-1575.697629	3263.319289	111.924030	4950.940948	1.763460	2.035814	-1.983079	0.799509	0.498619	-0.145601	-0.155971	-0.250164	-0.063678
0.102133	-1687.646869	-1575.717695	3263.364564	111.929174	4951.011432	1.769544	2.050538	-1.697847	0.798059	0.495400	-0.158126	-0.160735	-0.257748	-0.020199
0.102200	-1687.672080	-1575.737758	3263.409838	111.934322	4951.081919	1.775614	2.065223	-1.413255	0.796601	0.492109	-0.157691	-0.165479	-0.265290	0.025050
0.102267	-1687.697294	-1575.757818	3263.455112	111.939477	4951.152407	1.781682	2.079879	-1.128881	0.795136	0.488747	-0.144330	-0.170214	-0.272796	0.068286
0.102333	-1687.722511	-1575.777875	3263.500386	111.944636	4951.222897	1.787761	2.094517	-0.844287	0.793662	0.485312	-0.119160	-0.174950	-0.280274	0.105892
0.102400	-1687.747730	-1575.797929	3263.545659	111.949801	4951.293389	1.793861	2.109147	-0.559051	0.792172	0.481800	-0.084287	-0.179696	-0.287726	0.134724
0.102467	-1687.772951	-1575.817980	3263.590931	111.954971	4951.363882	1.799993	2.123780	-0.272790	0.790658	0.478207	-0.042629	-0.184457	-0.295158	0.152373
0.102533	-1687.798175	-1575.838028	3263.636203	111.960147	4951.434378	1.806163	2.138424	0.014815	0.789111	0.474526	0.002332	-0.189238	-0.302570	0.157364
