#model:pLinear_up	end_point_b=0.20
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100018	-71.150648	-47.535404	118.686052	23.615244	189.836700	1.572524	1.572548	1.573315	0.822074	0.548445	0.152970	-0.001420	-0.000961	-0.000385
0.100036	-71.154150	-47.538132	118.692282	23.616018	189.846432	1.574251	1.574300	1.575834	0.822070	0.548442	0.152969	-0.002840	-0.001921	-0.000771
0.100055	-71.157652	-47.540859	118.698511	23.616793	189.856163	1.575979	1.576051	1.578353	0.822064	0.548438	0.152967	-0.004260	-0.002882	-0.001156
0.100073	-71.161154	-47.543587	118.704741	23.617567	189.865895	1.577707	1.577803	1.580872	0.822055	0.548432	0.152964	-0.005681	-0.003843	-0.001541
0.100091	-71.164656	-47.546314	118.710970	23.618341	189.875626	1.579435	1.579555	1.583391	0.822044	0.548425	0.152961	-0.007101	-0.004804	-0.001927
0.100109	-71.168157	-47.549042	118.717199	23.619115	189.885357	1.581163	1.581308	1.585910	0.822030	0.548415	0.152957	-0.008522	-0.005765	-0.002312
0.100127	-71.171659	-47.551770	118.723429	23.619889	189.895088	1.582891	1.583060	1.588430	0.822014	0.548405	0.152952	-0.009942	-0.006726	-0.002697
0.100145	-71.175161	-47.554497	118.729658	23.620663	189.904818	1.584619	1.584813	1.590949	0.821995	0.548392	0.152946	-0.011363	-0.007687	-0.003083
0.100164	-71.178662	-47.557225	118.735887	23.621437	189.914549	1.586348	1.586565	1.593469	0.821974	0.548378	0.152939	-0.012784	-0.008648	-0.003468
0.100182	-71.182164	-47.559952	118.742116	23.622211	189.924280	1.588077	1.588318	1.595989	0.821950	0.548362	0.152932	-0.014205	-0.009609	-0.003854
0.100200	-71.185665	-47.562680	118.748345	23.622985	189.934010	1.589805	1.590071	1.598509	0.821924	0.548344	0.152924	-0.015626	-0.010571	-0.004239
0.100218	-71.189166	-47.565408	118.754574	23.623759	189.943740	1.591534	1.591824	1.601029	0.821896	0.548324	0.152915	-0.017047	-0.011532	-0.004624
0.100236	-71.192667	-47.568135	118.760803	23.624532	189.953470	1.593263	1.593578	1.603549	0.821864	0.548303	0.152906	-0.018468	-0.012493	-0.005010
0.100255	-71.196169	-47.570863	118.767031	23.625306	189.963200	1.594993	1.595331	1.606069	0.821831	0.548281	0.152895	-0.019889	-0.013455	-0.005395
0.100273	-71.199670	-47.573590	118.773260	23.626079	189.972930	1.596722	1.597085	1.608589	0.821795	0.548256	0.152884	-0.021311	-0.014416	-0.005781
0.100291	-71.203171	-47.576318	118.779489	23.626853	189.982659	1.598452	1.598839	1.611110	0.821756	0.548230	0.152872	-0.022732	-0.015378	-0.006166
0.100309	-71.206672	-47.579046	118.785717	23.627626	189.992389	1.600182	1.600592	1.613630	0.821715	0.548202	0.152860	-0.024153	-0.016339	-0.006552
0.100327	-71.210172	-47.581773	118.791946	23.628399	190.002118	1.601911	1.602346	1.616151	0.821671	0.548173	0.152846	-0.025575	-0.017301	-0.006937
0.100345	-71.213673	-47.584501	118.798174	23.629172	190.011847	1.603641	1.604101	1.618672	0.821625	0.548141	0.152832	-0.026996	-0.018262	-0.007322
0.100364	-71.217174	-47.587228	118.804402	23.629946	190.021576	1.605372	1.605855	1.621192	0.821576	0.548108	0.152817	-0.028418	-0.019224	-0.007708
0.100382	-71.220675	-47.589956	118.810630	23.630719	190.031305	1.607102	1.607610	1.623713	0.821525	0.548074	0.152801	-0.029839	-0.020185	-0.008093
0.100400	-71.224175	-47.592684	118.816859	23.631492	190.041034	1.608832	1.609364	1.626234	0.821471	0.548038	0.152785	-0.031261	-0.021147	-0.008479
0.100418	-71.227676	-47.595411	118.823087	23.632264	190.050762	1.610563	1.611119	1.628755	0.821415	0.548000	0.152767	-0.032682	-0.022109	-0.008864
