#model:pLinear_up	end_point_b=0.20
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100100	-1686.879065	-1575.104349	3261.983414	111.774716	4948.862480	1.580292	1.593589	2.015204	0.821983	0.548301	0.138384	-0.007805	-0.012499	-0.065895
0.100200	-1686.916774	-1575.134579	3262.051352	111.782195	4948.968126	1.589753	1.616348	2.457977	0.821715	0.547873	0.097344	-0.015579	-0.024974	-0.119490
0.100300	-1686.954487	-1575.164801	3262.119289	111.789686	4949.073776	1.599146	1.639038	2.897744	0.821292	0.547176	0.037510	-0.023289	-0.037398	-0.150765
0.100400	-1686.992207	-1575.195017	3262.187224	111.797190	4949.179431	1.608451	1.661640	-2.949362	0.820745	0.546232	-0.029950	-0.030919	-0.049759	-0.153880
0.100500	-1687.029932	-1575.225226	3262.255158	111.804705	4949.285089	1.617665	1.684146	-2.516995	0.820110	0.545065	-0.092448	-0.038466	-0.062049	-0.128245
0.100600	-1687.067662	-1575.255429	3262.323090	111.812233	4949.390752	1.626802	1.706565	-2.087736	0.819420	0.543698	-0.138320	-0.045940	-0.074274	-0.078636
0.100700	-1687.105397	-1575.285624	3262.391022	111.819773	4949.496419	1.635889	1.728920	-1.660500	0.818698	0.542148	-0.159005	-0.053366	-0.086448	-0.014302
0.100800	-1687.143138	-1575.315814	3262.458952	111.827325	4949.602090	1.644964	1.751243	-1.233916	0.817956	0.540423	-0.150643	-0.060777	-0.098590	0.052760
0.100900	-1687.180885	-1575.345996	3262.526881	111.834889	4949.707766	1.654067	1.773570	-0.806521	0.817190	0.538520	-0.114792	-0.068206	-0.110719	0.110042
0.101000	-1687.218637	-1575.376172	3262.594808	111.842465	4949.813445	1.663234	1.795934	-0.376964	0.816380	0.536427	-0.058143	-0.075680	-0.122853	0.146864
0.101100	-1687.256394	-1575.406341	3262.662734	111.850053	4949.919128	1.672491	1.818362	0.055797	0.815497	0.534124	0.008734	-0.083219	-0.135000	0.156363
0.101200	-1687.294157	-1575.436503	3262.730659	111.857654	4950.024816	1.681847	1.840864	0.492305	0.814507	0.531587	0.073359	-0.090825	-0.147160	0.136773
0.101300	-1687.331925	-1575.466658	3262.798583	111.865266	4950.130508	1.691293	1.863438	0.932464	0.813375	0.528794	0.123673	-0.098486	-0.159322	0.091760
0.101400	-1687.369698	-1575.496807	3262.866505	111.872891	4950.236204	1.700808	1.886065	1.375488	0.812075	0.525728	0.150289	-0.106178	-0.171464	0.029732
0.101500	-1687.407477	-1575.526950	3262.934427	111.880527	4950.341904	1.710355	1.908714	1.820008	0.810593	0.522379	0.148241	-0.113865	-0.183562	-0.037728
0.101600	-1687.445261	-1575.557085	3263.002346	111.888176	4950.447608	1.719894	1.931347	2.264333	0.808931	0.518749	0.117913	-0.121511	-0.195585	-0.098021
0.101700	-1687.483051	-1575.587214	3263.070265	111.895837	4950.553316	1.729386	1.953925	2.706818	0.807105	0.514850	0.064966	-0.129083	-0.207508	-0.139887
0.101800	-1687.520846	-1575.617336	3263.138182	111.903510	4950.659028	1.738801	1.976414	-3.136980	0.805143	0.510703	-0.000717	-0.136555	-0.219312	-0.155506
0.101900	-1687.558647	-1575.647452	3263.206098	111.911195	4950.764745	1.748123	1.998790	-2.701321	0.803079	0.506333	-0.066876	-0.143919	-0.230987	-0.141954
