#model:pLinear_up	end_point_b=1.00
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100164	-71.178662	-47.557225	118.735887	23.621437	189.914549	1.586348	1.586565	1.593469	0.821974	0.548378	0.152939	-0.012784	-0.008648	-0.003468
0.100327	-71.210172	-47.581773	118.791946	23.628399	190.002118	1.601911	1.602346	1.616151	0.821671	0.548173	0.152846	-0.025575	-0.017301	-0.006937
0.100491	-71.241677	-47.606322	118.847998	23.635355	190.089675	1.617487	1.618140	1.638840	0.821166	0.547831	0.152690	-0.038369	-0.025955	-0.010406
0.100655	-71.273175	-47.630870	118.904045	23.642305	190.177220	1.633075	1.633945	1.661534	0.820457	0.547352	0.152472	-0.051163	-0.034610	-0.013873
0.100818	-71.304668	-47.655418	118.960086	23.649250	190.264754	1.648675	1.649762	1.684231	0.819546	0.546735	0.152191	-0.063955	-0.043263	-0.017338
0.100982	-71.336155	-47.679966	119.016121	23.656188	190.352276	1.664287	1.665591	1.706927	0.818432	0.545981	0.151848	-0.076740	-0.051912	-0.020800
0.101145	-71.367635	-47.704515	119.072150	23.663121	190.439786	1.679912	1.681432	1.729621	0.817113	0.545090	0.151442	-0.089515	-0.060554	-0.024257
0.101309	-71.399110	-47.729063	119.128174	23.670047	190.527284	1.695549	1.697285	1.752310	0.815592	0.544060	0.150974	-0.102278	-0.069187	-0.027709
0.101473	-71.430580	-47.753611	119.184191	23.676968	190.614771	1.711198	1.713150	1.774991	0.813866	0.542893	0.150444	-0.115025	-0.077809	-0.031154
0.101636	-71.462043	-47.778160	119.240203	23.683883	190.702245	1.726860	1.729027	1.797663	0.811937	0.541588	0.149850	-0.127752	-0.086418	-0.034592
0.101800	-71.493500	-47.802708	119.296208	23.690792	190.789709	1.742534	1.744916	1.820323	0.809804	0.540145	0.149195	-0.140457	-0.095012	-0.038021
0.101964	-71.524952	-47.827256	119.352208	23.697696	190.877160	1.758220	1.760816	1.842969	0.807468	0.538565	0.148477	-0.153136	-0.103588	-0.041440
0.102127	-71.556398	-47.851805	119.408202	23.704593	190.964600	1.773919	1.776729	1.865598	0.804927	0.536847	0.147697	-0.165786	-0.112144	-0.044848
0.102291	-71.587838	-47.876353	119.464190	23.711485	191.052028	1.789631	1.792653	1.888208	0.802184	0.534991	0.146855	-0.178403	-0.120678	-0.048245
0.102455	-71.619272	-47.900901	119.520173	23.718371	191.139445	1.805355	1.808589	1.910797	0.799238	0.532999	0.145952	-0.190984	-0.129188	-0.051628
0.102618	-71.650700	-47.925449	119.576150	23.725251	191.226850	1.821092	1.824538	1.933362	0.796089	0.530869	0.144986	-0.203525	-0.137671	-0.054998
0.102782	-71.682123	-47.949998	119.632120	23.732125	191.314243	1.836841	1.840497	1.955902	0.792737	0.528602	0.143959	-0.216025	-0.146125	-0.058353
0.102945	-71.713540	-47.974546	119.688085	23.738994	191.401625	1.852604	1.856469	1.978415	0.789183	0.526198	0.142870	-0.228478	-0.154548	-0.061692
0.103109	-71.744951	-47.999094	119.744045	23.745856	191.488995	1.868379	1.872453	2.000898	0.785428	0.523658	0.141720	-0.240882	-0.162937	-0.065013
0.103273	-71.776356	-48.023642	119.799998	23.752713	191.576354	1.884166	1.888448	2.023349	0.781472	0.520983	0.140509	-0.253234	-0.171291	-0.068316
0.103436	-71.807755	-48.048191	119.855946	23.759565	191.663701	1.899967	1.904455	2.045766	0.777316	0.518172	0.139237	-0.265530	-0.179608	-0.071601
0.103600	-71.839149	-48.072739	119.911888	23.766410	191.751037	1.915780	1.920474	2.068148	0.772959	0.515225	0.137905	-0.277766	-0.187884	-0.074864
0.103764	-71.870537	-48.097287	119.967824	23.773250	191.838361	1.931607	1.936504	2.090492	0.768404	0.512144	0.136513	-0.289940	-0.196117	-0.078107
0.103927	-71.901919	-48.121835	120.023755	23.780084	191.925674	1.947446	1.952547	2.112797	0.763650	0.508929	0.135061	-0.302049	-0.204306	-0.081327
0.104091	-71.933296	-48.146384	120.079679	23.786912	192.012975	1.963298	1.968601	2.135061	0.758698	0.505580	0.133549	-0.314088	-0.212449	-0.084524
0.104255	-71.964667	-48.170932	120.135598	23.793735	192.100265	1.979163	1.984666	2.157281	0.753550	0.502099	0.131977	-0.326055	-0.220542	-0.087696
0.104418	-71.996032	-48.195480	120.191512	23.800552	192.187543	1.995042	2.000744	2.179458	0.748206	0.498485	0.130347	-0.337946	-0.228584	-0.090843
0.104582	-72.027391	-48.220028	120.247419	23.807363	192.274810	2.010933	2.016833	2.201588	0.742667	0.494739	0.128659	-0.349758	-0.236572	-0.093963
0.104745	-72.058745	-48.244576	120.303321	23.814168	192.362066	2.026838	2.032934	2.223671	0.736935	0.490862	0.126912	-0.361487	-0.244505	-0.097056
0.104909	-72.090093	-48.269125	120.359217	23.820968	192.449310	2.042756	2.049046	2.245704	0.731009	0.486855	0.125107	-0.373131	-0.252380	-0.100120
0.105073	-72.121435	-48.293673	120.415108	23.827762	192.536543	2.058687	2.065170	2.267687	0.724892	0.482718	0.123245	-0.384687	-0.260194	-0.103154
0.105236	-72.152772	-48.318221	120.470993	23.834550	192.623764	2.074631	2.081306	2.289618	0.718584	0.478452	0.121326	-0.396150	-0.267947	-0.106158
