#model:pLinear_up	end_point_b=1.00
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.101800	-249.852976	-190.245484	440.098460	59.607492	689.951435	1.742240	1.766075	2.507075	0.808286	0.537969	0.096234	-0.139949	-0.106410	-0.130743
0.103600	-250.538287	-190.518937	441.057225	60.019350	691.595512	1.913545	1.960606	-2.921791	0.768029	0.507331	-0.040320	-0.274058	-0.208428	-0.180476
0.105400	-251.222174	-190.792330	442.014504	60.429844	693.236677	2.083700	2.152727	-2.154583	0.704678	0.458939	-0.175288	-0.396858	-0.301950	-0.115794
0.107200	-251.904644	-191.065664	442.970308	60.838980	694.874952	2.252723	2.341762	-1.443821	0.622458	0.395846	-0.227448	-0.505344	-0.384582	0.029037
0.109000	-252.585707	-191.338940	443.924647	61.246767	696.510355	2.421793	2.528174	-0.760393	0.524699	0.320551	-0.163742	-0.598483	-0.455315	0.172142
0.110800	-253.265372	-191.612160	444.877533	61.653212	698.142905	2.592912	2.713296	-0.081001	0.413025	0.234428	-0.018853	-0.675660	-0.513466	0.232238
0.112600	-253.943648	-191.885326	445.828974	62.058322	699.772621	2.768214	2.898722	0.616866	0.287959	0.138143	0.125173	-0.735048	-0.557565	0.176502
0.114400	-254.620542	-192.158438	446.778981	62.462104	701.399523	2.949194	3.085608	1.361018	0.150579	0.032781	0.187274	-0.772956	-0.584917	0.039873
0.116200	-255.296065	-192.431498	447.727563	62.864566	703.023628	3.136226	-3.008971	2.186804	0.004211	-0.078998	0.135141	-0.784642	-0.592169	-0.095666
0.118000	-255.970224	-192.704508	448.674732	63.265716	704.644956	-2.954668	-2.819349	3.113627	-0.144914	-0.192520	0.004184	-0.766200	-0.576614	-0.149576
0.119800	-256.643028	-192.977469	449.620496	63.665559	706.263524	-2.758741	-2.630094	-2.202652	-0.288545	-0.301723	-0.123515	-0.716485	-0.537517	-0.090408
0.121600	-257.314485	-193.250381	450.564866	64.064104	707.879351	-2.561085	-2.442774	-1.305708	-0.418429	-0.400552	-0.167863	-0.637952	-0.476694	0.045571
0.123400	-257.984604	-193.523246	451.507850	64.461359	709.492455	-2.363282	-2.258588	-0.509735	-0.528376	-0.484402	-0.098272	-0.535919	-0.397999	0.175796
0.125200	-258.653394	-193.796065	452.449459	64.857329	711.102852	-2.166063	-2.077899	0.214870	-0.615258	-0.550812	0.048065	-0.416659	-0.306010	0.220241
0.127000	-259.320861	-194.068839	453.389701	65.252022	712.710562	-1.969027	-1.899985	0.901135	-0.678431	-0.599085	0.187966	-0.285423	-0.204658	0.148813
0.128800	-259.987016	-194.341570	454.328586	65.645446	714.315601	-1.770774	-1.723150	1.573747	-0.717994	-0.629096	0.241273	-0.145528	-0.096593	-0.000712
0.130600	-260.651865	-194.614258	455.266123	66.037607	715.917987	-1.569462	-1.545218	2.253527	-0.733014	-0.640084	0.178132	0.000978	0.016376	-0.144855
0.132400	-261.315417	-194.886904	456.202321	66.428512	717.517737	-1.363592	-1.364220	2.963900	-0.720862	-0.630203	0.036566	0.151541	0.132069	-0.203611
0.134200	-261.977679	-195.159509	457.137189	66.818170	719.114868	-1.152660	-1.178981	-2.545828	-0.678163	-0.597177	-0.100051	0.301335	0.246741	-0.147582
0.136000	-262.638660	-195.432075	458.070735	67.206585	720.709396	-0.937388	-0.989365	-1.670110	-0.602865	-0.539724	-0.152331	0.442712	0.354715	-0.015179
0.137800	-263.298368	-195.704602	459.002970	67.593767	722.301338	-0.719539	-0.796143	-0.694274	-0.496253	-0.458944	-0.091833	0.566336	0.449185	0.110303
0.139600	-263.956811	-195.977090	459.933901	67.979720	723.890711	-0.501426	-0.600588	0.273620	-0.363703	-0.358824	0.042148	0.663504	0.523830	0.150177
0.141400	-264.613995	-196.249541	460.863536	68.364454	725.477531	-0.285309	-0.403943	1.135547	-0.213662	-0.245531	0.165919	0.728448	0.574409	0.077150
0.143200	-265.269929	-196.521956	461.791885	68.747973	727.061814	-0.072793	-0.206895	1.898275	-0.055374	-0.125830	0.201069	0.759360	0.599482	-0.068305
0.145000	-265.924621	-196.794335	462.718956	69.130285	728.643577	0.135634	-0.009176	2.600967	0.103398	-0.005505	0.121098	0.757646	0.599908	-0.201735
0.146800	-266.578077	-197.066680	463.644757	69.511397	730.222834	0.340778	0.190547	-3.008917	0.257423	0.111387	-0.032642	0.725928	0.577470	-0.244579
0.148600	-267.230306	-197.338990	464.569296	69.891316	731.799602	0.544477	0.394401	-2.343148	0.403309	0.222052	-0.175147	0.666040	0.533510	-0.170635
0.150400	-267.881315	-197.611267	465.492582	70.270047	733.373897	0.748953	0.604666	-1.665309	0.537607	0.323681	-0.227826	0.578293	0.468418	-0.021597
0.152200	-268.531111	-197.883512	466.414623	70.647599	734.945733	0.956019	0.823036	-0.951091	0.655013	0.412231	-0.164788	0.462475	0.382312	0.117570
0.154000	-269.179701	-198.155725	467.335426	71.023977	736.515127	1.166502	1.050067	-0.163999	0.747922	0.482135	-0.027941	0.320009	0.276520	0.168843
0.155800	-269.827093	-198.427906	468.254999	71.399188	738.082093	1.380086	1.285001	0.740809	0.807804	0.527274	0.098055	0.155952	0.154934	0.107213
