#model:pLinear_up	end_point_b=0.20
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100010	-16259.760493	-15044.228224	31303.988717	1215.532269	47563.749210	1.571746	1.585043	2.006914	0.822069	0.548390	0.138680	-0.000780	-0.007813	-0.064631
0.100020	-16259.763143	-15044.232630	31303.995773	1215.530513	47563.758917	1.572691	1.599285	2.442853	0.822052	0.548223	0.098473	-0.001558	-0.015622	-0.117210
0.100030	-16259.765794	-15044.237036	31304.002830	1215.528757	47563.768623	1.573629	1.613520	2.878503	0.822027	0.547946	0.039844	-0.002329	-0.023425	-0.147938
0.100040	-16259.768444	-15044.241442	31304.009886	1215.527001	47563.778330	1.574558	1.627746	-2.969410	0.821995	0.547562	-0.026274	-0.003092	-0.031217	-0.151083
0.100050	-16259.771094	-15044.245849	31304.016943	1215.525245	47563.788037	1.575477	1.641963	-2.534526	0.821961	0.547072	-0.087555	-0.003847	-0.038999	-0.126058
0.100060	-16259.773744	-15044.250255	31304.023999	1215.523489	47563.797743	1.576388	1.656171	-2.099967	0.821928	0.546479	-0.132574	-0.004596	-0.046769	-0.077530
0.100070	-16259.776394	-15044.254661	31304.031055	1215.521733	47563.807450	1.577294	1.670373	-1.665613	0.821897	0.545786	-0.152936	-0.005340	-0.054528	-0.014545
0.100080	-16259.779045	-15044.259067	31304.038112	1215.519977	47563.817156	1.578198	1.684572	-1.231308	0.821871	0.544991	-0.144846	-0.006084	-0.062276	0.051154
0.100090	-16259.781695	-15044.263473	31304.045168	1215.518222	47563.826863	1.579106	1.698773	-0.796887	0.821848	0.544097	-0.109812	-0.006829	-0.070014	0.107318
0.100100	-16259.784345	-15044.267879	31304.052225	1215.516466	47563.836570	1.580020	1.712978	-0.362204	0.821827	0.543100	-0.054366	-0.007580	-0.077744	0.143475
0.100110	-16259.786995	-15044.272286	31304.059281	1215.514710	47563.846276	1.580942	1.727190	0.072837	0.821805	0.542001	0.011155	-0.008338	-0.085464	0.152885
0.100120	-16259.789645	-15044.276692	31304.066337	1215.512954	47563.855983	1.581874	1.741410	0.508271	0.821779	0.540795	0.074535	-0.009103	-0.093173	0.133794
0.100130	-16259.792296	-15044.281098	31304.073394	1215.511198	47563.865689	1.582813	1.755638	0.944058	0.821745	0.539482	0.123957	-0.009875	-0.100870	0.089761
0.100140	-16259.794946	-15044.285504	31304.080450	1215.509442	47563.875396	1.583757	1.769870	1.380094	0.821700	0.538060	0.150206	-0.010650	-0.108552	0.028997
0.100150	-16259.797596	-15044.289910	31304.087506	1215.507686	47563.885103	1.584703	1.784105	1.816231	0.821644	0.536529	0.148389	-0.011427	-0.116214	-0.037169
