#model:pLinear_up	end_point_b=0.20
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100067	-162103.033037	-149593.419491	311696.452528	12509.613546	473799.485565	1.576740	2.462907	-0.832004	0.821403	0.344906	-0.113133	-0.004883	-0.427663	0.103050
0.100133	-162103.050083	-149593.449677	311696.499760	12509.600406	473799.549843	1.581475	-2.930920	3.048684	0.819896	-0.115354	0.014194	-0.008756	-0.539426	-0.152331
0.100200	-162103.067129	-149593.479864	311696.546992	12509.587265	473799.614121	1.584632	-2.044997	0.645758	0.818642	-0.492365	0.092076	-0.011327	-0.252712	0.122192
0.100267	-162103.084174	-149593.510050	311696.594225	12509.574124	473799.678399	1.587053	-1.160716	-1.756874	0.818534	-0.507649	-0.150375	-0.013308	0.220689	-0.028309
0.100333	-162103.101220	-149593.540237	311696.641457	12509.560984	473799.742677	1.590086	-0.275088	2.123730	0.819631	-0.149902	0.130194	-0.015813	0.531109	-0.080349
0.100400	-162103.118266	-149593.570423	311696.688689	12509.547843	473799.806956	1.594639	0.613887	-0.279296	0.821053	0.316606	-0.042180	-0.019580	0.449264	0.147075
0.100467	-162103.135312	-149593.600610	311696.735922	12509.534702	473799.871234	1.600525	1.505830	-2.681621	0.821702	0.547290	-0.067928	-0.024436	0.035605	-0.137114
0.100533	-162103.152358	-149593.630796	311696.783154	12509.521562	473799.935512	1.606546	2.398095	1.198538	0.821027	0.371754	0.142501	-0.029364	-0.404289	0.055641
0.100600	-162103.169404	-149593.660982	311696.830386	12509.508422	473799.999790	1.611451	-2.995338	-1.204031	0.819427	-0.080354	-0.142850	-0.033332	-0.545485	0.054875
0.100667	-162103.186450	-149593.691169	311696.877619	12509.495281	473800.064069	1.614777	-2.109110	2.676484	0.818011	-0.475060	0.068620	-0.036000	-0.283677	-0.136740
0.100733	-162103.203496	-149593.721355	311696.924851	12509.482141	473800.128347	1.617205	-1.224782	0.273637	0.817705	-0.520820	0.041345	-0.037976	0.187765	0.147305
0.100800	-162103.220542	-149593.751541	311696.972083	12509.469001	473800.192625	1.620126	-0.339446	-2.128981	0.818619	-0.183829	-0.129798	-0.040415	0.520595	-0.081049
0.100867	-162103.237588	-149593.781728	311697.019316	12509.455860	473800.256904	1.624519	0.549163	1.751558	0.819966	0.286995	0.150485	-0.044093	0.468982	-0.027502
0.100933	-162103.254634	-149593.811914	311697.066548	12509.442720	473800.321182	1.630308	1.440882	-0.651407	0.820589	0.543855	-0.092779	-0.048892	0.071055	0.121689
0.101000	-162103.271680	-149593.842100	311697.113780	12509.429580	473800.385460	1.636410	2.333295	-3.053745	0.819896	0.397027	-0.013423	-0.053874	-0.379248	-0.152408
0.101067	-162103.288726	-149593.872286	311697.161012	12509.416440	473800.449739	1.641479	-3.059784	0.826374	0.818232	-0.045036	0.112525	-0.057931	-0.549277	0.103662
0.101133	-162103.305772	-149593.902472	311697.208245	12509.403300	473800.514017	1.644966	-2.173200	-1.576133	0.816642	-0.455800	-0.153015	-0.060681	-0.313441	-0.000817
0.101200	-162103.322818	-149593.932659	311697.255477	12509.390160	473800.578296	1.647445	-1.288820	2.304351	0.816139	-0.531831	0.113645	-0.062678	0.154069	-0.102432
0.101267	-162103.339865	-149593.962845	311697.302709	12509.377020	473800.642574	1.650242	-0.403719	-0.098544	0.816879	-0.216979	-0.015053	-0.065035	0.507928	0.152255
0.101333	-162103.356911	-149593.993031	311697.349942	12509.363880	473800.706852	1.654480	0.484491	-2.501015	0.818121	0.256189	-0.091457	-0.068624	0.486744	-0.122689
0.101400	-162103.373957	-149594.023217	311697.397174	12509.350740	473800.771131	1.660170	1.375984	1.379304	0.818735	0.538159	0.150175	-0.073369	0.106187	0.029114
0.101467	-162103.391003	-149594.053403	311697.444406	12509.337601	473800.835409	1.666311	2.268483	-1.023421	0.818020	0.420632	-0.130675	-0.078372	-0.352633	0.079646
0.101533	-162103.408050	-149594.083589	311697.491638	12509.324461	473800.899688	1.671563	-3.124233	2.857226	0.816286	-0.009562	0.042920	-0.082534	-0.550790	-0.146841
0.101600	-162103.425096	-149594.113775	311697.538870	12509.311321	473800.963966	1.675207	-2.237293	0.454289	0.814548	-0.434657	0.067142	-0.085358	-0.341888	0.137486
0.101667	-162103.442142	-149594.143961	311697.586103	12509.298182	473801.028245	1.677746	-1.352810	-1.948282	0.813828	-0.540644	-0.142242	-0.087372	0.119756	-0.056399
0.101733	-162103.459188	-149594.174146	311697.633335	12509.285042	473801.092523	1.680456	-0.467928	1.932246	0.814399	-0.249220	0.143104	-0.089667	0.493151	-0.054102
0.101800	-162103.476235	-149594.204332	311697.680567	12509.271902	473801.156802	1.684512	0.419891	-0.470725	0.815535	0.224330	-0.069395	-0.093141	0.502486	0.136368
0.101867	-162103.493281	-149594.234518	311697.727799	12509.258763	473801.221080	1.690107	1.311125	-2.873052	0.816116	0.530215	-0.040598	-0.097836	0.140862	-0.147528
0.101933	-162103.510327	-149594.264704	311697.775031	12509.245623	473801.285359	1.696274	2.203672	1.007058	0.815404	0.442479	0.129310	-0.102855	-0.324571	0.081746
0.102000	-162103.527374	-149594.294890	311697.822264	12509.232484	473801.349638	1.701681	3.094495	-1.395433	0.813592	0.025923	-0.150682	-0.107099	-0.550008	0.026698
0.102067	-162103.544420	-149594.325076	311697.869496	12509.219345	473801.413916	1.705516	-2.301392	2.485017	0.811710	-0.411733	0.093384	-0.110019	-0.368909	-0.121179
0.102133	-162103.561467	-149594.355261	311697.916728	12509.206205	473801.478195	1.708110	-1.416755	0.082192	0.810789	-0.547211	0.012562	-0.112037	0.084966	0.152487
0.102200	-162103.578513	-149594.385447	311697.963960	12509.193066	473801.542473	1.710750	-0.532081	-2.320391	0.811164	-0.280429	-0.112005	-0.114272	0.476340	-0.104259
0.102267	-162103.595560	-149594.415633	311698.011192	12509.179927	473801.606752	1.714640	0.355373	1.560078	0.812204	0.191551	0.152968	-0.117643	0.516131	0.001640
0.102333	-162103.612606	-149594.445818	311698.058424	12509.166788	473801.671031	1.720101	1.246296	-0.842815	0.812746	0.520070	-0.114238	-0.122257	0.174947	0.101819
0.102400	-162103.629653	-149594.476004	311698.105657	12509.153649	473801.735309	1.726301	2.138882	3.038000	0.812024	0.462466	0.015820	-0.127301	-0.295179	-0.152171
0.102467	-162103.646699	-149594.506190	311698.152889	12509.140510	473801.799588	1.731846	3.030008	0.634913	0.810162	0.061285	0.090746	-0.131616	-0.546946	0.123185
0.102533	-162103.663746	-149594.536375	311698.200121	12509.127371	473801.863867	1.735865	-2.365477	-1.767526	0.808121	-0.387127	-0.150065	-0.134621	-0.394381	-0.029909
0.102600	-162103.680792	-149594.566561	311698.247353	12509.114232	473801.928145	1.738555	-1.480683	2.112882	0.807008	-0.551517	0.131058	-0.136667	0.049834	-0.078932
0.102667	-162103.697839	-149594.596746	311698.294585	12509.101093	473801.992424	1.741113	-0.596154	-0.289965	0.807192	-0.310464	-0.043747	-0.138824	0.457571	0.146616
0.102733	-162103.714886	-149594.626932	311698.341817	12509.087954	473802.056703	1.744856	0.290913	-2.692429	0.808109	0.157977	-0.066443	-0.142097	0.527633	-0.137842
0.102800	-162103.731932	-149594.657117	311698.389049	12509.074815	473802.120982	1.750178	1.181530	1.187834	0.808630	0.507773	0.141893	-0.146629	0.208287	0.057162
0.102867	-162103.748979	-149594.687303	311698.436281	12509.061676	473802.185260	1.756371	2.074090	-1.214811	0.807887	0.480519	-0.143442	-0.151668	-0.264567	0.053335
0.102933	-162103.766026	-149594.717488	311698.483514	12509.048538	473802.249539	1.762070	2.965519	2.665777	0.805975	0.096364	0.070074	-0.156070	-0.541625	-0.135986
0.103000	-162103.783072	-149594.747673	311698.530746	12509.035399	473802.313818	1.766260	-2.429575	0.262851	0.803801	-0.360929	0.039758	-0.159146	-0.418204	0.147756
0.103067	-162103.800119	-149594.777859	311698.577978	12509.022260	473802.378097	1.769061	-1.544576	-2.139675	0.802474	-0.553553	-0.128913	-0.161220	0.014518	-0.082425
0.103133	-162103.817166	-149594.808044	311698.625210	12509.009122	473802.442376	1.771571	-0.660169	1.740779	0.802478	-0.339206	0.150784	-0.163318	0.436910	-0.025880
0.103200	-162103.834213	-149594.838229	311698.672442	12508.995983	473802.506654	1.775142	0.226528	-0.662123	0.803267	0.123760	-0.094072	-0.166468	0.536955	0.120681
0.103267	-162103.851259	-149594.868415	311698.719674	12508.982845	473802.570933	1.780337	1.116815	-3.064474	0.803744	0.493364	-0.011788	-0.170927	0.240749	-0.152551
0.103333	-162103.868306	-149594.898600	311698.766906	12508.969706	473802.635212	1.786502	2.009309	0.815606	0.803006	0.496575	0.111396	-0.175951	-0.232876	0.104861
0.103400	-162103.885353	-149594.928785	311698.814138	12508.956568	473802.699491	1.792331	2.901024	-1.586813	0.801031	0.131015	-0.153009	-0.180417	-0.534056	-0.002451
0.103467	-162103.902400	-149594.958970	311698.861370	12508.943430	473802.763770	1.796718	-2.493686	2.293563	0.798732	-0.333260	0.114734	-0.183585	-0.440293	-0.101192
0.103533	-162103.919447	-149594.989155	311698.908602	12508.930291	473802.828049	1.799620	-1.608435	-0.109220	0.797207	-0.553299	-0.016679	-0.185672	-0.020835	0.152099
0.103600	-162103.936494	-149595.019340	311698.955834	12508.917153	473802.892328	1.802110	-0.724135	-2.511788	0.797005	-0.366549	-0.090124	-0.187718	0.414455	-0.123658
0.103667	-162103.953541	-149595.049526	311699.003066	12508.904015	473802.956607	1.805524	0.162229	1.368620	0.797680	0.089043	0.149863	-0.190754	0.544048	0.030719
0.103733	-162103.970588	-149595.079711	311699.050298	12508.890877	473803.020886	1.810560	1.052141	-1.034195	0.798103	0.476914	-0.131522	-0.195109	0.272212	0.078232
0.103800	-162103.987634	-149595.109896	311699.097530	12508.877739	473803.085165	1.816707	1.944560	2.846569	0.797358	0.510556	0.044482	-0.200129	-0.200240	-0.146375
0.103867	-162104.004681	-149595.140081	311699.144762	12508.864601	473803.149444	1.822636	2.836501	0.443482	0.795348	0.165108	0.065653	-0.204645	-0.524280	0.138205
0.103933	-162104.021728	-149595.170266	311699.191994	12508.851463	473803.213723	1.827218	-2.557791	-1.958903	0.792908	-0.304242	-0.141633	-0.207896	-0.460543	-0.057906
0.104000	-162104.038775	-149595.200451	311699.239226	12508.838325	473803.278002	1.830254	-1.672289	1.921428	0.791200	-0.550767	0.143682	-0.210017	-0.056091	-0.052551
0.104067	-162104.055823	-149595.230636	311699.286458	12508.825187	473803.342281	1.832712	-0.788029	-0.481354	0.790794	-0.392367	-0.070840	-0.211992	0.390308	0.135622
0.104133	-162104.072870	-149595.260820	311699.333690	12508.812049	473803.406560	1.835998	0.097989	-2.883834	0.791329	0.053958	-0.039005	-0.214924	0.548892	-0.147959
0.104200	-162104.089917	-149595.291005	311699.380922	12508.798911	473803.470839	1.840865	0.987540	0.996392	0.791714	0.458501	0.128427	-0.219172	0.302534	0.083118
0.104267	-162104.106964	-149595.321190	311699.428154	12508.785774	473803.535118	1.846961	1.879821	-1.406179	0.790951	0.522411	-0.150968	-0.224160	-0.166781	0.025079
0.104333	-162104.124011	-149595.351375	311699.475386	12508.772636	473803.599397	1.853004	2.771981	2.474339	0.788908	0.198492	0.094666	-0.228740	-0.512349	-0.120165
0.104400	-162104.141058	-149595.381560	311699.522618	12508.759498	473803.663676	1.857756	-2.621915	0.071446	0.786351	-0.273981	0.010923	-0.232056	-0.478876	0.152628
0.104467	-162104.158105	-149595.411745	311699.569850	12508.746361	473803.727955	1.860947	-1.736120	-2.331055	0.784438	-0.545977	-0.110877	-0.234215	-0.091094	-0.105438
0.104533	-162104.175152	-149595.441929	311699.617082	12508.733223	473803.792234	1.863403	-0.851875	1.549332	0.783845	-0.416558	0.152954	-0.236136	0.364556	0.003284
0.104600	-162104.192200	-149595.472114	311699.664314	12508.720086	473803.856513	1.866542	0.033824	-0.853493	0.784230	0.018660	-0.115311	-0.238940	0.551478	0.100587
0.104667	-162104.209247	-149595.502299	311699.711546	12508.706948	473803.920792	1.871262	0.923001	3.027297	0.784560	0.438188	0.017449	-0.243093	0.331591	-0.152001
0.104733	-162104.226294	-149595.532483	311699.758777	12508.693811	473803.985072	1.877278	1.815106	0.624184	0.783799	0.532105	0.089414	-0.248035	-0.132648	0.124144
0.104800	-162104.243341	-149595.562668	311699.806009	12508.680674	473804.049351	1.883413	2.707459	-1.778175	0.781709	0.231029	-0.149747	-0.252660	-0.498300	-0.031507
0.104867	-162104.260389	-149595.592852	311699.853241	12508.667536	473804.113630	1.888356	-2.686059	2.102123	0.779048	-0.242613	0.131890	-0.256060	-0.495231	-0.077512
0.104933	-162104.277436	-149595.623037	311699.900473	12508.654399	473804.177909	1.891685	-1.799929	-0.300601	0.776945	-0.538940	-0.045307	-0.258238	-0.125696	0.146155
0.105000	-162104.294483	-149595.653222	311699.947705	12508.641262	473804.242188	1.894173	-0.915681	-2.703175	0.776140	-0.439037	-0.064953	-0.260117	0.337315	-0.138538
0.105067	-162104.311531	-149595.683406	311699.994937	12508.628125	473804.306468	1.897178	-0.030255	1.177187	0.776393	-0.016699	0.141284	-0.262799	0.551786	0.058673
0.105133	-162104.328578	-149595.713591	311700.042169	12508.614988	473804.370747	1.901726	0.858513	-1.225550	0.776652	0.416070	-0.144002	-0.266830	0.359279	0.051790
0.105200	-162104.345626	-149595.743775	311700.089401	12508.601851	473804.435026	1.907675	1.750436	2.655147	0.775886	0.539588	0.071516	-0.271738	-0.097988	-0.135234
0.105267	-162104.362673	-149595.773959	311700.136632	12508.588714	473804.499305	1.913865	2.642916	0.252084	0.773773	0.262598	0.038165	-0.276387	-0.482198	0.148177
0.105333	-162104.379720	-149595.804144	311700.183864	12508.575577	473804.563585	1.918999	-2.750200	-2.150266	0.770992	-0.210274	-0.128030	-0.279865	-0.509529	-0.083784
0.105400	-162104.396768	-149595.834328	311700.231096	12508.562440	473804.627864	1.922491	-1.863745	1.729992	0.768717	-0.529691	0.151056	-0.282081	-0.159769	-0.024253
0.105467	-162104.413815	-149595.864513	311700.278328	12508.549303	473804.692143	1.925002	-0.979426	-0.672713	0.767701	-0.459700	-0.095344	-0.283897	0.308708	0.119677
0.105533	-162104.430863	-149595.894697	311700.325560	12508.536166	473804.756423	1.927909	-0.094277	-3.075230	0.767799	-0.051990	-0.010146	-0.286474	0.549821	-0.152671
0.105600	-162104.447910	-149595.924881	311700.372792	12508.523029	473804.820702	1.932274	0.794106	0.804978	0.768004	0.392247	0.110272	-0.290375	0.385475	0.106037
0.105667	-162104.464958	-149595.955065	311700.420023	12508.509893	473804.884981	1.938130	1.685788	-1.597526	0.767216	0.544832	-0.152981	-0.295224	-0.062929	-0.004090
0.105733	-162104.482006	-149595.985250	311700.467255	12508.496756	473804.949261	1.944384	2.578382	2.282914	0.765087	0.293061	0.115796	-0.299912	-0.464122	-0.099957
0.105800	-162104.499053	-149596.015434	311700.514487	12508.483619	473805.013540	1.949675	-2.814365	-0.119927	0.762207	-0.177086	-0.018308	-0.303445	-0.521714	0.151925
0.105867	-162104.516101	-149596.045618	311700.561719	12508.470483	473805.077820	1.953355	-1.927549	-2.522424	0.759741	-0.518281	-0.088795	-0.305707	-0.193163	-0.124597
0.105933	-162104.533148	-149596.075802	311700.608951	12508.457346	473805.142099	1.955910	-1.043134	1.357909	0.758534	-0.478464	0.149539	-0.307475	0.278840	0.032325
0.106000	-162104.550196	-149596.105986	311700.656182	12508.444210	473805.206379	1.958711	-0.158227	-1.044836	0.758464	-0.087057	-0.132338	-0.309923	0.545606	0.076822
0.106067	-162104.567244	-149596.136170	311700.703414	12508.431073	473805.270658	1.962918	0.729768	2.835893	0.758600	0.366807	0.046045	-0.313709	0.410070	-0.145901
0.106133	-162104.584291	-149596.166355	311700.750646	12508.417937	473805.334937	1.968649	1.621176	0.432793	0.757811	0.547833	0.064169	-0.318481	-0.027623	0.138892
0.106200	-162104.601339	-149596.196539	311700.797878	12508.404801	473805.399217	1.974952	2.513855	-1.969521	0.755648	0.322290	-0.141019	-0.323191	-0.444136	-0.059410
0.106267	-162104.618387	-149596.226723	311700.845110	12508.391664	473805.463496	1.980411	-2.878552	1.910700	0.752687	-0.143191	0.144227	-0.326796	-0.531752	-0.051003
0.106333	-162104.635435	-149596.256907	311700.892341	12508.378528	473805.527776	1.984258	-1.991342	-0.491950	0.750041	-0.504748	-0.072279	-0.329082	-0.225737	0.134875
0.106400	-162104.652482	-149596.287091	311700.939573	12508.365392	473805.592055	1.986897	-1.106815	-2.894554	0.748622	-0.495267	-0.037414	-0.330819	0.247840	-0.148357
0.106467	-162104.669530	-149596.317274	311700.986805	12508.352256	473805.656335	1.989598	-0.222096	0.985782	0.748403	-0.121751	0.127546	-0.333141	0.539149	0.084481
0.106533	-162104.686578	-149596.347458	311701.034036	12508.339120	473805.720615	1.993635	0.665487	-1.416884	0.748451	0.339861	-0.151222	-0.336789	0.432979	0.023461
0.106600	-162104.703626	-149596.377642	311701.081268	12508.325984	473805.784894	1.999255	1.556623	2.463738	0.747656	0.548569	0.095935	-0.341497	0.007776	-0.119156
0.106667	-162104.720674	-149596.407826	311701.128500	12508.312848	473805.849174	2.005563	2.449316	0.060719	0.745481	0.350180	0.009285	-0.346204	-0.422326	0.152738
0.106733	-162104.737722	-149596.438010	311701.175732	12508.299712	473805.913453	2.011194	-2.942737	-2.341617	0.742422	-0.108739	-0.109755	-0.349878	-0.539593	-0.106601
0.106800	-162104.754770	-149596.468194	311701.222963	12508.286576	473805.977733	2.015221	-2.055153	1.538579	0.739620	-0.489150	0.152913	-0.352205	-0.257371	0.004928
0.106867	-162104.771818	-149596.498377	311701.270195	12508.273440	473806.042013	2.017936	-1.170445	-0.864045	0.737986	-0.510033	-0.116365	-0.353889	0.215850	0.099363
0.106933	-162104.788865	-149596.528561	311701.317427	12508.260304	473806.106292	2.020580	-0.285913	3.016568	0.737600	-0.155943	0.019079	-0.356105	0.530478	-0.151807
0.107000	-162104.805913	-149596.558745	311701.364658	12508.247169	473806.170572	2.024434	0.601294	0.613595	0.737576	0.311531	0.088093	-0.359605	0.454102	0.125081
0.107067	-162104.822961	-149596.588929	311701.411890	12508.234033	473806.234851	2.029928	1.492104	-1.788857	0.736755	0.547039	-0.149408	-0.364228	0.043137	-0.033106
0.107133	-162104.840009	-149596.619112	311701.459122	12508.220897	473806.299131	2.036246	2.384797	2.091505	0.734578	0.376612	0.132696	-0.368945	-0.398797	-0.076102
0.107200	-162104.857058	-149596.649296	311701.506353	12508.207762	473806.363411	2.042009	-3.006945	-0.311268	0.731438	-0.073857	-0.046868	-0.372662	-0.545205	0.145676
0.107267	-162104.874106	-149596.679479	311701.553585	12508.194626	473806.427691	2.046241	-2.118961	-2.713784	0.728464	-0.471567	-0.063474	-0.375038	-0.287931	-0.139205
0.107333	-162104.891154	-149596.709663	311701.600817	12508.181491	473806.491970	2.049046	-1.234051	1.166513	0.726639	-0.522700	0.140663	-0.376681	0.182986	0.060183
0.107400	-162104.908202	-149596.739847	311701.648048	12508.168355	473806.556250	2.051632	-0.349663	-1.236157	0.726070	-0.189488	-0.144532	-0.378771	0.519648	0.050256
0.107467	-162104.925250	-149596.770030	311701.695280	12508.155220	473806.620530	2.055333	0.537174	2.644500	0.725963	0.281924	0.072957	-0.382140	0.473349	-0.134474
0.107533	-162104.942298	-149596.800214	311701.742512	12508.142084	473806.684810	2.060666	1.427634	0.241435	0.725133	0.543265	0.036583	-0.386656	0.078311	0.148567
0.107600	-162104.959346	-149596.830397	311701.789743	12508.128949	473806.749089	2.066985	2.320295	-2.160855	0.722935	0.401471	-0.127143	-0.391371	-0.373633	-0.085140
0.107667	-162104.976394	-149596.860580	311701.836975	12508.115814	473806.813369	2.072881	-3.071174	1.719298	0.719736	-0.038694	0.151297	-0.395144	-0.548581	-0.022634
0.107733	-162104.993443	-149596.890764	311701.884206	12508.102679	473806.877649	2.077295	-2.182767	-0.683271	0.716597	-0.452062	-0.096609	-0.397548	-0.317282	0.118672
0.107800	-162105.010491	-149596.920947	311701.931438	12508.089544	473806.941929	2.080231	-1.297642	-3.085924	0.714565	-0.533232	-0.008513	-0.399168	0.149389	-0.152759
0.107867	-162105.027539	-149596.951131	311701.978670	12508.076408	473807.006209	2.082761	-0.413340	0.794408	0.713834	-0.222239	0.109153	-0.401133	0.506692	0.107203
