#model:pLinear_up	end_point_b=1.00
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100900	-16259.996379	-15044.620350	31304.616730	1215.376029	47564.613109	1.649079	2.837883	3.042915	0.808171	0.169012	0.015089	-0.063395	-0.539277	-0.152411
0.101800	-16260.234956	-15045.016830	31305.251786	1215.218126	47565.486743	1.701688	-2.232391	-1.770530	0.783034	-0.468583	-0.150355	-0.103082	-0.364869	-0.030437
0.102700	-16260.473575	-15045.413256	31305.886831	1215.060319	47566.360406	1.732520	-1.056751	-0.301534	0.774778	-0.522629	-0.045532	-0.126404	0.295119	0.146396
0.103600	-16260.712235	-15045.809629	31306.521864	1214.902605	47567.234099	1.774496	0.136501	1.169592	0.785895	0.078476	0.140905	-0.162338	0.571340	0.059774
0.104500	-16260.950936	-15046.205949	31307.156885	1214.744987	47568.107820	1.846022	1.386379	2.642109	0.789725	0.541261	0.073336	-0.223012	0.100965	-0.134405
0.105400	-16261.189678	-15046.602215	31307.791893	1214.587462	47568.981571	1.929772	2.664420	-2.170318	0.765598	0.254799	-0.126665	-0.287279	-0.492819	-0.086567
0.106300	-16261.428461	-15046.998429	31308.426890	1214.430033	47569.855351	1.995331	-2.382188	-0.701567	0.726309	-0.402117	-0.099082	-0.328308	-0.423585	0.117261
0.107200	-16261.667286	-15047.394588	31309.061875	1214.272698	47570.729161	2.032405	-1.198118	0.768265	0.701416	-0.560963	0.106511	-0.348922	0.219307	0.110225
0.108100	-16261.906152	-15047.790695	31309.696847	1214.115458	47571.603000	2.066843	-0.018694	2.240391	0.698207	-0.011000	0.120082	-0.377856	0.588349	-0.095056
0.109000	-16262.145060	-15048.186748	31310.331808	1213.958312	47572.476867	2.128561	1.208715	-2.571077	0.691919	0.521850	-0.082843	-0.431647	0.197667	-0.129100
0.109900	-16262.384009	-15048.582748	31310.966756	1213.801261	47573.350765	2.212944	2.486007	-1.101854	0.658393	0.334157	-0.137047	-0.492404	-0.434503	0.069433
0.110800	-16262.622999	-15048.978694	31311.601693	1213.644305	47574.224691	2.290237	-2.537164	0.366959	0.606182	-0.324951	0.055068	-0.531063	-0.470494	0.143267
0.111700	-16262.862030	-15049.374587	31312.236617	1213.487443	47575.098647	2.338257	-1.336289	1.838138	0.565560	-0.582733	0.147777	-0.545625	0.139216	-0.040476
0.112600	-16263.101103	-15049.770426	31312.871529	1213.330676	47575.972632	2.369844	-0.162626	-2.972711	0.548656	-0.096817	-0.025763	-0.563842	0.590077	-0.151099
0.113500	-16263.340217	-15050.166213	31313.506430	1213.174005	47576.846647	2.420279	1.041911	-1.502367	0.533313	0.491596	-0.153204	-0.606455	0.287299	0.010500
0.114400	-16263.579373	-15050.561945	31314.141318	1213.017427	47577.720691	2.500279	2.306431	-0.033765	0.492312	0.405551	-0.005184	-0.659417	-0.367071	0.153488
0.115300	-16263.818570	-15050.957625	31314.776194	1212.860945	47578.594764	2.586018	-2.699129	1.436289	0.429607	-0.239566	0.151877	-0.692020	-0.505633	0.020553
0.116200	-16264.057808	-15051.353250	31315.411059	1212.704558	47579.468867	2.647611	-1.474949	2.908679	0.375535	-0.588242	0.035340	-0.697354	0.056555	-0.148977
0.117100	-16264.297088	-15051.748823	31316.045911	1212.548265	47580.342999	2.682348	-0.297690	-1.902785	0.346928	-0.176948	-0.144962	-0.701561	0.576741	-0.049975
0.118000	-16264.536409	-15052.144342	31316.680751	1212.392068	47581.217161	2.722620	0.888187	-0.433520	0.324765	0.451881	-0.064484	-0.729249	0.367373	0.139307
0.118900	-16264.775772	-15052.539807	31317.315579	1212.235965	47582.091352	2.793870	2.131104	1.035706	0.279298	0.467590	0.131863	-0.770582	-0.293356	0.078165
0.119800	-16265.015176	-15052.935219	31317.950396	1212.079957	47582.965572	2.883291	-2.867875	2.507518	0.209744	-0.148640	0.090641	-0.793870	-0.529411	-0.123259
0.120700	-16265.254622	-15053.330577	31318.585200	1211.924045	47583.839822	2.958451	-1.617651	-2.302953	0.145843	-0.578387	-0.113852	-0.787419	-0.027120	-0.102331
0.121600	-16265.494109	-15053.725882	31319.219992	1211.768227	47584.714101	3.002194	-0.427279	-0.832410	0.108767	-0.249918	-0.113424	-0.775197	0.548870	0.103231
0.122500	-16265.733638	-15054.121134	31319.854772	1211.612505	47585.588410	3.036200	0.747470	0.636518	0.083055	0.403970	0.091152	-0.785136	0.435838	0.123321
0.123400	-16265.973209	-15054.516331	31320.489540	1211.456877	47586.462748	3.095901	1.965332	2.107183	0.037121	0.519030	0.131552	-0.811853	-0.216107	-0.078212
0.124300	-16266.212820	-15054.911476	31321.124296	1211.301345	47587.337116	-3.099667	-3.040632	-2.703105	-0.034544	-0.054959	-0.064942	-0.823450	-0.542512	-0.138490
0.125200	-16266.452474	-15055.306566	31321.759040	1211.145907	47588.211514	-3.013467	-1.767269	-1.231240	-0.103548	-0.554619	-0.144502	-0.803743	-0.110391	0.051044
0.126100	-16266.692169	-15055.701603	31322.393772	1210.990565	47589.085941	-2.956507	-0.555414	0.238051	-0.144899	-0.314841	0.036186	-0.773914	0.507334	0.149126
0.127000	-16266.931905	-15056.096587	31323.028492	1210.835318	47589.960397	-2.922712	0.617708	1.707495	-0.170068	0.348976	0.151831	-0.764543	0.491201	-0.020885
0.127900	-16267.171683	-15056.491517	31323.663200	1210.680167	47590.834883	-2.874916	1.812641	-3.103625	-0.211696	0.558802	-0.005809	-0.774923	-0.137841	-0.152924
0.128800	-16267.411503	-15056.886393	31324.297896	1210.525110	47591.709399	-2.794412	3.070893	-1.630947	-0.279987	0.038652	-0.152929	-0.773792	-0.545791	-0.009210
0.129700	-16267.651364	-15057.281216	31324.932580	1210.370149	47592.583944	-2.701660	-1.925062	-0.160746	-0.348688	-0.518885	-0.024574	-0.740789	-0.191920	0.151558
0.130600	-16267.891267	-15057.675985	31325.567252	1210.215283	47593.458519	-2.629929	-0.686288	1.307945	-0.389532	-0.371390	0.148254	-0.693678	0.453404	0.039892
0.131500	-16268.131212	-15058.070700	31326.201912	1210.060512	47594.333124	-2.589571	0.495515	2.778579	-0.409574	0.287866	0.054413	-0.665012	0.532598	-0.143249
0.132400	-16268.371198	-15058.465361	31326.836560	1209.905837	47595.207758	-2.551029	1.674071	-2.031879	-0.441760	0.586037	-0.137194	-0.658977	-0.060739	-0.068158
0.133300	-16268.611226	-15058.859969	31327.471196	1209.751257	47596.082422	-2.481768	2.906461	-0.560463	-0.500971	0.129398	-0.081601	-0.645728	-0.540143	0.130021
0.134200	-16268.851296	-15059.254524	31328.105819	1209.596772	47596.957115	-2.388108	-2.089586	0.908375	-0.563816	-0.473501	0.121177	-0.601002	-0.270348	0.094517
0.135100	-16269.091407	-15059.649024	31328.740431	1209.442383	47597.831838	-2.302961	-0.823607	2.377687	-0.599233	-0.419684	0.106139	-0.538604	0.388779	-0.110802
0.136000	-16269.331560	-15060.043471	31329.375031	1209.288089	47598.706591	-2.250358	0.376780	-2.433469	-0.609544	0.221511	-0.099628	-0.492473	0.559817	-0.116351
0.136900	-16269.571755	-15060.437864	31330.009619	1209.133891	47599.581374	-2.215587	1.548372	-0.960971	-0.627385	0.600081	-0.125693	-0.471804	0.013459	0.087816
0.137800	-16269.811991	-15060.832203	31330.644195	1208.979788	47600.456186	-2.159444	2.754428	0.508969	-0.672227	0.214619	0.074852	-0.448778	-0.526356	0.134142
0.138700	-16270.052270	-15061.226489	31331.278759	1208.825781	47601.331028	-2.070769	-2.256234	1.977673	-0.724070	-0.420969	0.140987	-0.395536	-0.344224	-0.060754
0.139600	-16270.292590	-15061.620721	31331.913311	1208.671869	47602.205900	-1.976080	-0.969687	-2.834601	-0.749546	-0.460146	-0.046284	-0.321582	0.315553	-0.145999
0.140500	-16270.532951	-15062.014899	31332.547850	1208.518053	47603.080802	-1.908120	0.257084	-1.361570	-0.746134	0.150717	-0.149747	-0.261690	0.573282	0.031796
0.141400	-16270.773355	-15062.409023	31333.182378	1208.364332	47603.955733	-1.869963	1.432577	0.109986	-0.745639	0.600529	0.016835	-0.229972	0.083538	0.152443
0.142300	-16271.013800	-15062.803094	31333.816894	1208.210707	47604.830695	-1.825665	2.617428	1.579061	-0.771855	0.291937	0.153482	-0.201095	-0.504990	-0.001269
0.143200	-16271.254288	-15063.197110	31334.451398	1208.057177	47605.705686	-1.747115	-2.418288	3.048844	-0.808533	-0.363759	0.014188	-0.144055	-0.411989	-0.152530
0.144100	-16271.494817	-15063.591073	31335.085890	1207.903744	47606.580706	-1.648502	-1.124371	-1.761732	-0.820591	-0.493353	-0.150149	-0.063893	0.236145	-0.029022
0.145000	-16271.735388	-15063.984982	31335.720370	1207.750405	47607.455757	-1.565298	0.132127	-0.288762	-0.800762	0.076288	-0.043599	0.004403	0.574021	0.146765
