#model:pLinear_down	end_point_b=1.00
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100164	-152.215910	-151.800818	304.016728	0.415092	456.232639	1.645245	1.645247	1.645316	0.819798	0.546927	0.152546	-0.061146	-0.040794	-0.011389
0.100327	-152.191365	-151.776273	303.967637	0.415092	456.159002	1.719681	1.719686	1.719823	0.812980	0.542378	0.151277	-0.121943	-0.081356	-0.022713
0.100491	-152.166819	-151.751727	303.918546	0.415092	456.085365	1.794106	1.794112	1.794318	0.801662	0.534827	0.149169	-0.182055	-0.121461	-0.033909
0.100655	-152.142273	-151.727182	303.869455	0.415092	456.011729	1.868518	1.868527	1.868799	0.785909	0.524317	0.146234	-0.241150	-0.160887	-0.044916
0.100818	-152.117728	-151.702636	303.820364	0.415091	455.938092	1.942919	1.942929	1.943267	0.765809	0.510907	0.142491	-0.298900	-0.199417	-0.055672
0.100982	-152.093182	-151.678091	303.771273	0.415091	455.864455	2.017307	2.017320	2.017720	0.741476	0.494673	0.137958	-0.354988	-0.236837	-0.066119
0.101145	-152.068637	-151.653545	303.722182	0.415091	455.790819	2.091684	2.091698	2.092160	0.713047	0.475706	0.132663	-0.409104	-0.272941	-0.076198
0.101309	-152.044091	-151.629000	303.673091	0.415091	455.717182	2.166048	2.166065	2.166585	0.680680	0.454112	0.126635	-0.460949	-0.307530	-0.085855
0.101473	-152.019545	-151.604455	303.624000	0.415091	455.643546	2.240401	2.240419	2.240995	0.644558	0.430012	0.119907	-0.510239	-0.340415	-0.095035
0.101636	-151.995000	-151.579909	303.574909	0.415091	455.569909	2.314741	2.314761	2.315390	0.604880	0.403540	0.112517	-0.556701	-0.371413	-0.103689
0.101800	-151.970454	-151.555364	303.525818	0.415091	455.496272	2.389070	2.389091	2.389769	0.561868	0.374844	0.104505	-0.600082	-0.400355	-0.111769
0.101964	-151.945909	-151.530818	303.476727	0.415091	455.422636	2.463387	2.463410	2.464132	0.515761	0.344083	0.095918	-0.640142	-0.427082	-0.119231
0.102127	-151.921363	-151.506273	303.427636	0.415090	455.348999	2.537692	2.537716	2.538480	0.466815	0.311428	0.086801	-0.676663	-0.451448	-0.126033
0.102291	-151.896818	-151.481727	303.378545	0.415090	455.275362	2.611985	2.612010	2.612811	0.415302	0.277060	0.077206	-0.709444	-0.473318	-0.132139
0.102455	-151.872272	-151.457182	303.329454	0.415090	455.201726	2.686266	2.686292	2.687126	0.361506	0.241169	0.067186	-0.738307	-0.492574	-0.137515
0.102618	-151.847726	-151.432636	303.280363	0.415090	455.128089	2.760535	2.760562	2.761424	0.305726	0.203954	0.056797	-0.763094	-0.509112	-0.142131
0.102782	-151.823181	-151.408091	303.231272	0.415090	455.054453	2.834792	2.834820	2.835705	0.248270	0.165621	0.046095	-0.783671	-0.522840	-0.145964
0.102945	-151.798635	-151.383545	303.182181	0.415090	454.980816	2.909037	2.909066	2.909970	0.189455	0.126382	0.035141	-0.799926	-0.533685	-0.148992
0.103109	-151.774090	-151.359000	303.133090	0.415090	454.907179	2.983271	2.983300	2.984217	0.129606	0.086453	0.023993	-0.811772	-0.541588	-0.151198
0.103273	-151.749544	-151.334455	303.083999	0.415089	454.833543	3.057493	3.057522	3.058448	0.069053	0.046054	0.012715	-0.819146	-0.546508	-0.152571
0.103436	-151.724998	-151.309909	303.034908	0.415089	454.759906	3.131702	3.131732	3.132661	0.008130	0.005408	0.001368	-0.822009	-0.548418	-0.153105
0.103600	-151.700453	-151.285364	302.985816	0.415089	454.686269	-3.077285	-3.077256	-3.076328	-0.052827	-0.035261	-0.009986	-0.820348	-0.547310	-0.152795
0.103764	-151.675907	-151.260818	302.936725	0.415089	454.612633	-3.003099	-3.003070	-3.002149	-0.113484	-0.075729	-0.021284	-0.814175	-0.543191	-0.151646
0.103927	-151.651362	-151.236273	302.887634	0.415089	454.538996	-2.928925	-2.928896	-2.927987	-0.173507	-0.115775	-0.032464	-0.803524	-0.536085	-0.149662
0.104091	-151.626816	-151.211727	302.838543	0.415089	454.465359	-2.854763	-2.854735	-2.853843	-0.232566	-0.155177	-0.043464	-0.788458	-0.526034	-0.146856
0.104255	-151.602271	-151.187182	302.789452	0.415089	454.391723	-2.780612	-2.780585	-2.779715	-0.290338	-0.193720	-0.054224	-0.769061	-0.513092	-0.143243
0.104418	-151.577725	-151.162636	302.740361	0.415089	454.318086	-2.706474	-2.706447	-2.705603	-0.346504	-0.231192	-0.064686	-0.745441	-0.497334	-0.138843
0.104582	-151.553179	-151.138091	302.691270	0.415088	454.244450	-2.632347	-2.632322	-2.631509	-0.400758	-0.267389	-0.074791	-0.717731	-0.478847	-0.133682
0.104745	-151.528634	-151.113545	302.642179	0.415088	454.170813	-2.558233	-2.558208	-2.557431	-0.452803	-0.302111	-0.084485	-0.686084	-0.457733	-0.127788
0.104909	-151.504088	-151.089000	302.593088	0.415088	454.097176	-2.484130	-2.484107	-2.483369	-0.502353	-0.335170	-0.093714	-0.650677	-0.434111	-0.121193
0.105073	-151.479543	-151.064455	302.543997	0.415088	454.023540	-2.410039	-2.410017	-2.409323	-0.549139	-0.366384	-0.102428	-0.611705	-0.408110	-0.113934
0.105236	-151.454997	-151.039909	302.494906	0.415088	453.949903	-2.335960	-2.335940	-2.335293	-0.592905	-0.395583	-0.110580	-0.569384	-0.379875	-0.106051
0.105400	-151.430451	-151.015364	302.445815	0.415088	453.876266	-2.261893	-2.261875	-2.261279	-0.633412	-0.422608	-0.118125	-0.523948	-0.349561	-0.097588
0.105564	-151.405906	-150.990818	302.396724	0.415088	453.802630	-2.187838	-2.187821	-2.187280	-0.670441	-0.447313	-0.125021	-0.475646	-0.317336	-0.088592
0.105727	-151.381360	-150.966273	302.347633	0.415087	453.728993	-2.113795	-2.113780	-2.113296	-0.703789	-0.469562	-0.131233	-0.424746	-0.283377	-0.079111
0.105891	-151.356815	-150.941727	302.298542	0.415087	453.655357	-2.039764	-2.039751	-2.039326	-0.733276	-0.489234	-0.136725	-0.371528	-0.247871	-0.069199
0.106055	-151.332269	-150.917182	302.249451	0.415087	453.581720	-1.965745	-1.965734	-1.965371	-0.758743	-0.506225	-0.141468	-0.316283	-0.211014	-0.058909
0.106218	-151.307723	-150.892636	302.200360	0.415087	453.508083	-1.891738	-1.891728	-1.891430	-0.780051	-0.520441	-0.145437	-0.259316	-0.173007	-0.048299
0.106382	-151.283178	-150.868091	302.151269	0.415087	453.434447	-1.817743	-1.817735	-1.817502	-0.797087	-0.531807	-0.148610	-0.200939	-0.134060	-0.037425
