#model:pLinear_down	end_point_b=0.20
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100067	-2040.962468	-1729.921598	3770.884066	311.040870	5811.846535	1.601120	1.609984	1.890812	0.821580	0.548020	0.145818	-0.024921	-0.021487	-0.048325
0.100133	-2040.933117	-1729.910962	3770.844079	311.022156	5811.777196	1.631390	1.649112	2.208205	0.820103	0.546750	0.124962	-0.049754	-0.042907	-0.092537
0.100200	-2040.903766	-1729.900325	3770.804091	311.003441	5811.707857	1.661561	1.688129	2.520837	0.817673	0.544653	0.092158	-0.074420	-0.064201	-0.128883
0.100267	-2040.874414	-1729.889689	3770.764103	310.984725	5811.638518	1.691590	1.726988	2.827170	0.814331	0.541761	0.050166	-0.098847	-0.085313	-0.154257
0.100333	-2040.845063	-1729.879053	3770.724115	310.966010	5811.569178	1.721447	1.765648	3.126452	0.810132	0.538110	0.002521	-0.122978	-0.106199	-0.166480
0.100400	-2040.815710	-1729.868416	3770.684126	310.947294	5811.499837	1.751112	1.804083	-2.864570	0.805138	0.533746	-0.046767	-0.146773	-0.126825	-0.164478
0.100467	-2040.786358	-1729.857779	3770.644137	310.928579	5811.430495	1.780578	1.842277	-2.579069	0.799416	0.528714	-0.093546	-0.170207	-0.147169	-0.148374
0.100533	-2040.757005	-1729.847142	3770.604148	310.909863	5811.361153	1.809854	1.880226	-2.299420	0.793029	0.523059	-0.133875	-0.193276	-0.167221	-0.119476
0.100600	-2040.727653	-1729.836506	3770.564158	310.891147	5811.291811	1.838961	1.917940	-2.024607	0.786031	0.516820	-0.164354	-0.215988	-0.186983	-0.080166
0.100667	-2040.698299	-1729.825869	3770.524168	310.872431	5811.222468	1.867931	1.955441	-1.753504	0.778469	0.510031	-0.182408	-0.238367	-0.206465	-0.033703
0.100733	-2040.668946	-1729.815232	3770.484178	310.853714	5811.153124	1.896811	1.992761	-1.484940	0.770372	0.502713	-0.186505	-0.260446	-0.225684	0.016052
0.100800	-2040.639592	-1729.804594	3770.444187	310.834998	5811.083779	1.925650	2.029939	-1.217730	0.761754	0.494879	-0.176286	-0.282260	-0.244659	0.064963
0.100867	-2040.610239	-1729.793957	3770.404196	310.816281	5811.014434	1.954505	2.067018	-0.950686	0.752613	0.486529	-0.152591	-0.303845	-0.263410	0.108961
