#model:pLinear_down	end_point_b=0.20
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100014	-479.904422	-310.283857	790.188279	169.620566	1270.092701	1.577296	1.577486	1.583513	0.822057	0.548434	0.152961	-0.005343	-0.003669	-0.001945
0.100029	-479.901033	-310.281713	790.182746	169.619321	1270.083779	1.583796	1.584176	1.596230	0.822003	0.548397	0.152933	-0.010686	-0.007338	-0.003890
0.100043	-479.897644	-310.279569	790.177212	169.618075	1270.074856	1.590296	1.590866	1.608945	0.821914	0.548335	0.152886	-0.016029	-0.011006	-0.005835
0.100057	-479.894255	-310.277425	790.171679	169.616830	1270.065934	1.596796	1.597555	1.621659	0.821788	0.548249	0.152821	-0.021371	-0.014674	-0.007780
0.100071	-479.890865	-310.275281	790.166146	169.615585	1270.057011	1.603295	1.604245	1.634370	0.821627	0.548138	0.152736	-0.026711	-0.018341	-0.009723
0.100086	-479.887476	-310.273137	790.160613	169.614339	1270.048088	1.609795	1.610934	1.647079	0.821430	0.548003	0.152633	-0.032051	-0.022008	-0.011666
0.100100	-479.884086	-310.270993	790.155079	169.613094	1270.039166	1.616294	1.617623	1.659785	0.821198	0.547843	0.152511	-0.037389	-0.025673	-0.013608
0.100114	-479.880697	-310.268849	790.149546	169.611848	1270.030243	1.622794	1.624313	1.672488	0.820929	0.547659	0.152371	-0.042725	-0.029337	-0.015548
0.100129	-479.877308	-310.266705	790.144012	169.610603	1270.021320	1.629293	1.631002	1.685186	0.820625	0.547450	0.152211	-0.048059	-0.032999	-0.017488
0.100143	-479.873918	-310.264561	790.138479	169.609358	1270.012397	1.635792	1.637690	1.697880	0.820285	0.547217	0.152033	-0.053390	-0.036660	-0.019426
0.100157	-479.870529	-310.262417	790.132946	169.608112	1270.003475	1.642291	1.644379	1.710569	0.819909	0.546959	0.151837	-0.058720	-0.040320	-0.021362
0.100171	-479.867139	-310.260273	790.127412	169.606867	1269.994552	1.648790	1.651068	1.723253	0.819498	0.546677	0.151621	-0.064046	-0.043977	-0.023296
0.100186	-479.863750	-310.258129	790.121879	169.605621	1269.985629	1.655290	1.657756	1.735930	0.819051	0.546370	0.151387	-0.069369	-0.047632	-0.025229
0.100200	-479.860361	-310.255985	790.116345	169.604376	1269.976706	1.661789	1.664444	1.748601	0.818568	0.546038	0.151135	-0.074690	-0.051285	-0.027159
0.100214	-479.856971	-310.253841	790.110812	169.603130	1269.967783	1.668287	1.671132	1.761265	0.818050	0.545682	0.150863	-0.080006	-0.054936	-0.029087
0.100229	-479.853582	-310.251697	790.105279	169.601885	1269.958860	1.674786	1.677820	1.773922	0.817496	0.545302	0.150573	-0.085319	-0.058584	-0.031013
0.100243	-479.850192	-310.249553	790.099745	169.600639	1269.949937	1.681285	1.684508	1.786571	0.816907	0.544897	0.150265	-0.090628	-0.062230	-0.032936
0.100257	-479.846803	-310.247409	790.094212	169.599394	1269.941014	1.687784	1.691196	1.799212	0.816282	0.544468	0.149938	-0.095933	-0.065872	-0.034856
0.100271	-479.843413	-310.245265	790.088678	169.598148	1269.932091	1.694283	1.697883	1.811844	0.815621	0.544015	0.149592	-0.101233	-0.069512	-0.036774
0.100286	-479.840023	-310.243121	790.083145	169.596902	1269.923168	1.700781	1.704570	1.824466	0.814925	0.543537	0.149228	-0.106529	-0.073148	-0.038688
