#model:pLinear_down	end_point_b=0.20
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100200	-202.646528	-167.505604	370.152132	35.140924	572.798660	1.661788	1.662053	1.670479	0.818664	0.546163	0.152269	-0.074698	-0.049980	-0.015229
0.100400	-202.615514	-167.475604	370.091118	35.139910	572.706632	1.752763	1.753292	1.770067	0.808461	0.539336	0.150173	-0.148759	-0.099534	-0.030327
0.100600	-202.584500	-167.445604	370.030104	35.138896	572.614604	1.843725	1.844513	1.869486	0.791555	0.528025	0.146698	-0.221567	-0.148250	-0.045169
0.100800	-202.553486	-167.415604	369.969089	35.137882	572.522575	1.934675	1.935716	1.968665	0.768091	0.512325	0.141875	-0.292518	-0.195724	-0.059628
0.101000	-202.522471	-167.385603	369.908074	35.136868	572.430545	2.025616	2.026901	2.067534	0.738268	0.492371	0.135746	-0.361023	-0.241560	-0.073584
0.101200	-202.491456	-167.355603	369.847059	35.135853	572.338515	2.116550	2.118068	2.166029	0.702338	0.468330	0.128361	-0.426514	-0.285380	-0.086921
0.101400	-202.460441	-167.325603	369.786044	35.134838	572.246484	2.207478	2.209217	2.264091	0.660603	0.440405	0.119783	-0.488449	-0.326821	-0.099526
0.101600	-202.429425	-167.295603	369.725028	35.133822	572.154453	2.298402	2.300348	2.361667	0.613412	0.408830	0.110084	-0.546315	-0.365539	-0.111295
0.101800	-202.398409	-167.265603	369.664012	35.132806	572.062421	2.389325	2.391461	2.458710	0.561162	0.373869	0.099345	-0.599634	-0.401215	-0.122129
0.102000	-202.367393	-167.235603	369.602995	35.131790	571.970388	2.480247	2.482556	2.555181	0.504289	0.335815	0.087655	-0.647967	-0.433554	-0.131937
0.102200	-202.336376	-167.205602	369.541978	35.130774	571.878354	2.571171	2.573634	2.651047	0.443266	0.294985	0.075113	-0.690916	-0.462292	-0.140638
0.102400	-202.305359	-167.175602	369.480961	35.129757	571.786320	2.662097	2.664693	2.746282	0.378604	0.251719	0.061823	-0.728127	-0.487190	-0.148159
0.102600	-202.274342	-167.145602	369.419944	35.128740	571.694286	2.753027	2.755736	2.840865	0.310840	0.206378	0.047896	-0.759297	-0.508046	-0.154437
0.102800	-202.243324	-167.115602	369.358926	35.127722	571.602250	2.843962	2.846761	2.934785	0.240538	0.159339	0.033447	-0.784170	-0.524688	-0.159419
0.103000	-202.212306	-167.085602	369.297908	35.126704	571.510214	2.934903	2.937769	3.028034	0.168281	0.110991	0.018597	-0.802544	-0.536982	-0.163065
0.103200	-202.181288	-167.055602	369.236890	35.125686	571.418178	3.025851	3.028759	3.120612	0.094669	0.061737	0.003470	-0.814271	-0.544829	-0.165343
0.103400	-202.150269	-167.025602	369.175871	35.124668	571.326140	3.116805	3.119733	-3.070664	0.020312	0.011984	-0.011811	-0.819258	-0.548166	-0.166235
0.103600	-202.119250	-166.995601	369.114852	35.123649	571.234102	-3.075418	-3.072495	-2.979412	-0.054175	-0.037855	-0.027117	-0.817468	-0.546969	-0.165733
0.103800	-202.088231	-166.965601	369.053832	35.122630	571.142064	-2.984448	-2.981554	-2.888806	-0.128174	-0.087368	-0.042322	-0.808921	-0.541249	-0.163840
0.104000	-202.057212	-166.935601	368.992813	35.121611	571.050024	-2.893471	-2.890629	-2.798829	-0.201075	-0.136146	-0.057300	-0.793690	-0.531058	-0.160572
0.104200	-202.026192	-166.905601	368.931793	35.120591	570.957985	-2.802486	-2.799721	-2.709461	-0.272276	-0.183787	-0.071927	-0.771905	-0.516483	-0.155956
0.104400	-201.995172	-166.875601	368.870772	35.119571	570.865944	-2.711493	-2.708828	-2.620677	-0.341190	-0.229898	-0.086083	-0.743752	-0.497645	-0.150029
0.104600	-201.964151	-166.845601	368.809752	35.118550	570.773903	-2.620495	-2.617950	-2.532453	-0.407248	-0.274098	-0.099651	-0.709466	-0.474704	-0.142840
0.104800	-201.933130	-166.815600	368.748731	35.117530	570.681861	-2.529490	-2.527088	-2.444761	-0.469908	-0.316024	-0.112518	-0.669334	-0.447851	-0.134448
0.105000	-201.902109	-166.785600	368.687709	35.116509	570.589818	-2.438480	-2.436240	-2.357572	-0.528654	-0.355332	-0.124579	-0.623690	-0.417311	-0.124923
0.105200	-201.871088	-166.755600	368.626688	35.115487	570.497775	-2.347467	-2.345407	-2.270855	-0.583005	-0.391698	-0.135735	-0.572916	-0.383338	-0.114341
0.105400	-201.840066	-166.725600	368.565666	35.114466	570.405731	-2.256450	-2.254589	-2.184577	-0.632514	-0.424825	-0.145893	-0.517432	-0.346213	-0.102790
0.105600	-201.809044	-166.695600	368.504643	35.113444	570.313687	-2.165433	-2.163784	-2.098706	-0.676777	-0.454442	-0.154970	-0.457698	-0.306245	-0.090365
0.105800	-201.778021	-166.665600	368.443621	35.112421	570.221642	-2.074415	-2.072994	-2.013208	-0.715432	-0.480307	-0.162893	-0.394211	-0.263765	-0.077167
0.106000	-201.746998	-166.635600	368.382598	35.111399	570.129596	-1.983400	-1.982217	-1.928049	-0.748164	-0.502208	-0.169595	-0.327494	-0.219124	-0.063305
0.106200	-201.715975	-166.605599	368.321574	35.110376	570.037550	-1.892388	-1.891453	-1.843194	-0.774708	-0.519969	-0.175023	-0.258099	-0.172691	-0.048891
0.106400	-201.684952	-166.575599	368.260551	35.109352	569.945502	-1.801381	-1.800703	-1.758607	-0.794848	-0.533445	-0.179132	-0.186599	-0.124850	-0.034044
0.106600	-201.653928	-166.545599	368.199527	35.108329	569.853455	-1.710382	-1.709965	-1.674255	-0.808423	-0.542528	-0.181889	-0.113583	-0.075994	-0.018885
0.106800	-201.622904	-166.515599	368.138503	35.107305	569.761406	-1.619392	-1.619241	-1.590101	-0.815325	-0.547146	-0.183271	-0.039653	-0.026527	-0.003538
0.107000	-201.591879	-166.485599	368.077478	35.106280	569.669357	-1.528414	-1.528529	-1.506110	-0.815501	-0.547264	-0.183267	0.034583	0.023145	0.011872
0.107200	-201.560854	-166.455599	368.016453	35.105256	569.577308	-1.437450	-1.437830	-1.422245	-0.808955	-0.542884	-0.181879	0.108515	0.072614	0.027219
0.107400	-201.529829	-166.425598	367.955428	35.104231	569.485257	-1.346501	-1.347144	-1.338473	-0.795743	-0.534044	-0.179117	0.181536	0.121473	0.042378
