#model:pLinear_down	end_point_b=0.20
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100018	-157.330173	-153.250902	310.581075	4.079270	467.911248	1.579069	1.579071	1.579148	0.822047	0.548427	0.152965	-0.006801	-0.004538	-0.001278
0.100036	-157.327444	-153.248175	310.575619	4.079269	467.903063	1.587341	1.587346	1.587500	0.821962	0.548371	0.152949	-0.013601	-0.009076	-0.002555
0.100055	-157.324715	-153.245448	310.570163	4.079268	467.894878	1.595614	1.595621	1.595851	0.821822	0.548277	0.152923	-0.020400	-0.013614	-0.003832
0.100073	-157.321987	-153.242720	310.564707	4.079266	467.886694	1.603886	1.603896	1.604202	0.821625	0.548145	0.152886	-0.027197	-0.018150	-0.005109
0.100091	-157.319258	-153.239993	310.559251	4.079265	467.878509	1.612158	1.612170	1.612554	0.821372	0.547976	0.152838	-0.033993	-0.022685	-0.006386
0.100109	-157.316529	-153.237266	310.553795	4.079263	467.870325	1.620430	1.620445	1.620905	0.821062	0.547770	0.152780	-0.040786	-0.027218	-0.007662
0.100127	-157.313801	-153.234539	310.548339	4.079262	467.862140	1.628702	1.628719	1.629255	0.820697	0.547526	0.152712	-0.047576	-0.031750	-0.008938
0.100145	-157.311072	-153.231811	310.542883	4.079261	467.853955	1.636973	1.636993	1.637606	0.820275	0.547245	0.152632	-0.054363	-0.036279	-0.010213
0.100164	-157.308343	-153.229084	310.537427	4.079259	467.845771	1.645245	1.645267	1.645956	0.819797	0.546926	0.152543	-0.061146	-0.040805	-0.011487
0.100182	-157.305615	-153.226357	310.531971	4.079258	467.837586	1.653516	1.653540	1.654307	0.819263	0.546569	0.152442	-0.067924	-0.045329	-0.012760
0.100200	-157.302886	-153.223629	310.526515	4.079257	467.829401	1.661787	1.661814	1.662657	0.818673	0.546176	0.152331	-0.074698	-0.049849	-0.014033
0.100218	-157.300157	-153.220902	310.521060	4.079255	467.821217	1.670058	1.670087	1.671006	0.818027	0.545744	0.152210	-0.081467	-0.054366	-0.015304
0.100236	-157.297429	-153.218175	310.515604	4.079254	467.813032	1.678329	1.678361	1.679356	0.817325	0.545276	0.152078	-0.088230	-0.058879	-0.016575
0.100255	-157.294700	-153.215448	310.510148	4.079252	467.804848	1.686600	1.686634	1.687705	0.816567	0.544770	0.151936	-0.094986	-0.063389	-0.017844
0.100273	-157.291971	-153.212720	310.504692	4.079251	467.796663	1.694871	1.694907	1.696054	0.815753	0.544227	0.151783	-0.101737	-0.067893	-0.019112
0.100291	-157.289243	-153.209993	310.499236	4.079250	467.788478	1.703141	1.703180	1.704403	0.814884	0.543647	0.151620	-0.108480	-0.072393	-0.020379
0.100309	-157.286514	-153.207266	310.493780	4.079248	467.780294	1.711411	1.711452	1.712752	0.813959	0.543029	0.151446	-0.115215	-0.076888	-0.021644
0.100327	-157.283785	-153.204539	310.488324	4.079247	467.772109	1.719681	1.719725	1.721100	0.812978	0.542375	0.151261	-0.121943	-0.081378	-0.022908
0.100345	-157.281057	-153.201811	310.482868	4.079245	467.763925	1.727951	1.727997	1.729449	0.811941	0.541683	0.151067	-0.128662	-0.085862	-0.024170
0.100364	-157.278328	-153.199084	310.477412	4.079244	467.755740	1.736221	1.736269	1.737797	0.810849	0.540954	0.150861	-0.135372	-0.090339	-0.025431
0.100382	-157.275599	-153.196357	310.471956	4.079243	467.747555	1.744491	1.744542	1.746144	0.809701	0.540188	0.150646	-0.142073	-0.094811	-0.026690
0.100400	-157.272871	-153.193629	310.466500	4.079241	467.739371	1.752761	1.752814	1.754492	0.808498	0.539386	0.150420	-0.148763	-0.099276	-0.027946
0.100418	-157.270142	-153.190902	310.461044	4.079240	467.731186	1.761030	1.761085	1.762839	0.807240	0.538546	0.150184	-0.155444	-0.103734	-0.029202
0.100436	-157.267413	-153.188175	310.455588	4.079238	467.723002	1.769299	1.769357	1.771186	0.805927	0.537669	0.149937	-0.162114	-0.108186	-0.030454
0.100455	-157.264685	-153.185448	310.450132	4.079237	467.714817	1.777568	1.777628	1.779532	0.804558	0.536756	0.149680	-0.168772	-0.112629	-0.031705
0.100473	-157.261956	-153.182720	310.444676	4.079236	467.706632	1.785837	1.785900	1.787879	0.803135	0.535806	0.149412	-0.175419	-0.117065	-0.032954
0.100491	-157.259227	-153.179993	310.439220	4.079234	467.698448	1.794106	1.794171	1.796225	0.801656	0.534820	0.149134	-0.182054	-0.121493	-0.034200
0.100509	-157.256499	-153.177266	310.433764	4.079233	467.690263	1.802375	1.802442	1.804571	0.800123	0.533796	0.148846	-0.188676	-0.125912	-0.035445
0.100527	-157.253770	-153.174539	310.428309	4.079231	467.682078	1.810644	1.810713	1.812916	0.798535	0.532737	0.148548	-0.195286	-0.130323	-0.036686
0.100545	-157.251041	-153.171811	310.422853	4.079230	467.673894	1.818912	1.818984	1.821261	0.796893	0.531641	0.148239	-0.201881	-0.134724	-0.037925
0.100564	-157.248313	-153.169084	310.417397	4.079229	467.665709	1.827180	1.827254	1.829606	0.795196	0.530508	0.147921	-0.208463	-0.139117	-0.039162
0.100582	-157.245584	-153.166357	310.411941	4.079227	467.657525	1.835448	1.835525	1.837951	0.793445	0.529340	0.147592	-0.215031	-0.143499	-0.040395
0.100600	-157.242855	-153.163629	310.406485	4.079226	467.649340	1.843716	1.843795	1.846295	0.791639	0.528135	0.147252	-0.221583	-0.147872	-0.041626
0.100618	-157.240127	-153.160902	310.401029	4.079224	467.641155	1.851984	1.852065	1.854639	0.789779	0.526894	0.146903	-0.228121	-0.152235	-0.042854
0.100636	-157.237398	-153.158175	310.395573	4.079223	467.632971	1.860252	1.860335	1.862983	0.787866	0.525617	0.146544	-0.234642	-0.156587	-0.044080
0.100655	-157.234669	-153.155448	310.390117	4.079222	467.624786	1.868519	1.868605	1.871326	0.785899	0.524304	0.146174	-0.241148	-0.160928	-0.045302
0.100673	-157.231941	-153.152720	310.384661	4.079220	467.616602	1.876787	1.876875	1.879669	0.783877	0.522955	0.145794	-0.247637	-0.165259	-0.046521
0.100691	-157.229212	-153.149993	310.379205	4.079219	467.608417	1.885054	1.885145	1.888011	0.781803	0.521570	0.145404	-0.254108	-0.169577	-0.047736
0.100709	-157.226483	-153.147266	310.373749	4.079217	467.600232	1.893321	1.893414	1.896354	0.779675	0.520150	0.145005	-0.260563	-0.173885	-0.048949
0.100727	-157.223755	-153.144539	310.368293	4.079216	467.592048	1.901588	1.901683	1.904695	0.777493	0.518695	0.144595	-0.266999	-0.178180	-0.050158
0.100745	-157.221026	-153.141811	310.362837	4.079215	467.583863	1.909855	1.909952	1.913037	0.775259	0.517203	0.144175	-0.273417	-0.182463	-0.051364
0.100764	-157.218297	-153.139084	310.357381	4.079213	467.575678	1.918122	1.918221	1.921378	0.772972	0.515677	0.143745	-0.279816	-0.186733	-0.052566
0.100782	-157.215569	-153.136357	310.351925	4.079212	467.567494	1.926388	1.926490	1.929719	0.770631	0.514115	0.143306	-0.286196	-0.190991	-0.053764
0.100800	-157.212840	-153.133629	310.346469	4.079210	467.559309	1.934655	1.934759	1.938059	0.768239	0.512518	0.142856	-0.292556	-0.195235	-0.054959
