#model:pLinear_down	end_point_b=1.00
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100300	-2040.859738	-1729.884371	3770.744109	310.975368	5811.603848	1.706542	1.746345	2.977736	0.812334	0.540027	0.026803	-0.110953	-0.095787	-0.162109
0.100600	-2040.727653	-1729.836506	3770.564158	310.891147	5811.291811	1.838961	1.917940	-2.024607	0.786031	0.516820	-0.164354	-0.215988	-0.186983	-0.080166
0.100900	-2040.595561	-1729.788639	3770.384200	310.806923	5810.979762	1.968956	2.085535	-0.816856	0.747841	0.482157	-0.136266	-0.314561	-0.272706	0.127952
0.101200	-2040.463465	-1729.740770	3770.204235	310.722696	5810.667700	2.100775	2.252377	0.423169	0.698028	0.436409	0.070770	-0.408966	-0.354050	0.157134
0.101500	-2040.331364	-1729.692899	3770.024263	310.638465	5810.355627	2.236944	2.420543	1.783024	0.633298	0.377569	0.151628	-0.497774	-0.429579	-0.032672
0.101800	-2040.199257	-1729.645026	3769.844284	310.554231	5810.043541	2.375369	2.588045	-3.069882	0.553379	0.305772	-0.011288	-0.575019	-0.494780	-0.157142
0.102100	-2040.067146	-1729.597152	3769.664298	310.469994	5809.731444	2.512075	2.750895	-1.737273	0.463530	0.225017	-0.173746	-0.636388	-0.546331	-0.029195
0.102400	-2039.935029	-1729.549276	3769.484305	310.385753	5809.419334	2.646201	2.907483	-0.511626	0.369212	0.139491	-0.091852	-0.683304	-0.584913	0.163584
0.102700	-2039.802907	-1729.501398	3769.304305	310.301509	5809.107212	2.781363	3.060288	0.703699	0.270780	0.049905	0.116278	-0.718889	-0.612447	0.137018
0.103000	-2039.670780	-1729.453518	3769.124298	310.217262	5808.795078	2.921466	-3.070378	2.009883	0.165990	-0.044790	0.145566	-0.741849	-0.627883	-0.068367
0.103300	-2039.538648	-1729.405636	3768.944284	310.133012	5808.482932	3.066075	-2.917783	-2.852960	0.056547	-0.142907	-0.043781	-0.747367	-0.627825	-0.147448
0.103600	-2039.406511	-1729.357752	3768.764263	310.048758	5808.170774	-3.072057	-2.768076	-1.468984	-0.051102	-0.239488	-0.167354	-0.733707	-0.611071	0.017098
0.103900	-2039.274368	-1729.309867	3768.584235	309.964502	5807.858604	-2.929232	-2.623823	-0.208679	-0.151949	-0.330572	-0.038295	-0.704737	-0.580353	0.180839
0.104200	-2039.142221	-1729.261979	3768.404200	309.880241	5807.546421	-2.786418	-2.483993	0.999497	-0.246519	-0.416019	0.155582	-0.664645	-0.538698	0.100009
0.104500	-2039.010068	-1729.214090	3768.224158	309.795978	5807.234227	-2.638894	-2.345040	2.259037	-0.336850	-0.496758	0.130173	-0.612665	-0.485798	-0.107052
0.104800	-2038.877910	-1729.166199	3768.044110	309.711711	5806.922020	-2.485073	-2.205017	-2.642550	-0.420421	-0.570618	-0.073765	-0.545617	-0.419746	-0.135333
0.105100	-2038.745747	-1729.118306	3767.864054	309.627441	5806.609801	-2.328338	-2.065611	-1.223577	-0.491074	-0.632973	-0.151115	-0.464449	-0.341545	0.054686
0.105400	-2038.613579	-1729.070411	3767.683991	309.543168	5806.297570	-2.173001	-1.929771	0.084792	-0.545633	-0.681300	0.015172	-0.375056	-0.255646	0.178500
0.105700	-2038.481406	-1729.022515	3767.503921	309.458892	5805.985327	-2.019156	-1.797934	1.303441	-0.586451	-0.716948	0.180490	-0.282102	-0.165706	0.049439
