#model:pLinear_down	end_point_b=1.00
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100600	-162308.940296	-149953.347058	312262.287353	12355.593238	474571.227649	1.764080	-2.910742	-1.198789	0.797950	-0.128499	-0.142759	-0.156180	-0.546708	0.055701
0.101200	-162308.784578	-149953.078405	312261.862984	12355.706173	474570.647562	1.935169	-1.155555	2.314545	0.751740	-0.525039	0.112657	-0.286716	0.231478	-0.103643
0.101800	-162308.628863	-149952.809751	312261.438613	12355.819112	474570.067476	2.107285	0.601907	-0.456070	0.699634	0.317256	-0.067470	-0.416049	0.461840	0.137535
0.102400	-162308.473149	-149952.541094	312261.014242	12355.932055	474569.487391	2.301322	2.405755	3.058665	0.612247	0.368186	0.012674	-0.548491	-0.406617	-0.152485
0.103000	-162308.317437	-149952.272435	312260.589871	12356.045002	474568.907308	2.492949	-2.078676	0.287851	0.490654	-0.491849	0.043500	-0.647244	-0.273752	0.146924
0.103600	-162308.161726	-149952.003773	312260.165499	12356.157953	474568.327225	2.662621	-0.325682	-2.481286	0.370844	-0.183541	-0.093913	-0.714117	0.543489	-0.120929
0.104200	-162308.006017	-149951.735109	312259.741127	12356.270908	474567.747144	2.835583	1.434175	1.030935	0.245494	0.553804	0.131332	-0.777043	0.076136	0.078699
0.104800	-162307.850311	-149951.466443	312259.316754	12356.383868	474567.167064	3.030117	-3.043313	-1.737060	0.091424	-0.053846	-0.150998	-0.816729	-0.546126	-0.025339
0.105400	-162307.694605	-149951.197775	312258.892380	12356.496831	474566.586985	-3.063187	-1.247672	1.774642	-0.063547	-0.534984	0.149994	-0.808827	0.179145	-0.031006
0.106000	-162307.538902	-149950.929104	312258.468006	12356.609798	474566.006908	-2.894824	0.503408	-0.994219	-0.196605	0.276595	-0.128398	-0.780481	0.502229	0.083496
0.106600	-162307.383200	-149950.660431	312258.043631	12356.722770	474565.426832	-2.720892	2.265876	2.518304	-0.333172	0.428335	0.089323	-0.744662	-0.357194	-0.124252
0.107200	-162307.227501	-149950.391755	312257.619256	12356.835745	474564.846757	-2.526021	-2.210069	-0.250175	-0.474392	-0.440703	-0.037932	-0.670760	-0.327625	0.148447
0.107800	-162307.071802	-149950.123078	312257.194880	12356.948725	474564.266683	-2.337955	-0.417723	-3.021450	-0.583437	-0.229387	-0.018348	-0.562533	0.516820	-0.151986
0.108400	-162306.916106	-149949.854398	312256.770504	12357.061708	474563.686610	-2.170785	1.331741	0.492569	-0.664529	0.556644	0.072441	-0.454618	0.135663	0.134977
0.109000	-162306.760412	-149949.585716	312256.346127	12357.174696	474563.106539	-1.995771	3.097006	-2.277277	-0.744019	0.024803	-0.116376	-0.336708	-0.555914	-0.099319
0.109600	-162306.604719	-149949.317031	312255.921750	12357.287688	474562.526469	-1.800730	-1.377725	1.236233	-0.799600	-0.539438	0.144779	-0.187165	0.105464	0.050330
0.110200	-162306.449028	-149949.048344	312255.497372	12357.400683	474561.946400	-1.614545	0.411184	-1.534106	-0.808841	0.226490	-0.152939	-0.035408	0.519425	0.005614
0.110800	-162306.293338	-149948.779655	312255.072993	12357.513683	474561.366332	-1.448426	2.159341	1.979224	-0.799529	0.476079	0.140579	0.098330	-0.317759	-0.060838
0.111400	-162306.137651	-149948.510964	312254.648614	12357.626687	474560.786265	-1.272252	-2.355630	-0.789734	-0.781321	-0.392843	-0.108679	0.240446	-0.392400	0.107741
