#model:pLinear_down	end_point_b=1.00
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100300	-202.631021	-167.490604	370.121625	35.140417	572.752646	1.707277	1.707675	1.720289	0.814407	0.543315	0.151395	-0.111846	-0.074836	-0.022803
0.100600	-202.584500	-167.445604	370.030104	35.138896	572.614604	1.843725	1.844513	1.869486	0.791555	0.528025	0.146698	-0.221567	-0.148250	-0.045169
0.100900	-202.537978	-167.400603	369.938582	35.137375	572.476560	1.980147	1.981311	2.018142	0.753960	0.502870	0.138971	-0.327113	-0.218871	-0.066676
0.101200	-202.491456	-167.355603	369.847059	35.135853	572.338515	2.116550	2.118068	2.166029	0.702338	0.468330	0.128361	-0.426514	-0.285380	-0.086921
0.101500	-202.444933	-167.310603	369.755536	35.134330	572.200469	2.252940	2.254784	2.312942	0.637666	0.425058	0.115069	-0.517921	-0.346541	-0.105522
0.101800	-202.398409	-167.265603	369.664012	35.132806	572.062421	2.389325	2.391461	2.458710	0.561162	0.373869	0.099345	-0.599634	-0.401215	-0.122129
0.102100	-202.351884	-167.220603	369.572487	35.131282	571.924371	2.525709	2.528097	2.603192	0.474265	0.315726	0.081484	-0.670137	-0.448389	-0.136431
0.102400	-202.305359	-167.175602	369.480961	35.129757	571.786320	2.662097	2.664693	2.746282	0.378604	0.251719	0.061823	-0.728127	-0.487190	-0.148159
0.102700	-202.258833	-167.130602	369.389435	35.128231	571.648268	2.798494	2.801251	2.887909	0.275970	0.183047	0.040729	-0.772534	-0.516903	-0.157093
0.103000	-202.212306	-167.085602	369.297908	35.126704	571.510214	2.934903	2.937769	3.028034	0.168281	0.110991	0.018597	-0.802544	-0.536982	-0.163065
0.103300	-202.165779	-167.040602	369.206380	35.125177	571.372159	3.071327	3.074248	-3.116535	0.057545	0.036897	-0.004159	-0.817611	-0.547064	-0.165963
0.103600	-202.119250	-166.995601	369.114852	35.123649	571.234102	-3.075418	-3.072495	-2.979412	-0.054175	-0.037855	-0.027117	-0.817468	-0.546969	-0.165733
0.103900	-202.072721	-166.950601	369.023323	35.122120	571.096044	-2.938960	-2.936090	-2.843741	-0.164800	-0.111874	-0.049847	-0.802134	-0.536708	-0.162376
0.104200	-202.026192	-166.905601	368.931793	35.120591	570.957985	-2.802486	-2.799721	-2.709461	-0.272276	-0.183787	-0.071927	-0.771905	-0.516483	-0.155956
0.104500	-201.979661	-166.860601	368.840262	35.119061	570.819923	-2.665995	-2.663387	-2.576497	-0.374610	-0.252260	-0.092948	-0.727359	-0.486676	-0.146589
0.104800	-201.933130	-166.815600	368.748731	35.117530	570.681861	-2.529490	-2.527088	-2.444761	-0.469908	-0.316024	-0.112518	-0.669334	-0.447851	-0.134448
0.105100	-201.886598	-166.770600	368.657199	35.115998	570.543797	-2.392974	-2.390822	-2.314156	-0.556408	-0.373902	-0.130276	-0.598919	-0.400737	-0.119759
0.105400	-201.840066	-166.725600	368.565666	35.114466	570.405731	-2.256450	-2.254589	-2.184577	-0.632514	-0.424825	-0.145893	-0.517432	-0.346213	-0.102790
0.105700	-201.793532	-166.680600	368.474132	35.112933	570.267664	-2.119924	-2.118387	-2.055912	-0.696826	-0.467857	-0.159080	-0.426392	-0.285297	-0.083856
0.106000	-201.746998	-166.635600	368.382598	35.111399	570.129596	-1.983400	-1.982217	-1.928049	-0.748164	-0.502208	-0.169595	-0.327494	-0.219124	-0.063305
0.106300	-201.700463	-166.590599	368.291063	35.109864	569.991526	-1.846883	-1.846076	-1.800869	-0.785590	-0.527250	-0.177245	-0.222575	-0.148922	-0.041514
0.106600	-201.653928	-166.545599	368.199527	35.108329	569.853455	-1.710382	-1.709965	-1.674255	-0.808423	-0.542528	-0.181889	-0.113583	-0.075994	-0.018885
0.106900	-201.607392	-166.500599	368.107990	35.106793	569.715382	-1.573902	-1.573883	-1.548087	-0.816255	-0.547769	-0.183442	-0.002535	-0.001691	0.004167
0.107200	-201.560854	-166.455599	368.016453	35.105256	569.577308	-1.437450	-1.437830	-1.422245	-0.808955	-0.542884	-0.181879	0.108515	0.072614	0.027219
0.107500	-201.514317	-166.410598	367.924915	35.103718	569.439232	-1.301034	-1.301805	-1.296610	-0.786671	-0.527974	-0.177228	0.217517	0.145548	0.049849
0.107800	-201.467778	-166.365598	367.833376	35.102180	569.301155	-1.164660	-1.165809	-1.171060	-0.749828	-0.503322	-0.169578	0.322460	0.215766	0.071644
0.108100	-201.421239	-166.320598	367.741837	35.100641	569.163076	-1.028337	-1.029842	-1.045476	-0.699118	-0.469392	-0.159071	0.421413	0.281977	0.092205
0.108400	-201.374699	-166.275598	367.650297	35.099101	569.024996	-0.892072	-0.893904	-0.919739	-0.635489	-0.426817	-0.145902	0.512556	0.342962	0.111159
0.108700	-201.328158	-166.230597	367.558756	35.097561	568.886914	-0.755870	-0.757995	-0.793728	-0.560124	-0.376389	-0.130313	0.594219	0.397604	0.128160
0.109000	-201.281617	-166.185597	367.467214	35.096019	568.748831	-0.619739	-0.622118	-0.667327	-0.474421	-0.319044	-0.112594	0.664906	0.444902	0.142901
0.109300	-201.235075	-166.140597	367.375672	35.094477	568.610746	-0.483684	-0.486273	-0.540417	-0.379965	-0.255843	-0.093069	0.723326	0.483991	0.155116
0.109600	-201.188532	-166.095597	367.284128	35.092935	568.472660	-0.347711	-0.350461	-0.412883	-0.278502	-0.187952	-0.072099	0.768415	0.514161	0.164586
0.109900	-201.141988	-166.050597	367.192584	35.091391	568.334572	-0.211824	-0.214684	-0.284611	-0.171901	-0.116624	-0.050068	0.799357	0.534865	0.171142
0.110200	-201.095443	-166.005596	367.101040	35.089847	568.196483	-0.076026	-0.078945	-0.155491	-0.062126	-0.043172	-0.027381	0.815596	0.545730	0.174670
0.110500	-201.048898	-165.960596	367.009494	35.088302	568.058393	0.059679	0.056756	-0.025417	0.048806	0.031054	-0.004452	0.816845	0.546566	0.175110
0.110800	-201.002352	-165.915596	366.917948	35.086756	567.920301	0.195288	0.192416	0.105711	0.158860	0.104693	0.018299	0.803096	0.537366	0.172461
0.111100	-200.955806	-165.870596	366.826401	35.085210	567.782207	0.330802	0.328033	0.237985	0.266019	0.176395	0.040457	0.774613	0.518308	0.166776
0.111400	-200.909258	-165.825595	366.734854	35.083663	567.644112	0.466220	0.463604	0.371487	0.368322	0.244847	0.061618	0.731931	0.489748	0.158167
0.111700	-200.862710	-165.780595	366.643305	35.082115	567.506015	0.601541	0.599127	0.506286	0.463900	0.308800	0.081396	0.675843	0.452219	0.146795
0.112000	-200.816161	-165.735595	366.551756	35.080566	567.367917	0.736769	0.734601	0.642435	0.551011	0.367088	0.099434	0.607387	0.406414	0.132874
0.112300	-200.769612	-165.690595	366.460206	35.079017	567.229818	0.871904	0.870021	0.779968	0.628068	0.418648	0.115404	0.527826	0.353178	0.116664
0.112600	-200.723061	-165.645594	366.368656	35.077467	567.091717	1.006951	1.005387	0.918898	0.693674	0.462546	0.129018	0.438623	0.293490	0.098467
0.112900	-200.676510	-165.600594	366.277104	35.075916	566.953614	1.141912	1.140697	1.059209	0.746638	0.497985	0.140031	0.341416	0.228446	0.078620
0.113200	-200.629958	-165.555594	366.185552	35.074364	566.815510	1.276793	1.275948	1.200860	0.786006	0.524327	0.148247	0.237985	0.159238	0.057489
0.113500	-200.583406	-165.510594	366.093999	35.072812	566.677405	1.411599	1.411139	1.343776	0.811071	0.541099	0.153518	0.130223	0.087132	0.035463
0.113800	-200.536852	-165.465594	366.002446	35.071259	566.539298	1.546334	1.546268	1.487851	0.821390	0.548003	0.155755	0.020097	0.013444	0.012949
0.114100	-200.490298	-165.420593	365.910891	35.069705	566.401189	1.681006	1.681334	1.632947	0.816786	0.544922	0.154920	-0.090384	-0.060481	-0.009641
0.114400	-200.443743	-165.375593	365.819336	35.068150	566.263079	1.815620	1.816337	1.778894	0.797358	0.531921	0.151033	-0.199209	-0.133298	-0.031891
0.114700	-200.397187	-165.330593	365.727780	35.066595	566.124968	1.950184	1.951277	1.925495	0.763471	0.509246	0.144169	-0.304398	-0.203683	-0.053395
0.115000	-200.350631	-165.285593	365.636224	35.065039	565.986855	2.084704	2.086152	2.072533	0.715754	0.477318	0.134459	-0.404043	-0.270358	-0.073759
0.115300	-200.304074	-165.240592	365.544666	35.063482	565.848740	2.219186	2.220965	2.219772	0.655088	0.436724	0.122082	-0.496338	-0.332115	-0.092610
0.115600	-200.257516	-165.195592	365.453108	35.061924	565.710624	2.353638	2.355714	2.366970	0.582584	0.388210	0.107269	-0.579613	-0.387837	-0.109606
0.115900	-200.210957	-165.150592	365.361549	35.060366	565.572507	2.488065	2.490402	2.513885	0.499571	0.332663	0.090291	-0.652365	-0.436517	-0.124435
0.116200	-200.164398	-165.105592	365.269990	35.058806	565.434388	2.622475	2.625030	2.660283	0.407564	0.271098	0.071462	-0.713283	-0.477279	-0.136828
0.116500	-200.117838	-165.060591	365.178429	35.057247	565.296267	2.756872	2.759600	2.805947	0.308238	0.204635	0.051127	-0.761275	-0.509392	-0.146560
0.116800	-200.071277	-165.015591	365.086868	35.055686	565.158145	2.891263	2.894114	2.950682	0.203399	0.134485	0.029657	-0.795482	-0.532281	-0.153454
0.117100	-200.024715	-164.970591	364.995306	35.054124	565.020022	3.025651	3.028576	3.094323	0.094952	0.061919	0.007445	-0.815298	-0.545540	-0.157384
0.117400	-199.978153	-164.925591	364.903744	35.052562	564.881897	-3.123143	-3.120199	-3.046453	-0.015137	-0.011746	-0.015104	-0.820377	-0.548939	-0.158279
0.117700	-199.931590	-164.880590	364.812180	35.050999	564.743770	-2.988746	-2.985835	-2.905377	-0.124878	-0.085177	-0.037580	-0.810641	-0.542424	-0.156123
0.118000	-199.885026	-164.835590	364.720616	35.049436	564.605642	-2.854341	-2.851515	-2.765708	-0.232285	-0.157047	-0.059574	-0.786281	-0.526124	-0.150955
0.118300	-199.838461	-164.790590	364.629051	35.047871	564.467512	-2.719925	-2.717235	-2.627486	-0.335421	-0.226059	-0.080687	-0.747748	-0.500340	-0.142869
0.118600	-199.791896	-164.745590	364.537486	35.046306	564.329381	-2.585497	-2.582991	-2.490723	-0.432428	-0.290970	-0.100535	-0.695754	-0.465549	-0.132009
0.118900	-199.745330	-164.700590	364.445919	35.044740	564.191249	-2.451057	-2.448780	-2.355406	-0.521561	-0.350612	-0.118759	-0.631247	-0.422386	-0.118572
0.119200	-199.698763	-164.655589	364.354352	35.043173	564.053115	-2.316604	-2.314599	-2.221502	-0.601219	-0.403914	-0.135030	-0.555404	-0.371636	-0.102800
0.119500	-199.652195	-164.610589	364.262784	35.041606	563.914979	-2.182142	-2.180443	-2.088956	-0.669977	-0.449923	-0.149052	-0.469602	-0.314223	-0.084977
0.119800	-199.605626	-164.565589	364.171215	35.040038	563.776842	-2.047670	-2.046309	-1.957700	-0.726605	-0.487816	-0.160573	-0.375396	-0.251186	-0.065424
0.120100	-199.559057	-164.520589	364.079646	35.038469	563.638703	-1.913193	-1.912195	-1.827653	-0.770096	-0.516917	-0.169384	-0.274490	-0.183666	-0.044490
0.120400	-199.512487	-164.475588	363.988076	35.036899	563.500563	-1.778714	-1.778096	-1.698724	-0.799679	-0.536713	-0.175327	-0.168706	-0.112882	-0.022552
0.120700	-199.465917	-164.430588	363.896505	35.035328	563.362421	-1.644236	-1.644010	-1.570817	-0.814836	-0.546855	-0.178295	-0.059949	-0.040109	-0.000004
0.121000	-199.419345	-164.385588	363.804933	35.033757	563.224278	-1.509766	-1.509935	-1.443826	-0.815307	-0.547171	-0.178235	0.049821	0.033342	0.022753
0.121300	-199.372773	-164.340588	363.713360	35.032185	563.086133	-1.375307	-1.375870	-1.317644	-0.801097	-0.537663	-0.175146	0.158632	0.106153	0.045311
0.121600	-199.326200	-164.295587	363.621787	35.030612	562.947987	-1.240865	-1.241812	-1.192162	-0.772476	-0.518512	-0.169084	0.264533	0.177015	0.067267
0.121900	-199.279626	-164.250587	363.530213	35.029039	562.809839	-1.106448	-1.107761	-1.067268	-0.729970	-0.490070	-0.160158	0.365625	0.244660	0.088230
0.122200	-199.233051	-164.205587	363.438638	35.027464	562.671690	-0.972060	-0.973717	-0.942848	-0.674354	-0.452855	-0.148528	0.460100	0.307877	0.107828
0.122500	-199.186476	-164.160587	363.347063	35.025889	562.533539	-0.837709	-0.839679	-0.818788	-0.606637	-0.407543	-0.134401	0.546273	0.365539	0.125712
0.122800	-199.139900	-164.115586	363.255486	35.024313	562.395386	-0.703400	-0.705648	-0.694975	-0.528043	-0.354953	-0.118029	0.622606	0.416617	0.141566
0.123100	-199.093323	-164.070586	363.163909	35.022737	562.257232	-0.569141	-0.571626	-0.571294	-0.439988	-0.296032	-0.099704	0.687742	0.460202	0.155110
0.123400	-199.046745	-164.025586	363.072331	35.021159	562.119077	-0.434936	-0.437615	-0.447632	-0.344056	-0.231840	-0.079754	0.740527	0.495523	0.166105
0.123700	-199.000167	-163.980586	362.980753	35.019581	561.980920	-0.300793	-0.303616	-0.323875	-0.241969	-0.163530	-0.058532	0.780028	0.521955	0.174360
0.124000	-198.953588	-163.935585	362.889173	35.018002	561.842761	-0.166716	-0.169634	-0.199910	-0.135557	-0.092326	-0.036416	0.805552	0.539034	0.179730
0.124300	-198.907008	-163.890585	362.797593	35.016423	561.704601	-0.032711	-0.035670	-0.075623	-0.026723	-0.019501	-0.013799	0.816654	0.546464	0.182124
0.124600	-198.860427	-163.845585	362.706012	35.014842	561.566440	0.101218	0.098270	0.049096	0.082587	0.053643	0.008918	0.813150	0.544119	0.181503
0.124900	-198.813846	-163.800585	362.614431	35.013261	561.428276	0.235066	0.232183	0.174359	0.190425	0.125802	0.031334	0.795115	0.532052	0.177884
0.125200	-198.767264	-163.755585	362.522848	35.011679	561.290112	0.368831	0.366065	0.300274	0.294870	0.195691	0.053052	0.762884	0.510484	0.171335
0.125500	-198.720681	-163.710584	362.431265	35.010096	561.151945	0.502511	0.499910	0.426949	0.394063	0.262065	0.073688	0.717044	0.479810	0.161976
0.125800	-198.674097	-163.665584	362.339681	35.008513	561.013778	0.636102	0.633713	0.554484	0.486246	0.323748	0.092881	0.658421	0.440583	0.149979
0.126100	-198.627512	-163.620584	362.248096	35.006928	560.875608	0.769605	0.767470	0.682980	0.569782	0.379646	0.110291	0.588071	0.393509	0.135559
0.126400	-198.580927	-163.575584	362.156510	35.005343	560.737437	0.903018	0.901176	0.812527	0.643196	0.428771	0.125616	0.507253	0.339430	0.118979
0.126700	-198.534341	-163.530583	362.064924	35.003758	560.599265	1.036342	1.034826	0.943210	0.705192	0.470254	0.138587	0.417415	0.279315	0.100534
0.127000	-198.487754	-163.485583	361.973337	35.002171	560.461091	1.169578	1.168415	1.075102	0.754678	0.503368	0.148979	0.320157	0.214235	0.080557
0.127300	-198.441166	-163.440583	361.881749	35.000584	560.322916	1.302729	1.301938	1.208263	0.790789	0.527531	0.156613	0.217213	0.145350	0.059403
0.127600	-198.394578	-163.395583	361.790161	34.998995	560.184738	1.435796	1.435392	1.342739	0.812894	0.542322	0.161359	0.110413	0.073885	0.037451
0.127900	-198.347989	-163.350582	361.698571	34.997406	560.046560	1.568782	1.568772	1.478553	0.820616	0.547489	0.163139	0.001653	0.001108	0.015091
0.128200	-198.301399	-163.305582	361.606981	34.995817	559.908380	1.701692	1.702076	1.615712	0.813829	0.542947	0.161927	-0.107139	-0.071690	-0.007278
0.128500	-198.254808	-163.260582	361.515390	34.994226	559.770198	1.834530	1.835300	1.754192	0.792666	0.528785	0.157750	-0.214038	-0.143222	-0.029260
0.128800	-198.208217	-163.215582	361.423798	34.992635	559.632015	1.967300	1.968444	1.893947	0.757516	0.505263	0.150688	-0.317155	-0.212222	-0.050464
0.129100	-198.161624	-163.170581	361.332206	34.991043	559.493830	2.100006	2.101504	2.034898	0.709010	0.472805	0.140871	-0.414669	-0.277474	-0.070515
0.129400	-198.115031	-163.125581	361.240612	34.989450	559.355643	2.232656	2.234480	2.176937	0.648019	0.431992	0.128478	-0.504864	-0.337828	-0.089060
0.129700	-198.068437	-163.080581	361.149018	34.987856	559.217456	2.365253	2.367372	2.319927	0.575630	0.383552	0.113734	-0.586154	-0.392224	-0.105770
0.130000	-198.021843	-163.035581	361.057423	34.986262	559.079266	2.497804	2.500181	2.463701	0.493129	0.328346	0.096904	-0.657113	-0.439705	-0.120351
0.130300	-197.975247	-162.990580	360.965828	34.984667	558.941075	2.630315	2.632907	2.608069	0.401982	0.267354	0.078290	-0.716498	-0.479443	-0.132546
0.130600	-197.928651	-162.945580	360.874231	34.983071	558.802882	2.762790	2.765554	2.752821	0.303802	0.201655	0.058225	-0.763273	-0.510743	-0.142143
0.130900	-197.882054	-162.900580	360.782634	34.981474	558.664688	2.895235	2.898122	2.897733	0.200325	0.132412	0.037066	-0.796628	-0.533062	-0.148972
0.131200	-197.835456	-162.855580	360.691036	34.979877	558.526493	3.027656	3.030616	3.042574	0.093375	0.060845	0.015191	-0.815985	-0.546015	-0.152916
0.131500	-197.788858	-162.810579	360.599437	34.978278	558.388295	-3.123128	-3.120147	-3.096068	-0.015162	-0.011784	-0.007011	-0.821019	-0.549383	-0.153906
0.131800	-197.742259	-162.765579	360.507838	34.976679	558.250096	-2.990741	-2.987790	-2.952044	-0.123377	-0.084197	-0.029148	-0.811654	-0.543116	-0.151927
0.132100	-197.695658	-162.720579	360.416237	34.975080	558.111896	-2.858365	-2.855496	-2.808743	-0.229369	-0.155124	-0.050825	-0.788067	-0.527333	-0.147016
0.132400	-197.649058	-162.675579	360.324636	34.973479	557.973694	-2.725995	-2.723258	-2.666348	-0.331280	-0.223319	-0.071660	-0.750687	-0.502318	-0.139259
0.132700	-197.602456	-162.630578	360.233034	34.971877	557.835490	-2.593630	-2.591071	-2.525014	-0.427324	-0.287589	-0.091285	-0.700180	-0.468521	-0.128796
0.133000	-197.555853	-162.585578	360.141432	34.970275	557.697285	-2.461265	-2.458930	-2.384871	-0.515825	-0.346811	-0.109352	-0.637447	-0.426542	-0.115811
