#model:pLinear_down	end_point_b=1.00
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100900	-479.694258	-310.150930	789.845189	169.543328	1269.539447	1.980222	1.991869	2.352924	0.752168	0.500446	0.116621	-0.326402	-0.224130	-0.115860
0.101800	-479.480645	-310.015860	789.496505	169.464785	1268.977150	2.389917	2.411351	3.050814	0.555599	0.365464	0.017632	-0.594395	-0.408178	-0.193703
0.102700	-479.266972	-309.880790	789.147761	169.386182	1268.414733	2.800445	2.828240	-2.625916	0.268814	0.168497	-0.116323	-0.757162	-0.520009	-0.205214
0.103600	-479.053239	-309.745719	788.798958	169.307520	1267.852197	-3.070943	-3.041259	-2.084163	-0.055760	-0.054486	-0.246652	-0.787926	-0.541221	-0.139059
0.104500	-478.839446	-309.610648	788.450094	169.228798	1267.289540	-2.657620	-2.630913	-1.583573	-0.359896	-0.263530	-0.333197	-0.684641	-0.470378	-0.004257
0.105400	-478.625592	-309.475577	788.101170	169.150015	1266.726762	-2.242727	-2.223576	-1.109192	-0.590680	-0.422307	-0.344158	-0.469827	-0.322896	0.171201
0.106300	-478.411679	-309.340506	787.752185	169.071173	1266.163864	-1.826439	-1.818500	-0.652044	-0.710341	-0.504866	-0.264333	-0.185656	-0.127679	0.346242
0.107200	-478.197705	-309.205435	787.403141	168.992270	1265.600846	-1.409123	-1.414610	-0.206662	-0.702899	-0.500185	-0.099768	0.114641	0.078764	0.475865
0.108100	-477.983671	-309.070364	787.054035	168.913307	1265.037706	-0.991275	-1.010594	0.230394	-0.576382	-0.413713	0.122335	0.377233	0.259494	0.521553
0.109000	-477.769577	-308.935293	786.704869	168.834284	1264.474446	-0.573426	-0.605002	0.661370	-0.360319	-0.265648	0.358524	0.557931	0.384159	0.460649
0.109900	-477.555421	-308.800221	786.355643	168.755200	1263.911064	-0.156030	-0.196346	1.087783	-0.099129	-0.086419	0.557895	0.630153	0.434463	0.292587
0.110800	-477.341206	-308.665150	786.006355	168.676056	1263.347561	0.260645	0.216785	1.510691	0.157129	0.089653	0.672947	0.589134	0.407058	0.040497
0.111700	-477.126929	-308.530078	785.657007	168.596851	1262.783936	0.676613	0.635584	1.930853	0.362711	0.231174	0.670188	0.451653	0.313370	-0.252304
0.112600	-476.912592	-308.395006	785.307598	168.517586	1262.220190	1.092247	1.060856	2.348828	0.484829	0.315604	0.538205	0.251514	0.176511	-0.530334
0.113500	-476.698194	-308.259934	784.958128	168.438260	1261.656322	1.508336	1.492861	2.765039	0.509280	0.333127	0.291396	0.031851	0.026015	-0.736924
0.114400	-476.483735	-308.124862	784.608597	168.358873	1261.092332	1.926154	1.931226	-3.103374	0.442050	0.287752	-0.031580	-0.164050	-0.108452	-0.825905
0.115300	-476.269215	-307.989790	784.259005	168.279426	1260.528220	2.347558	2.375014	-2.689783	0.306731	0.195562	-0.374441	-0.301479	-0.203065	-0.771583
0.116200	-476.054634	-307.854717	783.909351	168.199917	1259.963985	2.775162	2.823039	-2.277166	0.138456	0.080564	-0.673785	-0.360786	-0.244293	-0.574898
0.117100	-475.839992	-307.719645	783.559636	168.120347	1259.399628	-3.070518	-3.008731	-1.865352	-0.024234	-0.030869	-0.871408	-0.340395	-0.230971	-0.264369
0.118000	-475.625288	-307.584572	783.209860	168.040716	1258.835148	-2.617723	-2.553595	-1.454198	-0.147801	-0.115763	-0.925951	-0.255839	-0.173646	0.108457
0.118900	-475.410523	-307.449499	782.860022	167.961024	1258.270546	-2.141449	-2.092091	-1.043578	-0.210613	-0.159268	-0.821515	-0.135190	-0.091465	0.478275
0.119800	-475.195697	-307.314426	782.510123	167.881271	1257.705820	-1.628779	-1.617449	-0.633386	-0.206921	-0.157387	-0.571465	-0.012011	-0.007348	0.778230
0.120700	-474.980809	-307.179353	782.160162	167.801456	1257.140971	-1.059448	-1.115126	-0.223523	-0.147163	-0.117191	-0.216564	0.082578	0.057432	0.952676
0.121600	-474.765860	-307.044280	781.810140	167.721580	1256.575999	-0.406439	-0.554574	0.186099	-0.054641	-0.054556	0.182246	0.126952	0.088076	0.967962
0.122500	-474.550849	-306.909206	781.460055	167.641642	1256.010904	0.342939	0.125294	0.595564	0.040574	0.010007	0.555062	0.113638	0.079452	0.819105
0.123400	-474.335776	-306.774133	781.109909	167.561643	1255.445684	1.136570	0.991001	1.004954	0.109109	0.056455	0.836072	0.050599	0.036971	0.531004
0.124300	-474.120641	-306.639059	780.759700	167.481582	1254.880341	1.877976	1.913046	1.414350	0.129435	0.070097	0.975873	-0.041059	-0.024973	0.153930
0.125200	-473.905444	-306.503986	780.409430	167.401459	1254.314874	2.528783	2.660979	1.823833	0.093096	0.045175	0.950695	-0.132406	-0.086643	-0.245830
0.126100	-473.690186	-306.368912	780.059098	167.321274	1253.749283	3.106145	-3.035115	2.233491	0.006873	-0.013662	0.766704	-0.193801	-0.127819	-0.598360
0.127000	-473.474865	-306.233838	779.708703	167.241027	1253.183568	-2.648743	-2.534240	2.643419	-0.108598	-0.092298	0.458599	-0.202211	-0.132806	-0.843118
0.127900	-473.259482	-306.098764	779.358246	167.160719	1252.617728	-2.152936	-2.077081	3.053723	-0.223448	-0.170324	0.082813	-0.147081	-0.094443	-0.940027
0.128800	-473.044037	-305.963689	779.007726	167.080348	1252.051763	-1.679842	-1.642553	-2.818664	-0.305438	-0.225720	-0.293330	-0.033439	-0.016225	-0.876546
0.129700	-472.828529	-305.828615	778.657144	166.999915	1251.485674	-1.223685	-1.219533	-2.407231	-0.327546	-0.240056	-0.604332	0.118493	0.087971	-0.669395
0.130600	-472.612959	-305.693540	778.306500	166.919419	1250.919459	-0.780806	-0.801690	-1.995001	-0.274627	-0.203041	-0.798636	0.277161	0.196531	-0.360684
