#model:pLinear_down	end_point_b=1.00
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.101800	-162308.628863	-149952.809751	312261.438613	12355.819112	474570.067476	2.107285	0.601907	-0.456069	0.699634	0.317256	-0.067470	-0.416049	0.461840	0.137535
0.103600	-162308.161726	-149952.003773	312260.165499	12356.157953	474568.327225	2.662621	-0.325682	-2.481286	0.370844	-0.183541	-0.093913	-0.714117	0.543489	-0.120929
0.105400	-162307.694605	-149951.197775	312258.892380	12356.496831	474566.586985	-3.063187	-1.247672	1.774642	-0.063547	-0.534984	0.149994	-0.808827	0.179145	-0.031006
0.107200	-162307.227501	-149950.391755	312257.619256	12356.835745	474564.846757	-2.526021	-2.210069	-0.250175	-0.474392	-0.440703	-0.037932	-0.670760	-0.327625	0.148447
0.109000	-162306.760412	-149949.585716	312256.346127	12357.174696	474563.106539	-1.995771	3.097006	-2.277277	-0.744019	0.024803	-0.116376	-0.336708	-0.555914	-0.099319
0.110800	-162306.293338	-149948.779655	312255.072993	12357.513683	474561.366332	-1.448426	2.159341	1.979224	-0.799529	0.476079	0.140579	0.098330	-0.317759	-0.060838
0.112600	-162305.826281	-149947.973574	312253.799855	12357.852707	474559.626136	-0.892965	1.239061	-0.046728	-0.630003	0.536861	-0.007149	0.507204	0.184930	0.152877
0.114400	-162305.359239	-149947.167472	312252.526712	12358.191767	474557.885951	-0.355430	0.284166	-2.074273	-0.285450	0.154499	-0.134171	0.769004	0.528978	-0.073905
0.116200	-162304.892214	-149946.361350	312251.253563	12358.530864	474556.145777	0.169931	-0.696300	2.184066	0.138497	-0.354702	0.125300	0.807158	0.424293	-0.088186
0.118000	-162304.425204	-149945.555206	312249.980410	12358.869997	474554.405614	0.708779	-1.645259	0.156818	0.525481	-0.568363	0.023903	0.612871	-0.042400	0.151173
0.119800	-162303.958210	-149944.749043	312248.707252	12359.209167	474552.665462	1.260787	-2.566577	-1.869480	0.768225	-0.310423	-0.146411	0.246092	-0.478997	-0.045079
0.121600	-162303.491231	-149943.942858	312247.434089	12359.548373	474550.925320	1.799195	2.769686	2.387190	0.797004	0.201364	0.104779	-0.185267	-0.516242	-0.111485
0.123400	-162303.024269	-149943.136653	312246.160922	12359.887616	474549.185190	2.320965	1.788143	0.359370	0.600401	0.537502	0.053865	-0.559520	-0.118699	0.143378
0.125200	-162302.557322	-149942.330427	312244.887749	12360.226895	474547.445071	2.851397	0.827470	-1.665850	0.231676	0.417107	-0.152497	-0.775809	0.383408	-0.014539
0.127000	-162302.090391	-149941.524180	312243.614571	12360.566211	474545.704963	-2.884863	-0.097897	2.589849	-0.204487	-0.055978	0.080252	-0.778930	0.569982	-0.130384
0.128800	-162301.623476	-149940.717913	312242.341389	12360.905563	474543.964865	-2.345759	-1.037343	0.563960	-0.582715	-0.480412	0.081908	-0.570679	0.283714	0.129503
0.130600	-162301.156577	-149939.911625	312241.068202	12361.244951	474542.224779	-1.825961	-2.016491	-1.462851	-0.795058	-0.495422	-0.152099	-0.207392	-0.236691	0.016482
0.132400	-162300.689693	-149939.105317	312239.795010	12361.584376	474540.484703	-1.303622	-2.988156	2.792441	-0.783633	-0.085977	0.052391	0.214495	-0.555937	-0.143905
0.134200	-162300.222825	-149938.298988	312238.521813	12361.923838	474538.744639	-0.763171	2.362549	0.766677	-0.556311	0.402880	0.106230	0.581608	-0.408033	0.110284
0.136000	-162299.755974	-149937.492638	312237.248611	12362.263336	474537.004585	-0.224126	1.428940	-1.261229	-0.180637	0.556485	-0.145842	0.792422	0.079475	0.046648
0.137800	-162299.289137	-149936.686267	312235.975405	12362.602870	474535.264542	0.295070	0.455262	2.996263	0.238930	0.241422	0.022195	0.786100	0.493138	-0.151646
0.139600	-162298.822317	-149935.879876	312234.702193	12362.942441	474533.524510	0.810387	-0.525369	0.969305	0.590806	-0.280004	0.126166	0.561993	0.483005	0.086591
0.141400	-162298.355513	-149935.073464	312233.428977	12363.282049	474531.784490	1.342946	-1.467557	-1.058384	0.784533	-0.569627	-0.133487	0.181915	0.059018	0.075090
0.143200	-162297.888724	-149934.267032	312232.155756	12363.621692	474530.044480	1.880879	-2.397870	-3.084607	0.771265	-0.383376	-0.008718	-0.247128	-0.416740	-0.152816
0.145000	-162297.421951	-149933.460579	312230.882530	12363.961373	474528.304481	2.400457	2.919239	1.170179	0.554014	0.121422	0.140980	-0.605364	-0.537046	0.059708
