#model:pLinear_down	end_point_b=0.20
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100033	-2040.977144	-1729.926916	3770.904060	311.050228	5811.881204	1.585962	1.590394	1.730972	0.821951	0.548339	0.151173	-0.012466	-0.010747	-0.024423
0.100067	-2040.962468	-1729.921598	3770.884066	311.040870	5811.846535	1.601119	1.609983	1.890786	0.821580	0.548020	0.145817	-0.024920	-0.021486	-0.048321
0.100100	-2040.947793	-1729.916280	3770.864073	311.031513	5811.811866	1.616264	1.629558	2.049970	0.820963	0.547490	0.137019	-0.037353	-0.032209	-0.071190
0.100133	-2040.933117	-1729.910962	3770.844079	311.022156	5811.777196	1.631390	1.649112	2.208205	0.820103	0.546750	0.124962	-0.049754	-0.042907	-0.092537
0.100167	-2040.918442	-1729.905644	3770.824085	311.012798	5811.742527	1.646491	1.668638	2.365232	0.819005	0.545803	0.109902	-0.062113	-0.053573	-0.111907
0.100200	-2040.903766	-1729.900325	3770.804091	311.003441	5811.707857	1.661561	1.688129	2.520837	0.817673	0.544653	0.092158	-0.074420	-0.064201	-0.128883
0.100233	-2040.889090	-1729.895007	3770.784097	310.994083	5811.673188	1.676595	1.707581	2.674856	0.816112	0.543304	0.072104	-0.086667	-0.074783	-0.143102
0.100267	-2040.874414	-1729.889689	3770.764103	310.984725	5811.638518	1.691590	1.726988	2.827170	0.814331	0.541761	0.050166	-0.098847	-0.085313	-0.154257
0.100300	-2040.859738	-1729.884371	3770.744109	310.975368	5811.603848	1.706541	1.746345	2.977711	0.812334	0.540028	0.026807	-0.110953	-0.095787	-0.162107
0.100333	-2040.845063	-1729.879053	3770.724115	310.966010	5811.569178	1.721447	1.765648	3.126452	0.810132	0.538110	0.002521	-0.122978	-0.106199	-0.166480
0.100367	-2040.830387	-1729.873734	3770.704121	310.956652	5811.534507	1.736304	1.784895	-3.009780	0.807730	0.536015	-0.022178	-0.134920	-0.116546	-0.167278
