#model:pLinear_down	end_point_b=0.20
#t	l_1	l_2	l_3	l_2-l_1	l_3-l_1	phase_1	phase_2	phase_3	RePsi_1	RePsi_2	RePsi_3	ImPsi_1	ImPsi_2	ImPsi_3
0.100067	-202.667203	-167.525604	370.192808	35.141599	572.860011	1.601129	1.601217	1.604029	0.821696	0.548192	0.152893	-0.024932	-0.016682	-0.005083
0.100133	-202.656866	-167.515604	370.172470	35.141262	572.829335	1.631459	1.631636	1.637258	0.820558	0.547431	0.152659	-0.049838	-0.033347	-0.010161
0.100200	-202.646528	-167.505604	370.152132	35.140924	572.798660	1.661788	1.662053	1.670479	0.818664	0.546163	0.152269	-0.074698	-0.049980	-0.015229
0.100267	-202.636190	-167.495604	370.131794	35.140586	572.767984	1.692115	1.692468	1.703689	0.816014	0.544390	0.151725	-0.099486	-0.066566	-0.020283
0.100333	-202.625852	-167.485604	370.111456	35.140248	572.737308	1.722440	1.722881	1.736886	0.812612	0.542114	0.151026	-0.124181	-0.083089	-0.025317
0.100400	-202.615514	-167.475604	370.091118	35.139910	572.706632	1.752763	1.753292	1.770067	0.808461	0.539336	0.150173	-0.148759	-0.099534	-0.030327
0.100467	-202.605176	-167.465604	370.070780	35.139572	572.675956	1.783085	1.783701	1.803229	0.803564	0.536060	0.149166	-0.173197	-0.115886	-0.035309
0.100533	-202.594838	-167.455604	370.050442	35.139234	572.645280	1.813406	1.814108	1.836370	0.797927	0.532288	0.148008	-0.197474	-0.132130	-0.040258
0.100600	-202.584500	-167.445604	370.030104	35.138896	572.614604	1.843725	1.844513	1.869486	0.791555	0.528025	0.146698	-0.221567	-0.148250	-0.045169
0.100667	-202.574162	-167.435604	370.009766	35.138558	572.583928	1.874043	1.874916	1.902576	0.784454	0.523273	0.145238	-0.245453	-0.164232	-0.050037
0.100733	-202.563824	-167.425604	369.989427	35.138220	572.553251	1.904360	1.905317	1.935636	0.776630	0.518039	0.143630	-0.269111	-0.180062	-0.054858
0.100800	-202.553486	-167.415604	369.969089	35.137882	572.522575	1.934675	1.935716	1.968665	0.768091	0.512325	0.141875	-0.292518	-0.195724	-0.059628
0.100867	-202.543147	-167.405603	369.948751	35.137544	572.491898	1.964990	1.966113	2.001659	0.758845	0.506139	0.139975	-0.315654	-0.211203	-0.064342
0.100933	-202.532809	-167.395603	369.928413	35.137206	572.461222	1.995304	1.996508	2.034616	0.748901	0.499485	0.137931	-0.338496	-0.226487	-0.068995
0.101000	-202.522471	-167.385603	369.908074	35.136868	572.430545	2.025616	2.026901	2.067534	0.738268	0.492371	0.135746	-0.361023	-0.241560	-0.073584
0.101067	-202.512133	-167.375603	369.887736	35.136529	572.399869	2.055928	2.057292	2.100410	0.726956	0.484802	0.133421	-0.383216	-0.256409	-0.078104
0.101133	-202.501794	-167.365603	369.867398	35.136191	572.369192	2.086239	2.087681	2.133242	0.714976	0.476786	0.130959	-0.405053	-0.271021	-0.082551
0.101200	-202.491456	-167.355603	369.847059	35.135853	572.338515	2.116550	2.118068	2.166029	0.702338	0.468330	0.128361	-0.426514	-0.285380	-0.086921
0.101267	-202.481118	-167.345603	369.826721	35.135514	572.307838	2.146860	2.148453	2.198767	0.689055	0.459442	0.125631	-0.447580	-0.299476	-0.091209
